time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
40,25,40000,4,0.5,0.9151515151515152,56.71499364376068,0
50,35,20000,6,0.5,0.9151515151515152,66.55126664638519,0
30,20,20000,10,0.5,0.7212121212121211,46.16124076843262,0
50,20,35000,4,0.5,0.8424242424242423,63.28905704021454,1
45,45,30000,6,0.5,0.8545454545454544,73.46888339519501,1
40,30,50000,10,0.5,0.9030303030303028,88.46165559291839,1
55,30,45000,6,0.5,0.9030303030303028,84.96645426750183,1
50,30,10000,6,0.5,0.5272727272727272,59.95465140342712,1
30,45,45000,10,0.5,0.8060606060606059,87.74687280654908,2
50,35,40000,10,0.5,0.8666666666666665,92.63005092144013,2
