inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
60,10,3,1,20,0.2727272727272727,2.861893916130066,0
70,10,3,1,10,0.38181818181818183,2.884736204147339,0
70,20,3,1,10,-0.23636363636363633,2.8419843435287477,0
90,10,3,1,10,-0.006060606060606061,2.8583999633789063,0
90,20,3,3,10,0.6363636363636362,3.01130952835083,0
90,35,3,1,5,0.13939393939393938,2.8673484563827514,1
90,35,3,1,10,0.32121212121212117,2.89066686630249,1
80,20,3,4,10,0.4545454545454545,3.2571935653686523,1
90,20,3,4,10,0.32121212121212117,3.245842123031616,1
90,35,1,1,10,0.12727272727272726,2.869774508476257,2
