inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
60,10,3,1,10,0.6484848484848483,2.8587026834487914,0
60,20,3,1,10,0.2727272727272727,2.8237694025039675,0
60,10,3,1,20,0.2727272727272727,2.861893916130066,1
90,20,3,3,10,0.6363636363636362,3.01130952835083,1
60,15,3,1,10,0.5757575757575757,2.862662410736084,1
70,20,3,1,10,-0.23636363636363633,2.8419843435287477,1
90,10,3,1,10,-0.006060606060606061,2.8583999633789063,1
80,20,3,1,10,0.16363636363636364,2.858755373954773,1
90,35,3,1,5,0.13939393939393938,2.8673484563827514,2
80,20,3,4,10,0.4545454545454545,3.2571935653686523,2
