fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
On,On,Off,Off,Off,On,On,On,On,Off,On,On,Off,Off,Off,Off,Off,Off,Off,Off,0.10087847709655762,1.647637128829956,513896,34.251781702041626,2152160,10605,39.8974506855011,"[10, 50, 6, 4, 50]"
On,Off,On,On,Off,Off,Off,Off,Off,On,On,On,Off,Off,Off,On,Off,Off,On,Off,0.09131288528442383,1.4903275966644287,521896,34.09851098060608,2152160,10605,38.42659521102905,"[10, 50, 6, 4, 50]"
On,On,On,On,Off,Off,On,Off,Off,On,Off,On,Off,Off,Off,On,On,On,Off,Off,0.09197068214416504,1.6273865699768066,523192,34.06572937965393,2152160,10605,38.30631732940674,"[10, 50, 6, 4, 50]"
Off,On,Off,On,On,On,Off,Off,Off,Off,Off,Off,On,On,On,On,Off,On,Off,On,0.09974312782287598,1.5278820991516113,521896,34.10396385192871,2152160,10605,38.411609172821045,"[10, 50, 6, 4, 50]"
On,On,Off,On,On,On,On,On,Off,Off,Off,On,Off,Off,Off,Off,Off,On,Off,On,0.08394813537597656,1.5087943077087402,522088,34.064040184020996,2152160,10605,38.31975173950195,"[10, 50, 6, 4, 50]"
On,Off,On,On,Off,Off,On,Off,Off,On,On,Off,On,On,On,Off,Off,Off,On,Off,0.09608292579650879,1.462528944015503,521896,34.1040244102478,2152160,10605,38.29595899581909,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,Off,Off,Off,Off,On,On,On,On,On,On,On,On,On,On,On,On,0.10794305801391602,1.5047938823699951,515000,34.104692220687866,2152160,10605,38.26425385475159,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,On,On,Off,On,On,Off,On,Off,Off,On,Off,Off,On,Off,On,On,0.09241437911987305,1.5356850624084473,515192,34.37105655670166,2152160,10605,38.53443145751953,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,On,Off,Off,On,On,On,Off,Off,On,Off,On,Off,On,Off,On,Off,0.09689116477966309,1.5293660163879395,515192,34.027695178985596,2152160,10605,38.388484954833984,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,On,On,On,On,On,Off,Off,Off,On,On,On,On,On,On,Off,On,0.08125424385070801,1.5208208560943604,515192,34.12626051902771,2152160,10605,38.23661994934082,"[10, 50, 6, 4, 50]"
On,On,Off,Off,Off,On,On,On,On,Off,On,On,Off,Off,Off,Off,Off,Off,Off,Off,0.10055804252624512,0.21550297737121582,52808,0.12648987770080566,44566,505,2.8874599933624268,"[50, 15, 3, 1, 20]"
On,Off,On,On,Off,Off,Off,Off,Off,On,On,On,Off,Off,Off,On,Off,Off,On,Off,0.07415175437927246,0.24181056022644043,52776,0.11745977401733398,44566,505,2.9830005168914795,"[50, 15, 3, 1, 20]"
On,On,On,On,Off,Off,On,Off,Off,On,Off,On,Off,Off,Off,On,On,On,Off,Off,0.08617925643920898,0.22614264488220215,53800,0.1137685775756836,44566,505,2.9065613746643066,"[50, 15, 3, 1, 20]"
Off,On,Off,On,On,On,Off,Off,Off,Off,Off,Off,On,On,On,On,Off,On,Off,On,0.08376264572143555,0.22557926177978516,52776,0.11961841583251953,44566,505,2.923957586288452,"[50, 15, 3, 1, 20]"
On,On,Off,On,On,On,On,On,Off,Off,Off,On,Off,Off,Off,Off,Off,On,Off,On,0.09106683731079102,0.22710442543029785,52808,0.10678553581237793,44566,505,2.9250648021698,"[50, 15, 3, 1, 20]"
On,Off,On,On,Off,Off,On,Off,Off,On,On,Off,On,On,On,Off,Off,Off,On,Off,0.09284687042236328,0.21064376831054688,52776,0.12136554718017578,44566,505,2.923023223876953,"[50, 15, 3, 1, 20]"
Off,Off,On,Off,Off,Off,Off,Off,On,On,On,On,On,On,On,On,On,On,On,On,0.0894005298614502,0.22861051559448242,53800,0.10720300674438477,44566,505,2.9436395168304443,"[50, 15, 3, 1, 20]"
Off,Off,On,Off,On,On,Off,On,On,Off,On,Off,Off,On,Off,Off,On,Off,On,On,0.09504556655883789,0.21803069114685059,53832,0.09334063529968262,44566,505,2.9210102558135986,"[50, 15, 3, 1, 20]"
Off,Off,Off,Off,On,Off,Off,On,On,On,Off,Off,On,Off,On,Off,On,Off,On,Off,0.10276985168457031,0.2116096019744873,53832,0.10929536819458008,44566,505,3.0076189041137695,"[50, 15, 3, 1, 20]"
Off,On,Off,Off,On,On,On,On,On,Off,Off,Off,On,On,On,On,On,On,Off,On,0.09572029113769531,0.215317964553833,53832,0.10340762138366699,44566,505,2.955822229385376,"[50, 15, 3, 1, 20]"
On,On,Off,Off,Off,On,On,On,On,Off,On,On,Off,Off,Off,Off,Off,Off,Off,Off,0.08982157707214355,0.1923227310180664,18704,0.12540531158447266,34476,476,2.943991184234619,"[60, 10, 3, 1, 20]"
On,Off,On,On,Off,Off,Off,Off,Off,On,On,On,Off,Off,Off,On,Off,Off,On,Off,0.07776165008544922,0.15997600555419922,18704,0.10052967071533203,34476,476,2.7698142528533936,"[60, 10, 3, 1, 20]"
On,On,On,On,Off,Off,On,Off,Off,On,Off,On,Off,Off,Off,On,On,On,Off,Off,0.08830094337463379,0.15567946434020996,19752,0.1155080795288086,34476,476,2.860053539276123,"[60, 10, 3, 1, 20]"
Off,On,Off,On,On,On,Off,Off,Off,Off,Off,Off,On,On,On,On,Off,On,Off,On,0.09540247917175293,0.1784961223602295,18704,0.10547757148742676,34476,476,2.9027163982391357,"[60, 10, 3, 1, 20]"
On,On,Off,On,On,On,On,On,Off,Off,Off,On,Off,Off,Off,Off,Off,On,Off,On,0.09293413162231445,0.1459822654724121,18704,0.12380576133728027,34476,476,2.7972559928894043,"[60, 10, 3, 1, 20]"
On,Off,On,On,Off,Off,On,Off,Off,On,On,Off,On,On,On,Off,Off,Off,On,Off,0.07958269119262695,0.17261219024658203,18704,0.10658812522888184,34476,476,2.825549840927124,"[60, 10, 3, 1, 20]"
