time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
30,20,20000,10,0.5,0.7575757575757575,45.7782420873642,0
55,20,45000,6,0.9,0.8181818181818182,76.55688517093658,0
50,20,35000,4,0.5,0.709090909090909,63.050515747070314,1
40,25,40000,4,0.5,0.6969696969696969,57.238589715957644,1
30,40,35000,10,0.5,0.709090909090909,72.82516515254974,1
45,30,35000,10,0.5,0.7575757575757575,79.37102408409119,1
45,20,30000,6,0.5,0.5757575757575757,59.93226058483124,2
35,45,35000,4,0.7,0.6484848484848483,62.06077697277069,2
55,30,45000,6,0.5,0.709090909090909,86.15466749668121,2
50,30,10000,6,0.5,0.18787878787878787,60.11826083660126,3
