fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
On,Off,Off,On,Off,On,On,On,On,On,On,Off,Off,On,Off,Off,Off,On,Off,Off,0.07902383804321289,1.6224822998046875,522088,34.41052985191345,2152160,10605,39.98075604438782,"[10, 50, 6, 4, 50]"
Off,Off,On,On,On,Off,On,On,On,On,On,On,On,On,Off,On,Off,Off,On,Off,0.08006405830383301,1.5045442581176758,522088,34.08102107048035,2152160,10605,38.35385012626648,"[10, 50, 6, 4, 50]"
Off,On,On,On,Off,On,On,On,On,On,Off,On,Off,Off,On,Off,Off,On,Off,Off,0.08740544319152832,1.5044195652008057,522088,34.151726484298706,2152160,10605,38.46202492713928,"[10, 50, 6, 4, 50]"
Off,On,On,On,On,Off,On,On,Off,On,Off,On,Off,On,Off,On,Off,Off,Off,On,0.1154623031616211,1.5220811367034912,522088,34.03502106666565,2152160,10605,38.29018497467041,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,On,On,Off,On,Off,Off,On,Off,On,On,On,Off,On,Off,Off,On,0.1039896011352539,1.5075507164001465,515192,34.04728126525879,2152160,10605,38.316946506500244,"[10, 50, 6, 4, 50]"
Off,On,On,Off,On,On,Off,Off,Off,Off,Off,Off,On,Off,Off,On,Off,Off,Off,On,0.09683871269226074,1.5454075336456299,513704,34.871705770492554,2152160,10605,39.06467819213867,"[10, 50, 6, 4, 50]"
On,On,Off,On,On,On,Off,Off,On,Off,On,On,On,Off,On,Off,On,On,Off,On,0.10291290283203125,1.552567720413208,523192,34.05314326286316,2152160,10605,38.37344717979431,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,Off,Off,On,On,Off,Off,Off,Off,Off,Off,On,On,Off,On,Off,Off,0.08272433280944824,1.5134501457214355,513896,34.139715909957886,2152160,10605,38.31262278556824,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,Off,Off,On,On,Off,On,On,On,Off,Off,On,Off,On,On,Off,Off,0.08862066268920898,1.532271146774292,515192,34.113449573516846,2152160,10605,38.23370313644409,"[10, 50, 6, 4, 50]"
Off,On,Off,On,Off,On,On,On,On,Off,Off,Off,Off,Off,On,On,Off,On,On,On,0.10101985931396484,1.4958136081695557,522088,34.079437255859375,2152160,10605,38.17701506614685,"[10, 50, 6, 4, 50]"
Off,Off,On,On,On,On,Off,Off,Off,Off,On,On,Off,On,On,On,On,On,Off,On,0.09014558792114258,1.487903356552124,523192,34.081371784210205,2152160,10605,38.26970863342285,"[10, 50, 6, 4, 50]"
On,Off,On,Off,Off,On,Off,Off,On,Off,Off,Off,On,On,On,Off,On,On,On,Off,0.08408403396606445,1.4821820259094238,515000,34.19864368438721,2152160,10605,38.302454233169556,"[10, 50, 6, 4, 50]"
On,On,Off,Off,On,On,On,Off,Off,On,Off,Off,On,Off,On,On,On,Off,Off,Off,0.09024977684020996,1.5685453414916992,515000,34.079506635665894,2152160,10605,38.24060320854187,"[10, 50, 6, 4, 50]"
On,Off,On,Off,On,On,On,Off,Off,Off,Off,On,On,Off,Off,Off,Off,On,On,Off,0.0812075138092041,1.511204481124878,513704,34.03909087181091,2152160,10605,38.19621539115906,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,Off,On,Off,Off,Off,On,Off,On,Off,On,On,Off,Off,On,On,On,0.07845592498779297,1.4908099174499512,513704,34.06930685043335,2152160,10605,38.1356737613678,"[10, 50, 6, 4, 50]"
On,On,On,On,Off,Off,On,On,Off,Off,On,Off,On,On,On,On,Off,On,On,Off,0.07990860939025879,1.5152301788330078,522088,34.050538301467896,2152160,10605,38.32931113243103,"[10, 50, 6, 4, 50]"
On,On,Off,On,On,Off,On,Off,On,On,On,On,Off,On,On,Off,Off,Off,On,On,0.09294533729553223,1.5476536750793457,521896,34.0884804725647,2152160,10605,38.23582315444946,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,On,Off,Off,On,On,Off,On,On,On,On,On,On,Off,On,Off,Off,0.09722471237182617,1.5185954570770264,513896,34.087339639663696,2152160,10605,38.303733825683594,"[10, 50, 6, 4, 50]"
On,Off,On,On,On,Off,Off,On,On,Off,On,On,On,On,On,On,On,Off,On,Off,0.07569026947021484,1.49472975730896,523384,34.077547550201416,2152160,10605,38.220627546310425,"[10, 50, 6, 4, 50]"
On,Off,Off,On,On,On,Off,On,Off,On,On,On,On,Off,On,On,On,Off,On,On,0.08928108215332031,1.5334229469299316,523384,34.093796253204346,2152160,10605,38.226401805877686,"[10, 50, 6, 4, 50]"
On,On,Off,Off,Off,Off,On,On,On,Off,On,Off,On,On,On,Off,Off,Off,Off,Off,0.07820868492126465,1.5784692764282227,513896,34.111077070236206,2152160,10605,38.31238770484924,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,On,Off,Off,Off,Off,Off,On,On,On,Off,On,On,Off,Off,On,Off,0.08284974098205566,1.5155165195465088,513704,34.17367911338806,2152160,10605,38.25247311592102,"[10, 50, 6, 4, 50]"
On,On,Off,On,On,Off,Off,On,Off,On,On,Off,On,On,On,Off,On,On,Off,Off,0.08324980735778809,1.4965484142303467,523384,34.05518054962158,2152160,10605,38.19908285140991,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,Off,Off,On,On,Off,Off,Off,Off,Off,Off,On,On,Off,On,Off,Off,0.08951115608215332,1.4844603538513184,513896,34.03739929199219,2152160,10605,38.23897671699524,"[10, 50, 6, 4, 50]"
On,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,On,On,Off,On,On,Off,Off,0.09442019462585449,1.5169107913970947,515000,34.09204387664795,2152160,10605,38.25316643714905,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,On,Off,Off,Off,Off,On,On,Off,Off,On,Off,On,Off,Off,Off,On,0.09234261512756348,1.4969027042388916,513704,34.19537925720215,2152160,10605,38.31455683708191,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,On,Off,On,On,On,On,On,Off,On,On,On,On,Off,Off,On,Off,0.08683204650878906,1.4917171001434326,522088,34.04665470123291,2152160,10605,38.210416078567505,"[10, 50, 6, 4, 50]"
Off,On,Off,On,Off,On,On,Off,Off,Off,On,On,Off,Off,On,Off,On,Off,Off,Off,0.08659839630126953,1.5058188438415527,523192,34.30421853065491,2152160,10605,38.35410213470459,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,Off,On,Off,On,Off,Off,Off,Off,On,On,Off,Off,Off,On,Off,On,0.10267186164855957,1.4893755912780762,522088,34.1129035949707,2152160,10605,38.267080783843994,"[10, 50, 6, 4, 50]"
On,Off,On,Off,On,On,Off,On,On,On,On,Off,Off,On,On,On,Off,On,On,Off,0.08923888206481934,1.4736912250518799,513896,34.107537269592285,2152160,10605,38.44536852836609,"[10, 50, 6, 4, 50]"
On,On,Off,On,Off,On,On,On,On,Off,On,Off,Off,On,Off,On,Off,Off,Off,Off,0.0942697525024414,1.6217451095581055,522088,34.10076642036438,2152160,10605,38.380797147750854,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,On,On,On,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,0.0842585563659668,1.5426640510559082,522088,34.081851959228516,2152160,10605,38.17489457130432,"[10, 50, 6, 4, 50]"
On,Off,On,On,On,Off,On,On,On,On,Off,Off,Off,On,Off,On,On,Off,On,On,0.09907031059265137,1.4901421070098877,523384,34.191253900527954,2152160,10605,38.29953908920288,"[10, 50, 6, 4, 50]"
On,On,On,Off,On,Off,Off,On,On,Off,On,On,On,On,Off,Off,Off,On,Off,Off,0.08682727813720703,1.4854373931884766,513896,34.20808005332947,2152160,10605,38.467403411865234,"[10, 50, 6, 4, 50]"
On,Off,On,On,Off,Off,On,On,On,Off,Off,On,On,On,On,Off,On,Off,On,Off,0.08052587509155273,1.5027589797973633,523384,34.04905605316162,2152160,10605,38.1900532245636,"[10, 50, 6, 4, 50]"
Off,Off,On,On,Off,Off,On,Off,Off,Off,Off,On,On,On,Off,On,Off,Off,On,Off,0.09464550018310547,1.510490894317627,521896,34.21044683456421,2152160,10605,38.3006796836853,"[10, 50, 6, 4, 50]"
Off,Off,On,On,Off,Off,Off,On,On,Off,On,On,On,On,On,Off,Off,On,On,On,0.07858967781066895,1.5102202892303467,522088,34.132017612457275,2152160,10605,38.16637086868286,"[10, 50, 6, 4, 50]"
