inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
70,25,1,1,10,0.2606060606060606,2.8223374128341674,0
70,20,1,3,5,0.6242424242424242,3.0629722356796263,0
50,25,1,3,20,0.19999999999999998,2.8427730798721313,1
80,25,3,2,20,0.24848484848484845,3.1414252281188966,1
80,15,2,2,10,-0.17575757575757575,2.8650020599365233,2
70,35,2,2,5,-0.6969696969696969,2.8589985847473143,2
50,25,3,2,20,0.04242424242424241,3.1358824014663695,2
50,20,3,2,35,0.17575757575757575,3.3757192611694338,2
90,20,3,4,20,0.05454545454545454,5.970351457595825,3
60,25,2,1,5,-1,73.47929944992066,4
