time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
40,30,20000,6,0.5,0.8545454545454544,54.310018587112424,0
30,20,45000,4,0.5,0.8060606060606059,45.50367949008942,0
50,35,50000,10,0.5,0.9515151515151514,101.98163378238678,0
40,20,40000,6,0.5,0.9030303030303028,58.319746780395505,0
40,20,30000,6,0.5,0.7575757575757575,54.15042722225189,1
35,35,20000,8,0.5,0.709090909090909,53.94276180267334,1
55,25,30000,10,0.5,0.8787878787878788,78.96962745189667,1
45,45,15000,10,0.5,0.8787878787878788,66.462278008461,1
30,25,50000,6,0.5,0.7333333333333332,57.03617265224457,2
55,20,50000,6,0.5,0.8181818181818182,77.12032225131989,2
