time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
40,30,20000,6,0.5,0.8545454545454544,54.310018587112424,0
30,20,45000,4,0.5,0.8060606060606059,45.50367949008942,0
50,35,50000,10,0.5,0.9515151515151514,101.98163378238678,0
30,25,10000,4,0.5,0.5515151515151515,37.80265338420868,0
30,35,50000,4,0.5,0.9515151515151514,56.485235357284544,0
40,20,40000,4,0.5,0.8181818181818182,54.039532041549684,0
40,20,15000,4,0.5,0.5272727272727272,47.88627452850342,1
55,25,40000,10,0.5,0.9030303030303028,84.87417302131652,1
35,35,20000,8,0.5,0.709090909090909,53.94276180267334,1
40,20,40000,6,0.5,0.9030303030303028,58.319746780395505,1
