time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
40,30,20000,6,0.5,0.8545454545454544,54.310018587112424,0
30,20,45000,4,0.5,0.8060606060606059,45.50367949008942,0
50,35,50000,10,0.5,0.9515151515151514,101.98163378238678,0
40,20,40000,6,0.5,0.9030303030303028,58.319746780395505,0
50,20,50000,10,0.5,0.9030303030303028,84.27838525772094,0
30,25,10000,4,0.5,0.5515151515151515,37.80265338420868,0
45,20,30000,10,0.5,0.9030303030303028,66.64348809719085,0
40,20,15000,4,0.5,0.5272727272727272,47.88627452850342,1
55,25,30000,10,0.5,0.8787878787878788,78.96962745189667,1
35,35,20000,8,0.5,0.709090909090909,53.94276180267334,1
