8x8dct,analyse,aq-mode,aq-strength,b-adapt,bframes,cabac,chroma-qp-offset,crf,deblock,direct,fast-pskip,keyint,lookahead-threads,me,merange,mixed-refs,mbtree,nal-hrd,open-gop,run_time,encode_time,avg_cpu_util,output_file_mb,bitrate_kbps,encode_fps,cost,fidelity
0,"p8x8,b8x8,i8x8,i4x4",2,0.5792144177802087,2,0,1,9,12.592004575665063,4:-4,none,0,13,0,tesa,14,0,1,vbr,0,33.65,33.65,956.40416,75.928348,31899.82304,35.78,33.869690895080566,"['Action', '1080p', 60, '20s']"
0,"p8x8,b8x8,i8x8,i4x4",2,1.6777933120961817,2,7,1,-4,35.671572081538294,1:1,spatial,0,335,3,tesa,56,1,0,none,0,79.4,79.4,1107.002519,7.430155,3121.635474,15.11,79.59653735160828,"['Action', '1080p', 60, '20s']"
1,none,2,1.8709534235343974,0,13,0,-1,39.26529264451562,0:0,auto,1,325,3,tesa,13,0,1,none,0,17.6,17.6,974.090909,6.244402,2623.464397,68.72,17.782226085662842,"['Action', '1080p', 60, '20s']"
1,p8x8,1,0.8598295278790291,1,8,0,-9,3.8879885934309226,1:-1,temporal,0,195,1,umh,33,0,1,vbr,0,29.76,29.76,1019.018817,207.867729,87331.596004,40.51,30.012346744537354,"['Action', '1080p', 60, '20s']"
0,p4x4,1,1.4295680201452017,0,11,0,-8,11.434719959030945,2:2,none,0,44,2,hex,62,1,1,none,0,17.08,17.08,985.01171,150.132536,63075.274005,70.69,17.303521871566772,"['Action', '1080p', 60, '20s']"
1,p8x8,1,1.212900996479175,2,6,1,-2,36.39393605680465,1:-1,spatial,0,210,0,hex,29,1,0,cbr,1,22.02,22.02,675.295186,7.137738,2998.782321,54.8,22.21654486656189,"['Action', '1080p', 60, '20s']"
0,p8x8,0,0.2932070955388451,1,10,1,1,1.7708632849298833,2:-2,auto,1,240,2,hex,6,0,0,none,1,19.1,19.1,1178.115183,218.607491,91843.698901,63.44,19.33466625213623,"['Action', '1080p', 60, '20s']"
1,"p8x8,b8x8,i8x8,i4x4",3,1.085640132912768,2,16,1,-12,33.097921306670045,-4:4,auto,1,315,4,dia,18,1,0,vbr,1,64.73,64.73,412.467171,11.935086,5014.295075,18.55,64.92333745956421,"['Action', '1080p', 60, '20s']"
1,p4x4,1,1.3251091153210124,0,3,0,-3,17.02342121611985,4:4,none,1,183,3,umh,10,0,1,none,0,12.87,12.87,1078.399378,57.909353,24329.491948,93.88,13.092666625976562,"['Action', '1080p', 60, '20s']"
0,none,2,1.3529664543683975,1,4,0,-11,0.4297235277824709,-5:5,spatial,1,400,2,tesa,22,0,1,cbr,1,16.66,16.66,1271.368547,382.371826,160646.108837,73.06,16.927816152572632,"['Action', '1080p', 60, '20s']"
0,p4x4,0,1.6602982534195265,0,3,1,1,41.20710280613784,2:2,temporal,0,55,2,esa,58,0,1,vbr,0,30.59,30.59,1122.523701,5.413023,2274.176657,39.3,30.763509273529053,"['Action', '1080p', 60, '20s']"
1,"p8x8,b8x8,i8x8,i4x4",0,1.5559325077031827,0,9,1,2,45.790603498301735,3:3,auto,0,102,0,umh,17,1,1,vbr,1,13.75,13.75,1056.072727,3.709967,1558.670558,88.07,13.947466611862183,"['Action', '1080p', 60, '20s']"
0,p4x4,3,0.09172609909417292,2,13,1,10,27.130795880349815,3:-3,spatial,0,145,4,esa,60,1,1,cbr,0,70.71,70.71,893.551124,21.144291,8883.363858,16.98,70.91553282737732,"['Action', '1080p', 60, '20s']"
1,p4x4,3,1.0076549587938697,2,12,0,7,31.44711269798838,6:-6,spatial,0,274,0,umh,38,0,1,cbr,1,36.48,36.48,771.710526,11.760703,4941.03137,32.94,36.65985417366028,"['Action', '1080p', 60, '20s']"
0,all,1,0.7776927822665182,2,0,1,-7,49.90166193564903,6:6,temporal,0,233,3,esa,31,0,1,none,0,19.05,19.05,879.895013,3.058662,1285.037708,63.22,19.22656774520874,"['Action', '1080p', 60, '20s']"
1,all,2,0.42654834482726284,0,7,1,-7,37.7141095855213,5:-5,spatial,1,484,4,hex,20,0,0,vbr,0,12.03,12.03,969.409809,7.896563,3317.587657,100.81,12.223090887069702,"['Action', '1080p', 60, '20s']"
0,all,3,0.36707227921291713,1,14,1,4,9.429798471426333,-3:3,none,0,450,2,tesa,44,1,0,none,1,184.45,184.45,998.075359,85.775618,36036.962604,6.5,184.7237274646759,"['Action', '1080p', 60, '20s']"
1,"p8x8,b8x8,i8x8,i4x4",3,0.9677196663906202,0,12,1,6,43.70673285669208,-2:2,temporal,0,61,3,esa,48,1,0,vbr,0,35.61,35.61,1304.830104,4.918343,2066.346276,33.8,35.81377458572388,"['Action', '1080p', 60, '20s']"
0,"p8x8,b8x8,i8x8,i4x4",2,1.2865136659441863,0,2,1,-7,48.19263602465207,-4:4,auto,0,484,0,dia,43,0,1,vbr,1,9.9,9.9,782.525253,2.301864,967.08339,122.88,10.110168218612671,"['Action', '1080p', 60, '20s']"
0,all,3,1.2860206102044731,1,2,0,9,39.29554054924308,3:-3,auto,1,241,4,hex,26,0,1,none,1,11.27,11.27,930.967169,5.067325,2128.938195,107.23,11.476210832595825,"['Action', '1080p', 60, '20s']"
0,p4x4,2,1.2421047648508292,1,7,1,9,39.783743531047406,-1:1,temporal,0,222,1,hex,37,1,0,cbr,1,16.8,16.8,359.702381,4.985605,2094.605374,71.99,17.01855993270874,"['Action', '1080p', 60, '20s']"
1,all,0,0.5734390964242329,1,7,1,-10,9.733603365846196,-6:6,spatial,1,429,2,umh,49,0,0,vbr,1,40.69,40.69,1035.561563,114.984424,48308.476122,29.52,40.91604781150818,"['Action', '1080p', 60, '20s']"
0,"p8x8,b8x8,i8x8,i4x4",3,1.7753182779253052,0,0,1,-12,1.5091137780932855,5:5,temporal,0,222,1,hex,15,0,1,cbr,1,22.11,22.11,1156.67119,233.895616,98266.707809,54.71,22.361730098724365,"['Action', '1080p', 60, '20s']"
1,"p8x8,b8x8,i8x8,i4x4",3,1.5721122576379618,2,11,1,-9,44.97805536776006,4:4,spatial,0,24,3,esa,40,1,1,none,0,60.0,60.0,541.0,4.137104,1738.124044,20.0,60.19853901863098,"['Action', '1080p', 60, '20s']"
1,all,0,1.1095121175547622,1,10,0,-1,48.67974361582421,5:5,temporal,0,318,1,dia,26,1,0,none,0,16.54,16.54,386.336155,2.480912,1042.307161,72.87,16.739560842514038,"['Action', '1080p', 60, '20s']"
1,p4x4,2,1.504277941534905,1,0,0,-7,9.581115459311425,4:-4,spatial,0,279,3,tesa,47,1,1,none,1,47.93,47.93,721.740038,125.104665,52560.299223,25.08,48.1703839302063,"['Action', '1080p', 60, '20s']"
0,"p8x8,b8x8,i8x8,i4x4",1,0.3668594262793081,0,6,1,-10,45.66783483098365,0:0,none,1,275,2,dia,38,1,0,vbr,1,13.75,13.75,908.945455,5.738095,2410.749476,88.14,13.987243175506592,"['Action', '1080p', 60, '20s']"
1,all,0,0.15107542159555964,1,8,1,5,41.87510995018605,2:-2,spatial,0,448,3,dia,61,0,1,none,1,11.71,11.71,745.431255,4.246854,1784.233292,103.18,11.899035215377808,"['Action', '1080p', 60, '20s']"
1,p4x4,2,1.620933166456071,1,0,1,11,44.937458704019406,2:2,temporal,0,262,1,dia,10,0,0,vbr,1,9.85,9.85,389.238579,2.969389,1247.531198,122.86,10.043120861053467,"['Action', '1080p', 60, '20s']"
1,p8x8,2,1.675560688969167,1,13,1,-12,39.189528124533254,1:-1,temporal,0,236,3,dia,41,0,0,cbr,0,11.85,11.85,782.953586,6.280107,2638.465398,102.47,12.078831911087036,"['Action', '1080p', 60, '20s']"
1,none,1,0.34274614329650066,1,1,1,9,44.526990728022255,-2:2,none,1,27,0,hex,33,0,1,none,0,9.5,9.5,667.052632,4.594578,1930.322772,128.15,9.715017795562744,"['Action', '1080p', 60, '20s']"
1,p4x4,3,1.2556868430301436,1,2,0,11,44.919175218188144,1:-1,none,1,142,1,umh,15,0,1,cbr,1,13.65,13.65,632.967033,4.407463,1851.710153,88.78,13.873026847839355,"['Action', '1080p', 60, '20s']"
0,all,2,1.2254731545872397,0,11,1,-8,47.76400663052346,3:-3,spatial,0,173,0,dia,9,0,0,none,1,9.93,9.93,839.879154,2.493213,1047.474974,122.56,10.138030052185059,"['Action', '1080p', 60, '20s']"
0,"p8x8,b8x8,i8x8,i4x4",0,1.0433819390991794,2,10,0,-10,49.495092357903076,5:-5,none,0,270,4,hex,57,0,1,vbr,1,40.85,40.85,477.50306,4.036815,1695.989421,29.4,41.06558609008789,"['Action', '1080p', 60, '20s']"
0,all,3,1.6707405610328112,1,9,1,1,31.715194202662353,1:1,spatial,1,69,0,dia,35,0,0,none,1,12.8,12.8,1081.40625,11.852392,4979.552772,94.46,13.013675212860107,"['Action', '1080p', 60, '20s']"
0,none,1,1.693915642366732,0,10,0,0,45.27495465439731,-2:2,auto,0,201,3,hex,40,0,1,none,0,11.19,11.19,665.951743,3.281144,1378.509092,108.71,11.390886783599854,"['Action', '1080p', 60, '20s']"
0,none,3,0.06854225185432794,1,10,1,-9,45.498683021310505,6:6,spatial,1,324,2,hex,24,0,0,vbr,1,13.09,13.09,461.955691,3.244213,1362.993233,92.23,13.300759553909302,"['Action', '1080p', 60, '20s']"
0,all,0,1.709949317490728,1,11,0,8,37.40875413018141,4:4,auto,0,483,0,hex,17,0,1,none,1,11.27,11.27,969.299024,6.627605,2784.45992,107.37,11.455977201461792,"['Action', '1080p', 60, '20s']"
0,"p8x8,b8x8,i8x8,i4x4",1,1.987890753956102,0,1,1,-4,45.993353801716715,-1:1,none,0,368,1,dia,46,0,1,vbr,1,12.1,12.1,751.404959,4.272798,1795.133059,100.31,12.31336236000061,"['Action', '1080p', 60, '20s']"
0,p4x4,2,1.8445512518784946,0,0,1,2,45.55779812723462,-6:6,auto,0,220,0,hex,25,0,1,cbr,0,9.52,9.52,471.323529,3.008023,1263.76265,127.88,9.730779886245728,"['Action', '1080p', 60, '20s']"
1,none,1,1.8756013493053152,1,7,1,-4,40.148499572740015,2:-2,none,1,209,0,dia,36,0,0,vbr,0,10.27,10.27,839.727361,6.502519,2731.907133,117.87,10.47022271156311,"['Action', '1080p', 60, '20s']"
0,all,2,0.29117995165978683,1,11,0,8,48.88335233110524,2:2,none,1,251,0,hex,46,0,1,cbr,0,12.6,12.6,1059.126984,3.574347,1501.692796,96.25,12.822913646697998,"['Action', '1080p', 60, '20s']"
1,"p8x8,b8x8,i8x8,i4x4",0,1.2376005519007642,1,7,1,11,43.1521255533109,-3:3,spatial,0,84,1,hex,18,0,0,cbr,1,17.42,17.42,400.688863,3.847115,1616.290591,69.39,17.62883710861206,"['Action', '1080p', 60, '20s']"
0,p4x4,0,0.09228027482861512,1,7,0,0,50.217023228230474,1:-1,auto,0,20,3,umh,6,0,1,none,1,11.62,11.62,569.879518,2.373599,997.221619,103.97,11.82525086402893,"['Action', '1080p', 60, '20s']"
1,none,3,0.5721542285204106,1,4,0,11,44.95303189828841,5:5,none,0,354,2,dia,30,0,1,cbr,0,13.23,13.23,542.025699,4.242518,1782.411857,91.65,13.446914911270142,"['Action', '1080p', 60, '20s']"
0,none,1,1.268811680302753,0,13,1,-4,32.1404286282899,4:-4,none,1,344,0,hex,40,0,1,vbr,1,11.84,11.84,916.638514,18.986795,7976.933957,102.04,12.056868314743042,"['Action', '1080p', 60, '20s']"
1,none,0,1.0285471428050108,0,6,1,11,49.5053501564445,-6:6,none,0,194,0,umh,34,0,0,none,0,13.07,13.07,1189.51798,4.879313,2049.948547,92.74,13.28395128250122,"['Action', '1080p', 60, '20s']"
1,p8x8,3,0.04995574223741195,1,12,1,-4,47.389250894988706,5:5,spatial,1,127,0,umh,64,1,0,vbr,1,17.63,17.63,1036.074872,2.69348,1131.613203,68.34,17.845759868621826,"['Action', '1080p', 60, '20s']"
1,p8x8,0,0.26151101247495423,0,1,0,1,41.38298582869627,4:-4,auto,0,199,1,dia,37,0,1,cbr,0,11.42,11.42,571.015762,4.751059,1996.065142,106.37,11.622930765151978,"['Action', '1080p', 60, '20s']"
0,p4x4,3,0.8836798488062731,0,0,0,-11,42.55301487413288,3:3,temporal,1,331,0,hex,58,0,0,vbr,1,9.17,9.17,515.594329,4.549323,1911.309885,132.75,9.398558855056763,"['Action', '1080p', 60, '20s']"
1,all,3,1.5186250702851454,1,0,1,-7,32.593416521793834,1:1,auto,0,48,0,umh,24,0,1,none,0,15.77,15.77,998.097654,13.307033,5590.691726,76.42,15.966449737548828,"['Action', '1080p', 60, '20s']"
1,all,0,0.5322297564556802,1,0,1,-12,40.35363149851379,6:-6,temporal,0,201,2,hex,63,0,1,cbr,0,10.48,10.48,685.305344,6.178189,2595.646434,115.5,10.686037063598633,"['Action', '1080p', 60, '20s']"
1,all,1,0.40334914896159124,0,1,1,6,50.995687308086794,5:-5,spatial,1,192,0,hex,30,0,1,cbr,0,9.03,9.03,722.923588,2.263872,951.121987,135.05,9.225883483886719,"['Action', '1080p', 60, '20s']"
0,all,2,0.4538652941784407,1,4,1,10,36.42924443335551,-3:3,none,1,13,2,dia,52,0,0,vbr,1,15.74,15.74,733.672173,9.483971,3984.506378,76.6,15.948862314224243,"['Action', '1080p', 60, '20s']"
0,p4x4,3,1.8054816671075415,0,0,1,-3,25.921084580916965,5:-5,auto,1,298,0,hex,22,0,1,none,0,10.06,10.06,745.526839,24.886463,10455.564967,120.36,10.281993865966797,"['Action', '1080p', 60, '20s']"
0,p4x4,2,0.4002119454537276,0,3,1,6,49.98462165694215,-1:1,spatial,0,345,0,hex,33,1,1,cbr,1,8.73,8.73,627.949599,1.893714,795.607199,138.9,8.936845302581787,"['Action', '1080p', 60, '20s']"
0,p4x4,2,0.3308660978453639,1,1,1,-7,32.67033290026991,5:-5,auto,1,302,0,hex,29,0,0,cbr,1,9.3,9.3,833.870968,12.618344,5301.352699,130.95,9.498496055603027,"['Action', '1080p', 60, '20s']"
1,"p8x8,b8x8,i8x8,i4x4",1,0.18839923888138932,1,0,1,1,49.23710807354795,2:2,auto,1,124,0,dia,21,0,1,cbr,0,9.2,9.2,604.782609,2.485057,1044.048463,132.48,9.409575939178467,"['Action', '1080p', 60, '20s']"
1,all,1,0.056089604885623645,1,2,1,-2,23.484367702456073,-1:1,temporal,0,229,0,hex,61,1,1,none,0,15.27,15.27,1282.776686,29.016131,12190.565005,79.03,15.469160556793213,"['Action', '1080p', 60, '20s']"
1,p4x4,1,1.6951710762364953,0,3,1,-6,35.87866585152163,1:1,temporal,0,80,2,hex,49,1,1,none,1,11.25,11.25,710.577778,9.132799,3836.968484,107.95,11.470592260360718,"['Action', '1080p', 60, '20s']"
0,none,2,1.525060083310491,0,2,0,7,49.93137035107047,0:0,auto,0,405,3,umh,35,0,1,vbr,0,11.11,11.11,887.938794,2.094329,879.891671,109.39,11.330611944198608,"['Action', '1080p', 60, '20s']"
1,"p8x8,b8x8,i8x8,i4x4",2,0.8259876033852829,0,2,0,4,36.50571870729331,5:-5,temporal,0,430,0,umh,35,0,1,none,0,19.24,19.24,1174.948025,7.041565,2958.376979,62.59,19.443999767303467,"['Action', '1080p', 60, '20s']"
1,all,1,0.32608616241481814,1,0,0,3,37.85470416593017,1:-1,temporal,1,445,0,hex,43,0,1,vbr,1,10.32,10.32,751.841085,6.535183,2745.630405,117.25,10.534765243530273,"['Action', '1080p', 60, '20s']"
0,"p8x8,b8x8,i8x8,i4x4",0,1.654460447339809,1,0,1,-3,36.159703912259076,-5:5,temporal,1,97,0,hex,62,1,0,vbr,0,10.67,10.67,786.223055,8.907116,3742.152058,113.93,10.873491048812866,"['Action', '1080p', 60, '20s']"
0,none,1,1.0726937788339936,0,11,0,-8,47.55395067437615,2:-2,spatial,1,253,4,umh,52,0,1,cbr,1,13.09,13.09,1146.906035,2.79866,1175.802852,92.21,13.292712926864624,"['Action', '1080p', 60, '20s']"
1,p8x8,3,1.2139141965363114,0,15,1,-6,47.55264227764472,1:-1,temporal,0,240,4,hex,57,1,1,none,0,9.78,9.78,794.683027,3.648713,1532.936068,124.54,9.997554779052734,"['Action', '1080p', 60, '20s']"
0,none,2,0.10543432542682307,0,6,1,-2,49.7062767172169,1:-1,auto,1,241,2,umh,20,0,0,vbr,0,12.81,12.81,624.824356,2.106707,885.091938,94.27,13.008151054382324,"['Action', '1080p', 60, '20s']"
1,p8x8,1,1.2693234241483538,1,1,0,4,38.449828700786966,5:-5,spatial,0,156,0,dia,64,1,0,cbr,1,10.14,10.14,802.465483,5.63,2365.335386,120.01,10.369322299957275,"['Action', '1080p', 60, '20s']"
0,p8x8,2,1.9907707359736528,1,1,1,-11,30.683267042637798,-1:1,none,0,311,0,dia,7,1,0,none,1,11.84,11.84,1030.152027,15.910513,6684.493511,102.06,12.041702270507812,"['Action', '1080p', 60, '20s']"
0,"p8x8,b8x8,i8x8,i4x4",3,0.04886465255010175,1,0,0,-3,33.45597940505002,-5:5,spatial,1,461,1,dia,26,1,0,cbr,1,12.06,12.06,741.625207,11.601354,4874.083792,100.22,12.265398740768433,"['Action', '1080p', 60, '20s']"
0,p4x4,1,0.49999387999567646,0,1,1,-8,44.15428397724706,1:1,temporal,0,483,0,dia,43,0,0,none,0,9.09,9.09,641.364136,4.09188,1719.123978,133.26,9.288375616073608,"['Action', '1080p', 60, '20s']"
0,p4x4,0,0.3999867020601626,0,9,1,-8,49.11062837365515,-1:1,auto,0,206,3,umh,23,1,0,vbr,0,10.57,10.57,803.784295,2.390374,1004.269366,114.41,10.772686958312988,"['Action', '1080p', 60, '20s']"
1,p8x8,2,0.7882389970283099,1,12,0,-12,49.576685617921626,-3:3,temporal,0,318,2,dia,55,0,1,vbr,0,13.02,13.02,507.603687,2.41685,1015.392704,92.77,13.220237255096436,"['Action', '1080p', 60, '20s']"
1,p4x4,3,0.08395765558335455,1,6,1,-8,50.55703981538163,3:3,temporal,0,99,3,hex,55,1,1,cbr,1,11.4,11.4,538.333333,2.319138,974.340685,106.63,11.609785795211792,"['Action', '1080p', 60, '20s']"
0,p8x8,2,0.5830571654283669,0,2,1,8,46.19146511073203,6:-6,spatial,0,448,1,umh,32,0,1,cbr,0,15.88,15.88,719.395466,2.769146,1163.402986,75.91,16.065011501312256,"['Action', '1080p', 60, '20s']"
0,all,3,1.2096586316670974,0,12,1,3,49.31418224914656,1:-1,spatial,1,178,0,hex,19,1,0,none,1,9.9,9.9,843.838384,1.971255,828.184694,122.13,10.100335597991943,"['Action', '1080p', 60, '20s']"
0,p8x8,2,1.1365158609740642,1,0,0,0,49.89099679696316,1:-1,none,0,78,0,hex,5,0,0,none,1,9.28,9.28,582.650862,2.44136,1025.690267,130.55,9.480042695999146,"['Action', '1080p', 60, '20s']"
0,"p8x8,b8x8,i8x8,i4x4",3,1.3223453691341287,1,0,1,7,36.102098158623,4:4,none,1,33,0,dia,36,0,0,none,1,10.1,10.1,801.188119,7.999039,3360.641012,120.66,10.316803455352783,"['Action', '1080p', 60, '20s']"
0,none,2,0.8053297695326678,1,10,1,-10,49.81866600504997,1:-1,none,0,385,2,umh,14,1,1,cbr,0,14.58,14.58,673.799726,4.132937,1736.373527,82.75,14.755846738815308,"['Action', '1080p', 60, '20s']"
0,all,3,1.9098820633575841,0,12,0,10,50.08486829132269,-1:1,temporal,0,88,3,dia,7,0,1,vbr,0,10.41,10.41,769.548511,2.462801,1034.69808,116.24,10.625693321228027,"['Action', '1080p', 60, '20s']"
0,p4x4,1,1.2281347022484597,1,0,1,9,42.640219814399806,-5:5,spatial,0,156,0,hex,16,1,1,vbr,1,9.39,9.39,485.516507,3.78325,1589.459072,129.64,9.603623151779175,"['Action', '1080p', 60, '20s']"
0,p4x4,0,0.8338082672330183,0,6,0,-4,50.65561354663997,2:-2,temporal,0,383,0,dia,38,1,1,vbr,1,9.43,9.43,660.657476,2.160117,907.531337,128.4,9.639161348342896,"['Action', '1080p', 60, '20s']"
0,all,3,0.3433080567217306,0,7,1,-8,28.659784682860927,3:3,temporal,1,405,1,dia,12,0,0,none,0,17.42,17.42,952.927669,23.693317,9954.287914,69.19,17.642719745635986,"['Action', '1080p', 60, '20s']"
1,all,3,0.7238679814925542,0,10,0,7,50.746280213111106,-6:6,auto,1,245,2,umh,39,0,0,vbr,0,16.81,16.81,1028.911362,1.705158,716.38917,71.69,17.006479740142822,"['Action', '1080p', 60, '20s']"
1,all,2,0.4511625778019519,0,11,1,-1,43.4033755412021,-5:5,auto,1,16,0,hex,29,0,0,vbr,0,9.31,9.31,808.163265,4.78132,2008.778731,130.08,9.497504234313965,"['Action', '1080p', 60, '20s']"
0,"p8x8,b8x8,i8x8,i4x4",1,0.3025631451979065,0,12,0,-6,43.953814263426956,6:-6,auto,1,165,0,dia,14,0,1,vbr,1,10.47,10.47,886.055396,4.564956,1917.877631,115.5,10.666780948638916,"['Action', '1080p', 60, '20s']"
1,all,2,1.3384297689629567,0,6,0,10,39.864662331998694,0:0,auto,0,356,0,hex,29,0,1,none,1,11.05,11.05,970.135747,4.993282,2097.83075,109.37,11.27280330657959,"['Action', '1080p', 60, '20s']"
0,"p8x8,b8x8,i8x8,i4x4",1,1.9727219485861094,0,5,1,10,46.830963235831156,5:5,spatial,0,454,1,dia,15,1,0,vbr,1,17.5,17.5,406.171429,2.555517,1073.651,68.87,17.705759525299072,"['Action', '1080p', 60, '20s']"
0,p4x4,1,1.6334946934146581,1,15,1,5,46.579699759325145,1:-1,auto,0,80,0,hex,18,1,0,none,1,10.43,10.43,683.317354,2.635887,1107.416876,116.64,10.646254539489746,"['Action', '1080p', 60, '20s']"
1,all,2,1.6304785964080835,1,4,0,9,50.51158725982253,1:1,temporal,1,492,3,umh,40,1,0,cbr,0,15.26,15.26,1260.222805,2.162292,908.44486,79.01,15.457535028457642,"['Action', '1080p', 60, '20s']"
0,p4x4,3,1.7608732387586326,0,0,0,8,50.139489716680536,3:-3,none,0,112,0,hex,36,0,0,vbr,1,9.3,9.3,479.892473,2.428294,1020.200718,131.11,9.500682353973389,"['Action', '1080p', 60, '20s']"
0,"p8x8,b8x8,i8x8,i4x4",0,1.089023883266948,1,1,1,11,49.47328986127786,5:5,spatial,1,423,0,hex,48,1,1,none,1,9.17,9.17,709.59651,2.377404,998.820284,132.72,9.371225595474243,"['Action', '1080p', 60, '20s']"
0,p8x8,3,1.7260286067713375,1,1,0,1,46.4363504499157,2:2,temporal,0,170,0,dia,50,1,1,vbr,0,9.38,9.38,735.820896,3.339617,1403.075235,129.78,9.574301719665527,"['Action', '1080p', 60, '20s']"
1,all,1,1.1601678085903129,1,1,1,10,42.75082325545286,1:-1,temporal,1,82,0,hex,55,1,0,cbr,1,10.16,10.16,861.811024,4.261308,1790.305813,119.73,10.377425193786621,"['Action', '1080p', 60, '20s']"
1,"p8x8,b8x8,i8x8,i4x4",2,0.6198574127156156,0,0,1,8,49.066648848265324,2:2,none,1,201,0,hex,62,0,1,vbr,0,9.67,9.67,594.725957,2.457595,1032.510834,125.89,9.872186660766602,"['Action', '1080p', 60, '20s']"
0,"p8x8,b8x8,i8x8,i4x4",2,0.4686006497796056,1,0,1,5,48.53381953463807,4:4,temporal,0,327,0,hex,41,0,1,vbr,1,9.33,9.33,615.648446,2.489946,1046.102687,129.78,9.529905796051025,"['Action', '1080p', 60, '20s']"
1,all,0,0.25617116124113437,0,16,1,-11,50.37949887539128,3:3,none,0,140,0,dia,15,1,0,vbr,1,13.14,13.14,1081.582953,5.755231,2417.948674,92.26,13.343297481536865,"['Action', '1080p', 60, '20s']"
1,p4x4,1,1.3688250921819545,1,0,0,10,45.92991261400319,1:-1,temporal,1,274,0,dia,36,1,1,cbr,0,9.15,9.15,463.825137,2.843964,1194.836174,132.32,9.34850525856018,"['Action', '1080p', 60, '20s']"
1,"p8x8,b8x8,i8x8,i4x4",2,1.845623238545013,0,11,1,1,50.395934331590546,1:-1,auto,1,34,0,hex,22,0,0,cbr,1,10.23,10.23,733.431085,1.675612,703.976082,118.35,10.4271879196167,"['Action', '1080p', 60, '20s']"
0,none,2,1.0062537591275114,0,2,0,5,41.459217916105054,3:-3,temporal,0,479,3,dia,35,0,1,vbr,1,10.24,10.24,668.554687,4.134046,1736.839103,118.17,10.46514081954956,"['Action', '1080p', 60, '20s']"
1,all,1,0.694795557044827,1,3,1,-9,46.88408444096474,3:3,none,1,97,1,dia,16,0,1,cbr,1,14.88,14.88,690.927419,4.205065,1766.676431,81.36,15.086604595184326,"['Action', '1080p', 60, '20s']"
