fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
Off,On,On,Off,Off,On,On,On,Off,Off,On,Off,On,Off,On,On,Off,On,On,Off,0.1103658676147461,1.532421350479126,513896,34.154078006744385,2152160,10605,39.64567041397095,"[10, 50, 6, 4, 50]"
Off,On,On,Off,Off,Off,Off,Off,Off,On,Off,On,Off,On,Off,Off,Off,On,On,Off,0.08914780616760254,1.4204275608062744,513704,34.09479284286499,2152160,10605,38.29270362854004,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,Off,On,Off,On,On,Off,Off,On,Off,On,Off,On,On,Off,On,On,0.08262825012207031,1.504927158355713,523384,34.11534309387207,2152160,10605,38.32227683067322,"[10, 50, 6, 4, 50]"
On,On,Off,Off,On,Off,Off,On,Off,On,On,Off,On,On,On,On,On,On,On,On,0.0902249813079834,1.4772262573242188,515192,34.10409879684448,2152160,10605,38.32597088813782,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,On,On,On,Off,On,On,On,On,On,Off,On,Off,Off,Off,Off,Off,0.0760042667388916,1.4750256538391113,513704,34.078938245773315,2152160,10605,38.304163217544556,"[10, 50, 6, 4, 50]"
On,On,Off,On,Off,On,Off,On,Off,Off,Off,Off,On,Off,On,Off,Off,Off,On,On,0.0866703987121582,1.5002593994140625,522088,34.10471534729004,2152160,10605,38.23049974441528,"[10, 50, 6, 4, 50]"
On,Off,Off,On,On,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,On,On,Off,Off,0.08595800399780273,1.485144853591919,523192,34.25129985809326,2152160,10605,38.36469745635986,"[10, 50, 6, 4, 50]"
On,On,Off,Off,On,On,On,Off,On,Off,Off,Off,Off,On,Off,On,On,Off,Off,On,0.09287500381469727,1.4657471179962158,515000,34.04923391342163,2152160,10605,38.15676665306091,"[10, 50, 6, 4, 50]"
On,Off,On,On,On,Off,On,Off,On,On,On,On,Off,Off,On,Off,Off,Off,Off,Off,0.09436774253845215,1.4787418842315674,521896,34.079917907714844,2152160,10605,38.30833029747009,"[10, 50, 6, 4, 50]"
Off,Off,On,On,Off,Off,On,On,On,On,On,On,On,Off,Off,On,On,On,Off,On,0.10051918029785156,1.4922735691070557,523384,34.058032274246216,2152160,10605,38.26109480857849,"[10, 50, 6, 4, 50]"
