fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,evaluated_time,fidelity_setting,corr
On,Off,On,On,On,Off,Off,On,On,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,0.07593774795532227,38.21337294578552,"[10, 50, 6, 4, 50]",1
On,On,Off,On,Off,Off,On,On,On,On,On,Off,Off,Off,Off,On,Off,On,On,Off,0.0759735107421875,38.13163781166077,"[10, 50, 6, 4, 50]",1
On,On,On,Off,Off,Off,On,On,On,Off,On,Off,Off,Off,On,Off,Off,On,On,On,0.07663297653198242,38.06564402580261,"[10, 50, 6, 4, 50]",1
On,Off,On,On,Off,Off,Off,Off,On,Off,On,Off,On,Off,Off,On,On,On,Off,On,0.07664370536804199,38.34951686859131,"[10, 50, 6, 4, 50]",1
On,Off,On,Off,On,Off,Off,On,On,Off,On,Off,On,Off,Off,On,On,On,Off,On,0.07679343223571777,38.2777156829834,"[10, 50, 6, 4, 50]",1
On,On,On,Off,Off,Off,On,On,On,Off,On,Off,Off,Off,On,On,Off,On,On,Off,0.07703375816345215,37.99236726760864,"[10, 50, 6, 4, 50]",1
On,On,On,On,Off,Off,Off,On,Off,Off,On,Off,On,On,Off,On,On,On,Off,Off,0.07805585861206055,38.11313056945801,"[10, 50, 6, 4, 50]",1
Off,On,Off,Off,On,Off,Off,Off,Off,Off,On,On,On,Off,Off,On,Off,On,Off,On,0.07980990409851074,38.20564937591553,"[10, 50, 6, 4, 50]",1
On,On,Off,On,Off,Off,Off,On,Off,On,Off,Off,Off,On,Off,On,On,Off,Off,Off,0.08039450645446777,38.28669214248657,"[10, 50, 6, 4, 50]",1
On,Off,Off,Off,On,On,On,On,Off,On,On,On,Off,Off,Off,On,Off,On,Off,Off,0.08059096336364746,38.24954438209534,"[10, 50, 6, 4, 50]",1
On,Off,Off,On,On,On,On,On,Off,Off,On,Off,On,Off,On,On,On,On,On,On,0.08074092864990234,38.20177388191223,"[10, 50, 6, 4, 50]",1
Off,On,Off,Off,On,Off,On,On,Off,Off,On,On,Off,Off,On,Off,Off,On,On,On,0.08102107048034668,38.144667625427246,"[10, 50, 6, 4, 50]",1
On,On,Off,On,Off,Off,Off,Off,Off,On,On,On,On,Off,Off,On,Off,Off,On,Off,0.08173704147338867,38.23220896720886,"[10, 50, 6, 4, 50]",1
On,Off,On,On,Off,Off,Off,On,On,Off,On,Off,On,Off,Off,On,On,On,Off,On,0.08225417137145996,38.186952352523804,"[10, 50, 6, 4, 50]",1
On,Off,Off,Off,On,Off,On,On,On,Off,On,Off,On,Off,On,On,On,On,On,On,0.08287906646728516,38.22539710998535,"[10, 50, 6, 4, 50]",1
On,On,On,Off,Off,Off,On,On,On,Off,On,Off,Off,Off,On,Off,Off,On,On,Off,0.08319759368896484,38.241422176361084,"[10, 50, 6, 4, 50]",1
Off,On,On,Off,On,Off,Off,Off,Off,Off,On,On,On,Off,Off,On,Off,On,Off,On,0.08362603187561035,38.32411742210388,"[10, 50, 6, 4, 50]",1
On,On,On,On,On,Off,Off,On,On,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,0.08375144004821777,38.17507815361023,"[10, 50, 6, 4, 50]",1
On,Off,Off,Off,On,Off,On,On,On,On,On,Off,Off,On,Off,On,Off,On,Off,Off,0.08377790451049805,38.01204299926758,"[10, 50, 6, 4, 50]",1
On,Off,Off,Off,On,Off,On,On,Off,On,On,Off,Off,Off,On,On,On,On,Off,On,0.08378148078918457,38.272871255874634,"[10, 50, 6, 4, 50]",1
