inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
90,15,1,2,20,-0.309090909090909,2.853926348686218,0
70,5,1,4,10,0.35757575757575755,2.856213092803955,0
90,10,2,3,25,0.4424242424242424,3.0963529109954835,0
90,15,2,3,5,-0.5393939393939393,2.9263518333435057,1
70,5,2,3,20,-0.16363636363636364,2.9756178855895996,1
70,10,3,3,15,0.2727272727272727,3.000037932395935,1
50,35,1,3,35,0.43030303030303024,3.1746472358703612,1
70,10,3,2,25,0.28484848484848485,3.8210461854934694,2
70,20,2,4,35,-0.3939393939393939,4.54249005317688,3
80,25,2,1,25,-1,73.52937347888947,4
