inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
90,10,2,1,25,0.6121212121212121,2.8475538730621337,0
90,5,2,3,5,0.38181818181818183,2.8230402946472166,0
70,5,2,3,5,0.709090909090909,2.853633689880371,0
90,5,1,3,10,0.43030303030303024,2.825091910362244,0
90,5,2,2,5,-0.006060606060606061,2.8067800521850588,0
70,10,2,1,15,-0.33333333333333326,2.8086199522018434,1
70,5,2,4,20,0.5030303030303029,3.1097455501556395,1
90,5,2,1,25,0.38181818181818183,2.8995201349258424,1
90,10,1,2,10,0.16363636363636364,2.8342233419418337,1
90,10,2,3,25,0.4424242424242424,3.0963529109954835,1
