fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
Off,On,Off,Off,Off,On,Off,On,On,Off,On,On,On,On,On,Off,On,Off,On,Off,0.0901644229888916,1.6179685592651367,515192,34.392659425735474,2152160,10605,40.021939277648926,"[10, 50, 6, 4, 50]"
Off,On,On,On,On,Off,Off,On,On,On,Off,On,On,On,On,Off,On,Off,On,On,0.08931350708007812,1.4845523834228516,523384,34.120585203170776,2152160,10605,38.4690637588501,"[10, 50, 6, 4, 50]"
On,On,Off,Off,Off,Off,Off,Off,Off,On,On,On,On,Off,On,Off,Off,On,Off,Off,0.1061391830444336,1.506448745727539,513704,34.07745957374573,2152160,10605,38.22207188606262,"[10, 50, 6, 4, 50]"
On,On,On,Off,Off,On,Off,On,On,Off,Off,Off,On,On,Off,On,On,On,Off,Off,0.08034253120422363,1.5359532833099365,515192,34.10213494300842,2152160,10605,38.45163440704346,"[10, 50, 6, 4, 50]"
On,On,On,On,On,Off,Off,On,On,Off,On,On,On,On,Off,On,Off,On,Off,Off,0.09265828132629395,1.5166773796081543,522088,34.09699201583862,2152160,10605,38.42777967453003,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,Off,Off,Off,Off,On,On,On,Off,On,Off,Off,Off,Off,On,On,Off,0.08310770988464355,1.5366933345794678,513704,34.06184148788452,2152160,10605,38.18682241439819,"[10, 50, 6, 4, 50]"
On,Off,Off,On,Off,On,Off,On,Off,On,Off,Off,Off,On,Off,Off,Off,On,Off,Off,0.08301115036010742,1.5265355110168457,522088,34.08773946762085,2152160,10605,38.29492259025574,"[10, 50, 6, 4, 50]"
On,On,Off,Off,Off,On,Off,Off,Off,Off,On,On,Off,Off,Off,Off,Off,On,On,On,0.11404252052307129,1.5197923183441162,513704,34.14473581314087,2152160,10605,38.36432099342346,"[10, 50, 6, 4, 50]"
On,On,Off,Off,On,On,On,On,On,Off,On,Off,Off,On,Off,Off,Off,Off,Off,Off,0.08220124244689941,1.5571560859680176,513896,34.0419647693634,2152160,10605,38.2701780796051,"[10, 50, 6, 4, 50]"
On,On,Off,On,Off,On,On,Off,On,Off,Off,On,On,Off,On,On,On,Off,On,Off,0.08768033981323242,1.4646966457366943,523192,34.035199880599976,2152160,10605,38.13307762145996,"[10, 50, 6, 4, 50]"
Off,On,Off,On,On,On,Off,Off,On,On,On,Off,On,On,Off,Off,On,On,On,On,0.08949494361877441,1.498460054397583,523192,34.13614296913147,2152160,10605,38.28340482711792,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,On,Off,On,On,On,On,Off,On,On,On,Off,On,On,Off,On,On,0.11022448539733887,1.4854636192321777,523384,34.05950331687927,2152160,10605,38.10873985290527,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,On,On,On,On,On,On,Off,Off,Off,On,Off,Off,On,On,On,Off,0.09816479682922363,1.5216681957244873,515192,34.0797917842865,2152160,10605,38.41764712333679,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,On,Off,On,On,Off,Off,Off,Off,Off,Off,On,Off,On,Off,Off,On,0.0861368179321289,1.5198001861572266,515192,34.13487434387207,2152160,10605,38.391215562820435,"[10, 50, 6, 4, 50]"
