ffast-math,funroll-all-loops,fno-inline-small-functions,finline-functions,fno-math-errno,fipa-cp-clone,funsafe-math-optimizations,fno-tree-loop-optimize,fno-merge-constants,fno-omit-frame-pointer,fno-align-labels,fno-tree-dse,fwrapv,fgcse-after-reload,fno-align-jumps,fno-asynchronous-unwind-tables,fno-cse-follow-jumps,fno-ivopts,fno-guess-branch-probability,fprefetch-loop-arrays,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
On,On,Off,Off,Off,Off,Off,On,Off,On,On,On,Off,Off,On,Off,Off,On,On,Off,0.07358622550964355,0.46732640266418457,241944,2.2522637844085693,356663,1676,5.37950587272644,"[10, 50, 6, 4, 5]"
Off,On,Off,Off,Off,On,On,On,Off,On,Off,On,On,Off,On,Off,Off,On,On,On,0.09110331535339355,0.3998696804046631,241944,2.1919710636138916,356663,1676,5.167618989944458,"[10, 50, 6, 4, 5]"
On,Off,On,Off,On,Off,On,Off,Off,On,On,On,Off,On,On,Off,Off,On,Off,Off,0.08034682273864746,0.4049837589263916,241944,2.1884658336639404,356663,1676,5.145540952682495,"[10, 50, 6, 4, 5]"
Off,Off,On,On,Off,Off,Off,On,Off,Off,Off,On,Off,On,On,On,Off,On,Off,Off,0.08823156356811523,0.42783260345458984,236416,2.210123062133789,356663,1676,5.125720262527466,"[10, 50, 6, 4, 5]"
Off,On,Off,Off,On,On,Off,Off,Off,Off,Off,Off,On,On,On,On,Off,Off,Off,Off,0.08924436569213867,0.4005126953125,236416,2.2368078231811523,356663,1676,5.14085578918457,"[10, 50, 6, 4, 5]"
Off,Off,Off,Off,On,Off,Off,Off,On,On,On,Off,Off,Off,Off,Off,On,Off,On,On,0.0932919979095459,0.42838358879089355,240512,2.2203145027160645,356663,1676,5.148045063018799,"[10, 50, 6, 4, 5]"
Off,Off,On,Off,Off,On,On,Off,On,On,On,Off,On,Off,Off,Off,Off,Off,Off,Off,0.08752799034118652,0.4087085723876953,241944,2.2291064262390137,356663,1676,5.131303548812866,"[10, 50, 6, 4, 5]"
Off,Off,Off,On,Off,On,Off,Off,On,Off,On,On,Off,On,On,Off,Off,On,Off,On,0.09537220001220703,0.4056968688964844,240512,2.2033181190490723,356663,1676,5.079139471054077,"[10, 50, 6, 4, 5]"
On,On,Off,Off,Off,Off,Off,On,Off,On,On,On,Off,Off,On,Off,Off,On,On,Off,0.09172487258911133,1.4344043731689453,469384,4.279463291168213,828309,4503,8.211511611938477,"[10, 50, 6, 4, 10]"
On,Off,On,Off,On,Off,On,Off,Off,On,On,On,Off,On,On,Off,Off,On,Off,Off,0.09332466125488281,1.4316112995147705,469384,4.248194694519043,828309,4503,8.187976121902466,"[10, 50, 6, 4, 10]"
Off,Off,On,Off,Off,On,On,Off,On,On,On,Off,On,Off,Off,Off,Off,Off,Off,Off,0.09183287620544434,1.4504022598266602,469384,4.269629240036011,828309,4503,8.208805322647095,"[10, 50, 6, 4, 10]"
Off,Off,On,On,Off,Off,Off,On,Off,Off,Off,On,Off,On,On,On,Off,On,Off,Off,0.07258391380310059,1.4286813735961914,467960,4.266780853271484,828309,4503,8.126574516296387,"[10, 50, 6, 4, 10]"
Off,Off,On,On,Off,Off,Off,On,Off,Off,Off,On,Off,On,On,On,Off,On,Off,Off,0.11440110206604004,1.512314796447754,494808,7.181515455245972,866233,4708,11.220324039459229,"[10, 50, 6, 4, 25]"
