ffast-math,funroll-all-loops,fno-inline-small-functions,finline-functions,fno-math-errno,fipa-cp-clone,funsafe-math-optimizations,fno-tree-loop-optimize,fno-merge-constants,fno-omit-frame-pointer,fno-align-labels,fno-tree-dse,fwrapv,fgcse-after-reload,fno-align-jumps,fno-asynchronous-unwind-tables,fno-cse-follow-jumps,fno-ivopts,fno-guess-branch-probability,fprefetch-loop-arrays,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
On,Off,Off,On,Off,Off,Off,Off,Off,On,Off,On,Off,On,On,On,On,Off,Off,Off,0.08712077140808105,5.6091673374176025,1248872,34.98344898223877,2152160,10605,43.32800555229187,"[10, 50, 6, 4, 50]"
On,Off,Off,On,On,On,Off,On,Off,Off,Off,On,On,On,On,On,Off,On,On,On,0.08820724487304688,5.50219202041626,1248872,34.63108277320862,2152160,10605,42.76547026634216,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,On,On,On,Off,Off,Off,On,Off,Off,Off,On,Off,On,Off,On,On,0.09035444259643555,5.494326829910278,1252968,34.71799826622009,2152160,10605,42.86538648605347,"[10, 50, 6, 4, 50]"
On,On,Off,Off,On,Off,On,On,On,Off,Off,Off,On,Off,Off,On,Off,On,Off,Off,0.08344888687133789,5.537463426589966,1248872,34.84171271324158,2152160,10605,42.9881591796875,"[10, 50, 6, 4, 50]"
Off,On,On,Off,Off,Off,Off,Off,Off,Off,On,On,Off,Off,Off,Off,Off,Off,On,On,0.09554362297058105,5.560781002044678,1255640,34.80645036697388,2152160,10605,42.99620866775513,"[10, 50, 6, 4, 50]"
On,Off,On,On,Off,On,Off,Off,On,On,Off,Off,Off,On,On,Off,On,Off,On,On,0.10587835311889648,5.4868409633636475,1252968,34.807302713394165,2152160,10605,42.87845206260681,"[10, 50, 6, 4, 50]"
Off,On,On,On,On,On,On,On,On,Off,Off,On,On,On,On,Off,On,On,On,Off,0.0825505256652832,5.541279554367065,1252968,34.704190254211426,2152160,10605,42.85565710067749,"[10, 50, 6, 4, 50]"
On,On,On,Off,Off,Off,On,On,Off,On,On,Off,Off,On,Off,On,On,On,Off,On,0.08831214904785156,5.496275424957275,1248872,34.81742572784424,2152160,10605,42.89470672607422,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,Off,Off,Off,Off,On,On,On,On,On,Off,Off,Off,Off,On,Off,Off,0.0900723934173584,5.490752458572388,1255640,34.83798813819885,2152160,10605,42.89915132522583,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,On,On,On,On,On,On,On,Off,On,Off,Off,On,Off,Off,Off,Off,0.08949470520019531,5.487645149230957,1248872,34.694647789001465,2152160,10605,42.776583671569824,"[10, 50, 6, 4, 50]"
On,Off,Off,On,Off,Off,Off,Off,Off,On,Off,On,Off,On,On,On,On,Off,Off,Off,0.0882558822631836,0.2978479862213135,97024,0.36165332794189453,128054,1397,3.111525297164917,"[50, 10, 2, 3, 25]"
On,Off,Off,On,On,On,Off,On,Off,Off,Off,On,On,On,On,On,Off,On,On,On,0.09555625915527344,0.2582855224609375,97024,0.33556222915649414,128054,1397,3.1179070472717285,"[50, 10, 2, 3, 25]"
Off,Off,On,Off,On,On,On,Off,Off,Off,On,Off,Off,Off,On,Off,On,Off,On,On,0.08963274955749512,0.28185129165649414,101120,0.3684556484222412,128054,1397,3.2115426063537598,"[50, 10, 2, 3, 25]"
On,On,Off,Off,On,Off,On,On,On,Off,Off,Off,On,Off,Off,On,Off,On,Off,Off,0.08946609497070312,0.25676560401916504,97024,0.34691405296325684,128054,1397,3.0115675926208496,"[50, 10, 2, 3, 25]"
Off,On,On,Off,Off,Off,Off,Off,Off,Off,On,On,Off,Off,Off,Off,Off,Off,On,On,0.08772706985473633,0.28483080863952637,103784,0.34975266456604004,128054,1397,3.1040024757385254,"[50, 10, 2, 3, 25]"
On,Off,On,On,Off,On,Off,Off,On,On,Off,Off,Off,On,On,Off,On,Off,On,On,0.08782720565795898,0.26853418350219727,101120,0.3480818271636963,128054,1397,3.1708734035491943,"[50, 10, 2, 3, 25]"
Off,On,On,On,On,On,On,On,On,Off,Off,On,On,On,On,Off,On,On,On,Off,0.08747291564941406,0.28075146675109863,101120,0.35369157791137695,128054,1397,3.1592257022857666,"[50, 10, 2, 3, 25]"
On,On,On,Off,Off,Off,On,On,Off,On,On,Off,Off,On,Off,On,On,On,Off,On,0.0818023681640625,0.2543065547943115,97024,0.3371548652648926,128054,1397,3.09952712059021,"[50, 10, 2, 3, 25]"
Off,On,Off,Off,Off,Off,Off,Off,On,On,On,On,On,Off,Off,Off,Off,On,Off,Off,0.09166121482849121,0.2758316993713379,103784,0.3426954746246338,128054,1397,3.175615072250366,"[50, 10, 2, 3, 25]"
Off,Off,Off,On,On,On,On,On,On,On,On,Off,On,Off,Off,On,Off,Off,Off,Off,0.10171198844909668,0.27558040618896484,97024,0.3466160297393799,128054,1397,3.1274807453155518,"[50, 10, 2, 3, 25]"
On,Off,Off,On,Off,Off,Off,Off,Off,On,Off,On,Off,On,On,On,On,Off,Off,Off,0.09238481521606445,0.21451997756958008,68032,0.21706652641296387,78179,817,2.9403462409973145,"[90, 25, 3, 3, 10]"
On,Off,Off,On,On,On,Off,On,Off,Off,Off,On,On,On,On,On,Off,On,On,On,0.08875513076782227,0.229874849319458,68032,0.20322251319885254,78179,817,2.9544451236724854,"[90, 25, 3, 3, 10]"
Off,Off,On,Off,On,On,On,Off,Off,Off,On,Off,Off,Off,On,Off,On,Off,On,On,0.10523033142089844,0.24504947662353516,72128,0.21031522750854492,78179,817,2.96038818359375,"[90, 25, 3, 3, 10]"
On,On,Off,Off,On,Off,On,On,On,Off,Off,Off,On,Off,Off,On,Off,On,Off,Off,0.07417631149291992,0.21598362922668457,68032,0.20473837852478027,78179,817,2.927490711212158,"[90, 25, 3, 3, 10]"
Off,On,On,Off,Off,Off,Off,Off,Off,Off,On,On,Off,Off,Off,Off,Off,Off,On,On,0.08983516693115234,0.20587635040283203,70704,0.2201998233795166,78179,817,2.91619610786438,"[90, 25, 3, 3, 10]"
On,Off,On,On,Off,On,Off,Off,On,On,Off,Off,Off,On,On,Off,On,Off,On,On,0.0863807201385498,0.23484325408935547,72128,0.20998930931091309,78179,817,2.972886085510254,"[90, 25, 3, 3, 10]"
Off,On,On,On,On,On,On,On,On,Off,Off,On,On,On,On,Off,On,On,On,Off,0.08983421325683594,0.21117353439331055,72128,0.2042064666748047,78179,817,2.960616111755371,"[90, 25, 3, 3, 10]"
On,On,On,Off,Off,Off,On,On,Off,On,On,Off,Off,On,Off,On,On,On,Off,On,0.08707070350646973,0.2533900737762451,68032,0.2227933406829834,78179,817,3.091559648513794,"[90, 25, 3, 3, 10]"
Off,On,Off,Off,Off,Off,Off,Off,On,On,On,On,On,Off,Off,Off,Off,On,Off,Off,0.09983396530151367,0.2291572093963623,70704,0.20485138893127441,78179,817,2.9348514080047607,"[90, 25, 3, 3, 10]"
Off,Off,Off,On,On,On,On,On,On,On,On,Off,On,Off,Off,On,Off,Off,Off,Off,0.08897781372070312,0.20278000831604004,68032,0.205549955368042,78179,817,2.9718544483184814,"[90, 25, 3, 3, 10]"
On,Off,Off,On,Off,Off,Off,Off,Off,On,Off,On,Off,On,On,On,On,Off,Off,Off,0.09635519981384277,0.38570070266723633,152128,1.8196241855621338,248150,2341,4.799210548400879,"[50, 10, 1, 4, 35]"
