inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
50,35,1,3,5,-0.2606060606060606,2.778825855255127,0
80,35,1,1,5,0.18787878787878787,2.8001410961151123,0
80,15,1,2,5,0.5515151515151515,2.8142704725265504,0
50,15,1,3,10,-0.5515151515151515,2.7985381126403808,1
50,10,1,4,15,0.3939393939393939,3.627103853225708,1
50,15,2,2,5,-0.006060606060606061,2.8173774242401124,1
50,20,1,3,5,0.3696969696969697,2.8252337694168093,1
50,15,1,2,5,0.06666666666666665,2.8416228771209715,2
50,10,2,2,5,0.309090909090909,2.842595028877258,2
50,20,2,3,10,-0.11515151515151514,2.8502856969833372,3
