maxThreads,acceptCount,connectionTimeout,keepAliveTimeout,maxConnections,minSpareThreads,processorCache,enableLookups,asyncTimeout,disableUploadTimeout,connectionUploadTimeout,executorTerminationTimeoutMillis,compressionMinSize,tcpNoDelay,maxHttpHeaderSize,maxHttpRequestHeaderSize,maxHttpResponseHeaderSize,maxKeepAliveRequests,threadsMaxIdleTime,threadPriority,RPS,cost,fidelity
17694,780,18169,54625,51278,326,109,true,47018,false,251139,29756,26669,true,62404,51204,11449,65,363428,10,1376.21,20.092808961868286,"[6, 30, 20, False]"
17694,780,18169,54625,51278,326,109,true,47018,false,251139,29756,26669,true,62404,51204,11449,65,363428,10,2539.79,180.1716742515564,"[8, 50, 180, True]"
11723,943,55280,15053,76976,303,225,true,35045,true,171908,45014,73912,false,34548,59375,45986,99,18674,6,1319.27,20.0807785987854,"[6, 30, 20, False]"
9926,278,42937,23185,70701,301,320,true,45859,false,452231,3416,81895,true,35672,53379,51507,319,218323,3,1347.69,20.067368745803833,"[6, 30, 20, False]"
11484,456,58838,21797,51801,167,415,false,39966,true,298496,30245,26947,false,39210,51109,8398,649,543586,10,1376.42,20.074569702148438,"[6, 30, 20, False]"
11484,456,58838,21797,51801,167,415,false,39966,true,298496,30245,26947,false,39210,51109,8398,649,543586,10,2638.38,180.11584210395813,"[8, 50, 180, True]"
1365,299,53116,5954,68865,338,264,false,12057,true,531798,10366,37547,false,47883,25391,2636,373,388941,8,1339.77,20.07554006576538,"[6, 30, 20, False]"
30,783,3662,31412,80327,136,274,true,55565,false,62765,40340,33526,true,17989,42089,38824,643,309608,7,1460.02,20.073936462402344,"[6, 30, 20, False]"
30,783,3662,31412,80327,136,274,true,55565,false,62765,40340,33526,true,17989,42089,38824,643,309608,7,2691.42,180.1157763004303,"[8, 50, 180, True]"
17963,526,40266,548,93036,477,313,true,970,true,81023,6723,6064,true,25649,38614,20770,725,171648,10,1310.65,20.073331594467163,"[6, 30, 20, False]"
12763,561,57301,12045,40872,182,142,false,41364,false,356554,22766,88010,false,8669,46542,41847,202,515869,6,1469.9,20.073739528656006,"[6, 30, 20, False]"
12763,561,57301,12045,40872,182,142,false,41364,false,356554,22766,88010,false,8669,46542,41847,202,515869,6,2796.31,180.1209683418274,"[8, 50, 180, True]"
