threads,connections,duration,post,spearman_corr,evaluated_time,front_level
8,35,10,True,-0.01818181818181818,10.055422282218933,0
8,40,50,True,0.06666666666666665,50.126151132583615,0
8,50,10,True,0.05454545454545454,10.056927943229676,0
8,30,45,True,0.06666666666666665,45.10329098701477,0
8,40,15,True,-0.49090909090909085,15.068294405937195,1
8,35,25,True,-0.0303030303030303,25.087555527687073,1
8,15,60,True,-0.006060606060606061,60.076809763908386,1
8,45,40,True,-0.2606060606060606,40.11980559825897,2
8,35,50,True,-0.49090909090909085,50.12532587051392,3
8,25,55,True,-0.3696969696969697,55.1160186290741,3
