threads,connections,duration,post,spearman_corr,evaluated_time,front_level
8,10,25,True,0.35757575757575755,25.059830832481385,0
8,10,10,False,0.17575757575757575,10.04538266658783,0
1,35,10,False,0.18787878787878787,10.051528358459473,0
8,50,45,True,0.19999999999999998,49.742652249336246,1
8,35,10,True,-0.01818181818181818,10.055422282218933,1
8,50,10,True,0.05454545454545454,10.056927943229676,1
8,30,10,True,-0.35757575757575755,10.054628276824952,1
8,30,45,True,0.06666666666666665,45.10329098701477,1
8,50,15,True,0.06666666666666665,15.070390605926514,1
6,40,10,True,-0.22424242424242422,10.055538272857666,2
