maxThreads,acceptCount,connectionTimeout,keepAliveTimeout,maxConnections,minSpareThreads,processorCache,enableLookups,asyncTimeout,disableUploadTimeout,connectionUploadTimeout,executorTerminationTimeoutMillis,compressionMinSize,tcpNoDelay,maxHttpHeaderSize,maxHttpRequestHeaderSize,maxHttpResponseHeaderSize,maxKeepAliveRequests,threadsMaxIdleTime,threadPriority,RPS,evaluated_time,fidelity_setting,corr
6314,374,12059,6607,17876,366,309,true,17724,true,77166,23665,7442,false,47336,17051,33039,421,97272,10,2728.02,180.13138628005981,"[8, 50, 180, True]",1
17525,961,23930,4890,28337,46,224,true,35057,false,32752,13646,88500,false,20471,12925,6653,858,431785,3,2723.57,180.1114797592163,"[8, 50, 180, True]",1
17525,961,23930,4890,28337,46,224,true,35057,false,32752,13646,88500,true,20471,12925,6653,858,431785,8,2690.33,180.1216881275177,"[8, 50, 180, True]",1
16667,975,42863,11970,63689,257,342,true,30841,false,290131,22949,88696,false,29465,8767,55951,765,495327,7,2689.03,180.10773634910583,"[8, 50, 180, True]",1
12335,834,55323,47946,43560,34,178,true,21830,true,131191,1767,105,false,55164,1010,48576,824,300944,7,2687.44,180.12844920158386,"[8, 50, 180, True]",1
12335,853,55323,47946,43560,189,178,true,21830,true,126975,1767,58247,false,42120,4321,26819,824,300944,6,2687.19,180.12559700012207,"[8, 50, 180, True]",1
17525,64,23930,4890,43560,46,178,true,35057,true,32752,13646,88500,false,42120,12925,6653,824,300944,6,2673.14,180.13096857070923,"[8, 50, 180, True]",1
12335,853,55323,47946,43560,189,178,true,31515,true,126975,1767,58247,false,42120,4321,26819,656,300944,6,2668.28,180.12002539634705,"[8, 50, 180, True]",1
2387,237,37606,25146,17800,260,347,true,50039,false,551218,49542,30373,false,43941,41327,54559,805,280408,6,2659.22,180.11761450767517,"[8, 50, 180, True]",1
11681,834,3990,3799,9371,34,105,true,7739,true,542213,658,105,false,57334,52388,65477,66,197589,1,2654.7,180.1276421546936,"[8, 50, 180, True]",1
8520,66,51933,36289,15993,342,409,true,42148,true,323393,28803,24640,true,12264,44330,2970,975,152322,7,2651.03,180.12715816497803,"[8, 50, 180, True]",1
10440,194,5401,56724,8572,357,45,false,29059,false,15170,7317,4981,false,47859,12310,31236,970,532153,9,2648.22,180.11132264137268,"[8, 50, 180, True]",1
2387,853,37606,25146,43560,260,347,true,50039,true,126975,1767,58247,false,43941,41327,26819,805,280408,6,2646.47,180.09344720840454,"[8, 50, 180, True]",1
3429,751,39082,48863,69999,102,204,true,12561,true,375670,28008,63028,false,21411,50762,3501,267,32629,3,2644.73,180.12025332450867,"[8, 50, 180, True]",1
12335,853,55323,56724,43560,189,178,false,47866,true,469109,46834,5292,false,6756,4321,39206,824,300944,7,2638.53,180.098073720932,"[8, 50, 180, True]",1
5732,194,5401,47946,8572,217,418,true,21830,false,126975,1767,58247,false,42120,12310,26819,970,532153,6,2632.2,180.10212206840515,"[8, 50, 180, True]",1
12335,237,55323,47946,17800,189,178,true,21830,false,551218,49542,30373,false,42120,4321,54559,824,300944,6,2631.81,180.08914351463318,"[8, 50, 180, True]",1
9336,975,42863,27983,63689,257,342,true,30841,true,178419,22949,95500,true,8222,58848,55951,765,495327,7,2628.62,180.11061787605286,"[8, 50, 180, True]",1
16667,975,42863,11970,63689,257,342,true,30841,true,290131,22949,88696,false,29465,8767,55951,765,495327,7,2623.88,180.10698080062866,"[8, 50, 180, True]",1
9336,901,13105,27983,27783,255,23,false,4303,true,178419,43651,6205,true,8222,58848,24880,411,597000,7,2622.89,180.0953459739685,"[8, 50, 180, True]",1
