innodb_thread_concurrency,max_allowed_packet,innodb_io_capacity_max,tmp_table_size,query_prealloc_size,max_heap_table_size,transaction_alloc_block_size,join_buffer_size,innodb_flush_log_at_trx_commit,innodb_max_dirty_pages_pct_lwm,innodb_buffer_pool_size,key_cache_age_threshold,binlog_cache_size,innodb_purge_rseg_truncate_frequency,query_cache_limit,binlog_row_image,innodb_lru_scan_depth,sort_buffer_size,innodb_stats_transient_sample_pages,innodb_adaptive_max_sleep_delay,throughput,evaluated_time,fidelity_setting,corr
866,876347148,27931,242866529,35584567,387762520,116568,364176214,2,80,13610392041,7295,536639207,99,52840200,full,10237,41981465,24,675387,252.26,253.63545536994934,"[180, 50, 100000, 4, 0.5]",1
40,369756490,35084,674253720,18236262,421667448,5807,483206223,2,83,12275456324,8225,468776937,5,119420255,noblob,3442,63998095,55,970704,252.54,257.1856870651245,"[180, 50, 100000, 4, 0.5]",1
411,434084667,7223,783148982,86001307,47511278,48076,148460214,1,43,14113859951,10238,576797941,63,22213829,minimal,9466,28710958,90,724998,242.81,255.06513738632202,"[180, 50, 100000, 4, 0.5]",1
826,960673398,18879,634128022,132335284,352938828,79861,69037600,2,87,11127838519,9899,318445861,97,72292292,noblob,9475,107824805,44,123714,253.75,249.46361207962036,"[180, 50, 100000, 4, 0.5]",1
170,92003094,36911,1072666007,13282892,688013688,20393,231912751,0,83,14226229906,4560,1105634544,28,10984876,minimal,8155,55993174,60,566222,253.62,261.24388241767883,"[180, 50, 100000, 4, 0.5]",1
555,643255795,14358,1025459682,67052162,770039616,78900,859662448,2,36,11766870580,16843,137292018,126,127031121,full,3685,93047056,29,506393,259.84,247.69353866577148,"[180, 50, 100000, 4, 0.5]",1
577,239525349,27493,320355067,94846215,837628307,6089,341745022,2,7,14129939565,29263,2440421831,61,112094075,full,8645,95443472,48,188014,247.83,255.45020461082458,"[180, 50, 100000, 4, 0.5]",1
820,226838621,13765,78538900,18978205,1022262780,22529,405867809,2,62,11596537345,20399,1840940023,94,46543674,minimal,9561,39533475,83,757798,254.22,251.64188385009766,"[180, 50, 100000, 4, 0.5]",1
161,874491606,36017,434358722,91259826,403802057,15117,699385084,0,46,11920129842,24469,2113195394,58,16878235,full,2094,47101868,29,378740,259.1,256.4324698448181,"[180, 50, 100000, 4, 0.5]",1
859,190980390,22477,597060841,118021031,55324856,43603,251583192,1,86,13159238004,15901,335043909,113,85950149,noblob,10181,58768205,92,868609,228.18,262.86569142341614,"[180, 50, 100000, 4, 0.5]",1
502,446438575,12407,874648047,122243096,328341823,4791,1039591301,0,49,11697350683,6176,2410640725,17,48584827,noblob,2390,103161563,1,535205,275.02,250.92686796188354,"[180, 50, 100000, 4, 0.5]",1
983,114222385,4610,147417524,76345565,251503057,116977,379371124,0,62,12698320045,20225,3167866818,6,22595966,full,4538,94315723,62,983093,278.88,244.99305510520935,"[180, 50, 100000, 4, 0.5]",1
923,193561494,38057,1068471496,68153517,605052396,3590,1010840682,0,13,10631224536,4900,2539028487,127,15804206,minimal,1735,25039755,58,425619,261.92,263.1863794326782,"[180, 50, 100000, 4, 0.5]",1
958,459462045,27159,18533979,96080699,1021388597,91907,303320102,2,53,13144787448,14392,2099349696,93,76856797,minimal,2303,83232353,4,661310,247.9,258.71543884277344,"[180, 50, 100000, 4, 0.5]",1
857,571068593,26902,208250898,36060419,559656976,18486,495070325,0,24,13847454539,21426,2951934122,43,114744974,noblob,2379,49217851,93,984680,248.93,256.4280996322632,"[180, 50, 100000, 4, 0.5]",1
682,575797479,39403,194648623,16860868,874958961,58456,58171418,2,36,15183953723,23709,2182454082,60,116496534,noblob,9739,9783227,44,893579,255.63,250.9866144657135,"[180, 50, 100000, 4, 0.5]",1
591,468580996,25306,31557858,84457146,346526020,43804,238349137,2,47,13816166340,21272,4139334667,2,118503230,noblob,10190,125888129,12,795880,251.58,255.7274956703186,"[180, 50, 100000, 4, 0.5]",1
268,645263356,33809,441917607,113840396,229669790,23333,394464674,2,70,12798172248,19529,3779937073,13,128648229,full,4566,42292373,69,341998,256.81,259.60613322257996,"[180, 50, 100000, 4, 0.5]",1
597,181540714,9733,131315419,47734008,21407132,50964,948968899,1,15,12346762732,18698,4291960582,94,77022945,minimal,5308,63143289,84,451744,233.16,253.65373587608337,"[180, 50, 100000, 4, 0.5]",1
484,572642896,28315,324844317,112501422,180042364,85717,397696916,2,51,10349387954,479,2056639542,111,33905464,full,10093,107410941,85,106323,253.58,249.93025660514832,"[180, 50, 100000, 4, 0.5]",1
