innodb_thread_concurrency,max_allowed_packet,innodb_io_capacity_max,tmp_table_size,query_prealloc_size,max_heap_table_size,transaction_alloc_block_size,join_buffer_size,innodb_flush_log_at_trx_commit,innodb_max_dirty_pages_pct_lwm,innodb_buffer_pool_size,key_cache_age_threshold,binlog_cache_size,innodb_purge_rseg_truncate_frequency,query_cache_limit,binlog_row_image,innodb_lru_scan_depth,sort_buffer_size,innodb_stats_transient_sample_pages,innodb_adaptive_max_sleep_delay,throughput,evaluated_time,fidelity_setting,corr
764,883872133,273,723856191,134149651,502128574,38470,727874373,2,30,11958490074,29800,381839971,99,85185594,minimal,388,98988328,100,629093,506.98,42.45621061325073,"[30, 35, 15000, 4, 0.5]",0.9151515151515152
515,519031829,273,723856191,10851721,976461799,107108,145852677,2,27,11958490074,13445,381839971,99,85185594,minimal,6089,14325860,100,161556,479.59,40.21640110015869,"[30, 35, 15000, 4, 0.5]",0.9151515151515152
228,519031829,273,723856191,64038088,976461799,107108,540363962,0,24,12287117668,13445,381839971,123,85185594,full,6089,14325860,100,800183,470.63,41.41322731971741,"[30, 35, 15000, 4, 0.5]",0.9151515151515152
515,918766107,750,934967446,10851721,976461799,3450,217276430,2,42,11714240610,13445,381839971,99,56726546,minimal,7687,14325860,27,161556,470.09,39.98563075065613,"[30, 35, 15000, 4, 0.5]",0.9151515151515152
453,358896741,498,97780379,57811915,981627916,123786,62583242,2,60,10688345842,18210,3821807442,107,61175324,full,2852,78944846,71,712136,463.8,39.823694944381714,"[30, 35, 15000, 4, 0.5]",0.9151515151515152
440,519031829,273,717411957,63363065,378211402,107108,145852677,2,27,11958490074,26132,1013362171,44,85185594,full,6089,85651165,100,990213,460.92,41.814348459243774,"[30, 35, 15000, 4, 0.5]",0.9151515151515152
453,358896741,273,723856191,57811915,981627916,123786,62583242,2,60,11958490074,18210,3821807442,107,61175324,full,2852,78944846,71,161556,458.62,40.38985252380371,"[30, 35, 15000, 4, 0.5]",0.9151515151515152
515,806317250,822,411224433,10851721,581583056,10522,145852677,2,27,11958490074,12203,3774398575,99,95967694,minimal,5344,60374783,9,161556,451.81,40.19198298454285,"[30, 35, 15000, 4, 0.5]",0.9151515151515152
440,395101532,273,723856191,63363065,976461799,107108,145852677,2,27,11958490074,26132,1013362171,44,56726546,minimal,6089,14325860,46,161556,450.3,40.20365571975708,"[30, 35, 15000, 4, 0.5]",0.9151515151515152
260,9526235,822,411224433,95869231,514199765,10522,1058310331,2,24,11925947086,11411,1403366299,128,8722997,noblob,1100,29810740,35,800183,449.78,40.29025721549988,"[30, 35, 15000, 4, 0.5]",0.9151515151515152
515,519031829,273,717411957,63363065,976461799,107108,145852677,2,27,11958490074,13445,1013362171,99,85185594,full,6089,14325860,100,161556,448.31,40.04030394554138,"[30, 35, 15000, 4, 0.5]",0.9151515151515152
515,232633233,498,97780379,10851721,976461799,107108,145852677,2,27,10688345842,1396,381839971,99,85185594,minimal,6089,14325860,100,712136,447.46,40.79836678504944,"[30, 35, 15000, 4, 0.5]",0.9151515151515152
228,806317250,822,411224433,64038088,581583056,10522,540363962,0,24,12287117668,12203,3774398575,123,95967694,full,5344,60374783,9,800183,446.88,40.56286573410034,"[30, 35, 15000, 4, 0.5]",0.9151515151515152
764,883872133,1375,529970209,77372116,502128574,128443,781109511,2,24,14804411718,29800,2354212710,34,73870787,full,388,98988328,78,629093,446.23,39.517157554626465,"[30, 35, 15000, 4, 0.5]",0.9151515151515152
515,395101532,750,934967446,10851721,976461799,3450,217276430,2,42,11714240610,13445,381839971,99,56726546,minimal,7687,14325860,46,161556,445.56,41.376683712005615,"[30, 35, 15000, 4, 0.5]",0.9151515151515152
881,789653693,822,411224433,62790775,514199765,10522,540363962,2,24,11925947086,12203,1403366299,128,8722997,noblob,1100,130097351,35,800183,445.11,40.286314249038696,"[30, 35, 15000, 4, 0.5]",0.9151515151515152
764,883872133,1375,529970209,134149651,502128574,38470,727874373,2,30,14804411718,29800,2354212710,34,73870787,minimal,388,98988328,72,629093,444.63,41.057767391204834,"[30, 35, 15000, 4, 0.5]",0.9151515151515152
440,519031829,273,723856191,10851721,378211402,107108,145852677,2,27,11958490074,26132,381839971,44,85185594,minimal,6089,85651165,100,990213,443.96,39.749950885772705,"[30, 35, 15000, 4, 0.5]",0.9151515151515152
228,687974249,2285,610587063,77372116,581583056,128443,781109511,0,24,12101822747,28089,2140668270,123,95967694,full,8284,60374783,78,138154,443.11,42.237354040145874,"[30, 35, 15000, 4, 0.5]",0.9151515151515152
764,883872133,273,723856191,134149651,502128574,38470,727874373,2,27,11958490074,13445,381839971,99,85185594,minimal,2509,14325860,100,161556,442.65,39.96586012840271,"[30, 35, 15000, 4, 0.5]",0.9151515151515152
