checkpoint_completion_target,backend_flush_after,maintenance_work_mem,max_parallel_workers_per_gather,min_wal_size,wal_writer_flush_after,wal_writer_delay,work_mem,random_page_cost,commit_siblings,checkpoint_flush_after,seq_page_cost,commit_delay,join_collapse_limit,bgwriter_delay,from_collapse_limit,default_statistics_target,bgwriter_flush_after,checkpoint_timeout,deadlock_timeout,throughput,evaluated_time,fidelity_setting,corr
0.050658787494343195,86,276157,203,7519,1626476049,1041,611494,21.32425537182948,929,147,90.57803821564214,17266,224932336,1794,616969104,1214,32,80866,1376454648,695.32,44.98780107498169,"[35, 25, 20000, 6, 0.5]",0.6
0.20524265702820993,171,276157,203,6234,1626476049,7443,87445,12.590875493541864,901,147,72.75556581554173,17266,1808059496,6811,1181866327,450,26,65351,2098520492,692.86,45.429728507995605,"[35, 25, 20000, 6, 0.5]",0.6
0.5318858597864808,51,626612,782,6234,1198122786,7443,766249,12.590875493541864,401,10,72.75556581554173,34382,1808059496,6811,1741394104,450,26,28717,1272342880,692.09,44.907148122787476,"[35, 25, 20000, 6, 0.5]",0.6
0.20524265702820993,171,276157,203,4227,1626476049,3827,87445,21.32425537182948,929,147,90.57803821564214,17266,905954646,7762,1181866327,1214,190,65351,2098520492,692.0,44.79937219619751,"[35, 25, 20000, 6, 0.5]",0.6
0.246078179628844,115,464577,545,3856,876488555,9521,733330,55.587850316586774,964,193,79.58093897552392,83891,1803460781,5082,565309291,1202,9,85172,1557440728,690.51,44.7704541683197,"[35, 25, 20000, 6, 0.5]",0.6
0.246078179628844,115,464577,545,3856,876488555,9521,733330,55.587850316586774,964,193,79.58093897552392,73933,1803460781,5082,565309291,1202,9,85172,1557440728,688.92,45.56075954437256,"[35, 25, 20000, 6, 0.5]",0.6
0.2271492267388125,127,677388,515,1836,820839955,7978,345191,46.6017997256202,339,32,61.82272098352662,62938,1034568402,1034,929683748,347,40,10661,1713706460,688.75,45.269232511520386,"[35, 25, 20000, 6, 0.5]",0.6
0.450393974791854,216,934938,200,642,2042398992,851,93148,30.91890742120549,565,246,29.574486240509817,8731,960953994,6819,1617916512,198,206,69907,1719415951,687.71,45.119450092315674,"[35, 25, 20000, 6, 0.5]",0.6
0.6662192454831586,178,786233,322,3856,1785233927,3854,733330,55.587850316586774,714,219,79.58093897552392,73933,1830201916,5082,565309291,288,9,63224,1557440728,686.86,45.44307327270508,"[35, 25, 20000, 6, 0.5]",0.6
0.6662192454831586,112,900644,621,4076,1451769385,3848,816925,66.90517912863537,714,256,86.10613314216938,1782,1830201916,9275,2108006688,288,43,63224,2106456629,686.42,44.877766609191895,"[35, 25, 20000, 6, 0.5]",0.6
0.12221563166727503,244,934087,578,4042,1390449922,6422,881785,12.18003495547932,264,84,94.16219386511604,75565,1811668150,8576,1402241251,186,127,22033,918092738,686.02,45.03263211250305,"[35, 25, 20000, 6, 0.5]",0.6
0.2200273643682608,216,934938,709,5852,2042398992,6276,554821,30.91890742120549,565,48,55.69481899094968,11530,1830201916,6819,2108006688,288,206,63224,2106456629,684.95,45.22288990020752,"[35, 25, 20000, 6, 0.5]",0.6
0.8456172676749533,100,356895,281,6278,1973823994,7714,426184,49.89972552980618,623,161,33.885869026725274,82113,1395077011,6726,1189454158,274,124,55198,1747741370,682.9,45.2998366355896,"[35, 25, 20000, 6, 0.5]",0.6
0.246078179628844,115,464577,545,7646,876488555,9521,554821,62.03030412533415,964,193,86.10613314216938,11530,1803460781,9275,2108006688,1202,210,85172,2106456629,679.74,45.17829084396362,"[35, 25, 20000, 6, 0.5]",0.6
0.450393974791854,199,240300,200,642,1728112815,851,273340,6.031104878712892,38,246,29.574486240509817,8731,1720755821,8199,1617916512,198,43,63532,1980766424,677.72,45.26402831077576,"[35, 25, 20000, 6, 0.5]",0.6
0.20524265702820993,171,276157,709,4227,1626476049,6276,87445,21.32425537182948,565,120,55.69481899094968,17266,960953994,6819,1918018,1214,206,65351,741218328,677.09,45.064655780792236,"[35, 25, 20000, 6, 0.5]",0.6
0.3218558032006226,86,574601,108,3237,1342277495,2160,569276,40.22280845611989,592,83,44.85318187015993,73779,1388331795,2290,533875506,3599,255,30613,145571105,676.53,45.62959408760071,"[35, 25, 20000, 6, 0.5]",0.6
0.5318858597864808,86,626612,782,6234,1198122786,7443,569276,40.22280845611989,709,10,44.85318187015993,73779,1808059496,6811,1741394104,450,93,30613,145571105,676.33,44.97048616409302,"[35, 25, 20000, 6, 0.5]",0.6
0.36352385014697153,51,626612,782,5819,748351263,3827,766249,21.32425537182948,929,10,90.57803821564214,34382,905954646,7762,1741394104,1214,190,28717,1272342880,673.5,45.16039156913757,"[35, 25, 20000, 6, 0.5]",0.6
0.858918632719223,124,649029,713,310,257746395,967,661567,36.3367514721127,109,47,58.51256748308346,43185,653498508,8700,1937542466,1746,186,55488,1140512165,673.16,45.453617811203,"[35, 25, 20000, 6, 0.5]",0.6
