time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
45,45,30000,6,0.5,0.5636363636363636,65.77894780635833,0
40,25,40000,4,0.5,0.3939393939393939,53.83097341060638,0
55,30,45000,6,0.5,0.7575757575757575,76.17861037254333,0
30,20,20000,10,0.5,-0.309090909090909,40.366740584373474,0
30,45,45000,10,0.5,0.4787878787878787,67.66654303073884,1
50,30,10000,6,0.5,0.06666666666666665,58.10663826465607,1
50,20,35000,4,0.5,0.2727272727272727,60.787300324440004,1
50,35,20000,6,0.5,0.22424242424242422,62.83727900981903,2
40,30,50000,10,0.5,0.09090909090909088,68.6123785018921,3
50,35,40000,10,0.5,-0.05454545454545454,75.87316250801086,4
