time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
55,30,45000,6,0.5,0.7575757575757575,76.17861037254333,0
30,20,20000,10,0.5,-0.309090909090909,40.366740584373474,0
40,20,20000,10,0.5,0.22424242424242422,50.63978865146637,0
40,25,35000,6,0.5,0.7212121212121211,54.970270252227785,0
35,25,40000,6,0.5,0.6727272727272726,51.48068480491638,0
40,25,20000,10,0.5,-0.34545454545454546,52.18126585483551,1
55,45,30000,6,0.5,0.6727272727272726,75.72662422657012,1
40,25,40000,4,0.5,0.3939393939393939,53.83097341060638,1
45,30,45000,6,0.5,0.6727272727272726,66.19178879261017,1
40,30,45000,4,0.5,0.5757575757575757,57.1421804189682,1
