time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
30,25,15000,8,0.5,0.8060606060606059,42.49296009540558,0
30,30,25000,10,0.5,0.8787878787878788,54.61573984622955,0
45,35,10000,4,0.5,0.8303030303030302,54.48096139431,0
30,25,15000,6,0.5,0.6363636363636362,40.6153071641922,0
40,40,35000,4,0.5,0.9393939393939393,62.902802276611325,0
35,35,15000,4,0.5,0.7818181818181817,46.163547325134275,1
45,45,25000,10,0.5,0.9151515151515152,78.1249349117279,1
50,40,10000,8,0.5,0.8424242424242423,63.30987632274628,1
50,35,10000,4,0.5,0.7818181818181817,59.41666316986084,1
40,40,40000,4,0.5,0.9030303030303028,65.86081187725067,1
