inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
70,20,1,1,5,0.5393939393939393,2.8179073333740234,0
90,20,3,4,35,0.6,9.751259756088256,0
90,25,1,2,20,-0.4424242424242424,2.776142883300781,0
50,5,1,3,5,0.5515151515151515,2.8341729402542115,0
50,20,2,1,10,0.22424242424242422,2.8179359674453734,1
70,25,1,2,20,-0.4545454545454545,2.7885658502578736,1
50,35,2,2,10,0.38181818181818183,2.8531781911849974,1
50,25,1,1,25,0.05454545454545454,2.8198397636413572,2
60,5,3,4,15,0.309090909090909,3.4087486267089844,2
50,10,3,4,5,0.24848484848484845,2.9312546491622924,2
