time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
45,45,30000,6,0.5,0.8909090909090909,64.53025963306428,0
30,30,10000,6,0.5,0.6242424242424242,37.696002292633054,0
30,45,20000,6,0.5,0.709090909090909,44.98367826938629,0
30,30,15000,6,0.5,0.6848484848484848,39.3135627746582,0
35,35,30000,4,0.7,0.8424242424242423,49.31772022247314,0
30,20,45000,8,0.7,0.7818181818181817,47.135017132759096,0
30,45,10000,6,0.9,0.3696969696969697,39.780999827384946,1
50,35,30000,6,0.6,0.8303030303030302,66.08396022319793,1
30,30,20000,4,0.7,0.6363636363636362,39.88801691532135,1
30,20,45000,10,0.5,0.7818181818181817,51.125408339500424,1
