threads,connections,duration,post,spearman_corr,evaluated_time,front_level
8,30,20,True,0.9393939393939393,20.092963886260986,0
8,40,55,True,0.9878787878787878,55.13556456565857,0
8,35,10,True,0.7212121212121211,10.082332038879395,0
8,30,45,False,0.9515151515151514,45.09324061870575,0
4,30,20,True,0.7212121212121211,20.083521032333373,0
8,35,55,True,0.9878787878787878,55.12404034137726,0
8,25,10,False,0.5636363636363636,10.070032715797424,0
8,40,10,True,0.4787878787878787,10.078770637512207,1
8,45,60,True,0.9757575757575757,66.22349655628204,1
8,35,25,True,0.8181818181818182,25.08947639465332,1
