innodb_thread_concurrency,max_allowed_packet,innodb_io_capacity_max,tmp_table_size,query_prealloc_size,max_heap_table_size,transaction_alloc_block_size,join_buffer_size,innodb_flush_log_at_trx_commit,innodb_max_dirty_pages_pct_lwm,innodb_buffer_pool_size,key_cache_age_threshold,binlog_cache_size,innodb_purge_rseg_truncate_frequency,query_cache_limit,binlog_row_image,innodb_lru_scan_depth,sort_buffer_size,innodb_stats_transient_sample_pages,innodb_adaptive_max_sleep_delay,throughput,evaluated_time,fidelity_setting,corr
368,657360450,286,186405618,107220089,285159770,107677,2697512,0,87,14028153174,2622,3945856679,33,87691762,minimal,3737,77112388,84,597588,364.2,249.2789809703827,"[180, 50, 100000, 4, 0.5]",1
244,657360450,286,186405618,95321443,1002349387,68078,761649845,0,15,15576011783,1323,177249218,20,92231524,minimal,3737,65608031,84,225079,358.79,250.84708428382874,"[180, 50, 100000, 4, 0.5]",1
757,546355202,286,183485307,95647376,321280982,68078,761649845,0,83,13462808918,1323,416085921,114,92231524,minimal,8397,116130245,56,711485,358.66,249.45464873313904,"[180, 50, 100000, 4, 0.5]",1
244,657360450,286,528641366,91676132,938048030,124675,761649845,0,70,14028153174,22984,4180237664,33,87691762,minimal,1515,77112388,17,711485,356.81,250.23658633232117,"[180, 50, 100000, 4, 0.5]",1
244,657360450,505,183485307,95321443,938048030,68078,761649845,0,26,13246702645,1323,177249218,33,76708943,minimal,3737,116130245,84,597588,356.52,249.82437229156494,"[180, 50, 100000, 4, 0.5]",1
244,657360450,505,186405618,112568781,938048030,107677,2697512,0,87,14028153174,14358,177249218,33,76708943,minimal,3737,68125055,84,597588,356.23,251.04835200309753,"[180, 50, 100000, 4, 0.5]",1
368,657360450,286,186405618,107220089,285159770,107677,2697512,0,87,14028153174,2622,3157793240,75,87691762,minimal,3737,77112388,84,597588,354.45,249.96954202651978,"[180, 50, 100000, 4, 0.5]",1
244,279971643,286,186405618,91676132,1002349387,62163,425322097,0,15,15576011783,26286,1892715854,20,92231524,minimal,1992,65608031,84,225079,353.29,249.48724484443665,"[180, 50, 100000, 4, 0.5]",1
244,279971643,286,186405618,91676132,938048030,107677,761649845,0,70,14028153174,22984,4180237664,33,76708943,minimal,1515,77112388,84,711485,352.22,251.0081353187561,"[180, 50, 100000, 4, 0.5]",1
244,657360450,505,183485307,95321443,938048030,107677,761649845,0,26,13246702645,1323,2651393821,33,76708943,minimal,3737,116130245,38,597588,351.93,256.16993498802185,"[180, 50, 100000, 4, 0.5]",1
89,657360450,286,186405618,95321443,285159770,107677,761649845,2,70,14028153174,2622,416085921,42,87691762,minimal,8397,77112388,17,711485,351.47,243.86623287200928,"[180, 50, 100000, 4, 0.5]",1
244,279971643,505,186405618,91676132,938048030,107677,761649845,0,87,14028153174,1323,2651393821,33,76708943,minimal,3737,116130245,84,597588,350.67,250.30878829956055,"[180, 50, 100000, 4, 0.5]",1
368,279971643,286,183485307,107220089,285159770,58052,761649845,2,70,13288526259,14358,3719351831,42,79912861,minimal,8397,77112388,17,485956,350.49,256.214959859848,"[180, 50, 100000, 4, 0.5]",1
244,279971643,505,186405618,91676132,938048030,107677,761649845,0,87,14028153174,22984,2651393821,33,76708943,minimal,1515,77112388,84,711485,350.46,249.3540325164795,"[180, 50, 100000, 4, 0.5]",1
368,657360450,286,186405618,107220089,285159770,107677,761649845,2,70,14028153174,2622,177249218,42,87691762,minimal,3737,77112388,17,485956,350.42,246.34266471862793,"[180, 50, 100000, 4, 0.5]",1
244,657360450,286,825602032,91676132,938048030,124675,761649845,0,70,14028153174,22984,4180237664,33,87691762,minimal,1515,77112388,17,711485,350.16,254.21740341186523,"[180, 50, 100000, 4, 0.5]",1
89,657360450,286,186405618,112568781,938048030,107677,761649845,0,87,14028153174,14358,416085921,42,87691762,minimal,3737,68125055,43,597588,349.68,254.15334248542786,"[180, 50, 100000, 4, 0.5]",1
368,657360450,286,186405618,107220089,285159770,107677,761649845,2,70,14028153174,2622,177249218,42,87691762,minimal,3737,77112388,17,485956,349.67,246.6853210926056,"[180, 50, 100000, 4, 0.5]",1
742,657360450,505,186405618,95321443,938048030,63316,991048928,0,87,10561743401,26286,177249218,74,76708943,noblob,7314,66913176,44,900833,349.54,248.31928896903992,"[180, 50, 100000, 4, 0.5]",1
89,657360450,286,186405618,95321443,285159770,107677,761649845,2,70,14028153174,2622,416085921,42,87691762,minimal,8397,77112388,17,711485,348.97,251.92184233665466,"[180, 50, 100000, 4, 0.5]",1
