fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
Off,Off,Off,On,On,On,On,On,On,On,On,Off,On,Off,Off,Off,Off,Off,On,On,0.08821249008178711,1.6527256965637207,522088,34.33583950996399,2152160,10605,40.01147150993347,"[10, 50, 6, 4, 50]"
Off,On,On,Off,On,Off,On,Off,Off,On,On,On,Off,Off,On,On,On,Off,Off,On,0.07167696952819824,1.5038907527923584,515000,34.09978365898132,2152160,10605,38.2250235080719,"[10, 50, 6, 4, 50]"
On,On,Off,On,Off,Off,On,On,On,Off,On,Off,On,On,On,Off,On,On,Off,On,0.08965396881103516,1.480381965637207,523384,34.01716232299805,2152160,10605,38.33087730407715,"[10, 50, 6, 4, 50]"
On,Off,On,Off,On,Off,Off,On,Off,Off,Off,On,On,Off,On,On,Off,On,On,Off,0.08074283599853516,1.554020881652832,513896,34.897921085357666,2152160,10605,39.07159948348999,"[10, 50, 6, 4, 50]"
On,On,On,Off,Off,Off,On,Off,On,On,On,On,Off,On,Off,Off,Off,On,On,Off,0.08549952507019043,1.4621005058288574,513704,34.051193714141846,2152160,10605,38.12330102920532,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,Off,On,Off,Off,Off,On,Off,Off,Off,On,Off,On,Off,Off,On,On,0.07707715034484863,1.491234302520752,521896,34.03838324546814,2152160,10605,38.224499464035034,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,On,Off,Off,On,On,Off,On,On,On,On,On,On,On,On,Off,Off,0.08386707305908203,1.5330772399902344,515192,34.047457456588745,2152160,10605,38.21187114715576,"[10, 50, 6, 4, 50]"
On,On,Off,On,Off,On,Off,Off,Off,Off,Off,On,Off,Off,On,Off,On,Off,On,Off,0.07668447494506836,1.5169157981872559,523192,34.084444999694824,2152160,10605,38.266127586364746,"[10, 50, 6, 4, 50]"
Off,Off,On,On,On,On,Off,Off,On,Off,Off,Off,On,On,Off,On,Off,On,Off,Off,0.07849335670471191,1.510563611984253,521896,34.06310272216797,2152160,10605,38.27859091758728,"[10, 50, 6, 4, 50]"
On,On,Off,Off,Off,On,On,On,Off,On,Off,Off,Off,Off,Off,Off,On,Off,Off,On,0.10152411460876465,1.5265305042266846,515192,34.006972312927246,2152160,10605,38.29276657104492,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,On,On,On,On,On,On,On,Off,On,Off,Off,Off,Off,Off,On,On,0.09229421615600586,0.16291570663452148,49136,0.1643683910369873,44239,555,2.973367214202881,"[80, 10, 3, 3, 5]"
