fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
On,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,On,Off,Off,Off,Off,On,Off,Off,On,0.08787298202514648,0.32677626609802246,141496,2.23836350440979,356663,1676,5.625156879425049,"[10, 50, 6, 4, 5]"
On,On,On,On,Off,Off,Off,On,On,Off,On,Off,On,Off,On,Off,Off,On,On,On,0.09308314323425293,0.2787041664123535,144520,2.080322265625,356663,1676,4.950108766555786,"[10, 50, 6, 4, 5]"
Off,Off,Off,Off,On,On,Off,On,Off,Off,Off,Off,Off,On,On,Off,On,Off,Off,On,0.10006451606750488,0.26148533821105957,141496,2.0754590034484863,356663,1676,4.940664529800415,"[10, 50, 6, 4, 5]"
On,Off,On,On,On,Off,Off,Off,On,Off,Off,Off,Off,On,On,On,On,On,On,Off,0.09921121597290039,0.2577981948852539,145520,2.0886964797973633,356663,1676,4.954614877700806,"[10, 50, 6, 4, 5]"
Off,Off,On,Off,Off,On,Off,Off,On,Off,On,Off,Off,Off,Off,Off,On,Off,Off,On,0.06854367256164551,0.2699854373931885,141424,2.108149528503418,356663,1676,4.925899505615234,"[10, 50, 6, 4, 5]"
Off,On,On,On,Off,On,On,Off,On,Off,Off,Off,On,On,On,Off,On,Off,On,Off,0.09337973594665527,0.25956296920776367,145520,2.1262454986572266,356663,1676,4.888337850570679,"[10, 50, 6, 4, 5]"
Off,Off,On,Off,Off,Off,Off,On,On,On,On,On,Off,On,On,On,Off,Off,On,Off,0.10028934478759766,0.2751026153564453,140424,2.1155855655670166,356663,1676,5.043793439865112,"[10, 50, 6, 4, 5]"
Off,Off,On,Off,Off,Off,On,Off,Off,Off,Off,On,On,Off,On,On,Off,Off,Off,On,0.09578871726989746,0.2963271141052246,140352,2.078524112701416,356663,1676,4.970731973648071,"[10, 50, 6, 4, 5]"
Off,Off,On,Off,Off,On,Off,Off,On,Off,On,Off,Off,Off,Off,Off,On,Off,Off,On,0.08904385566711426,0.7087123394012451,207208,4.14316201210022,828309,4503,7.441537618637085,"[10, 50, 6, 4, 10]"
On,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,On,Off,Off,Off,Off,On,Off,Off,On,0.07953023910522461,0.7583024501800537,207240,4.175431251525879,828309,4503,7.458979606628418,"[10, 50, 6, 4, 10]"
On,On,On,On,Off,Off,Off,On,On,Off,On,Off,On,Off,On,Off,Off,On,On,On,0.090850830078125,0.7715556621551514,206008,4.184312343597412,828309,4503,7.548830032348633,"[10, 50, 6, 4, 10]"
Off,On,On,On,Off,On,On,Off,On,Off,Off,Off,On,On,On,Off,On,Off,On,Off,0.07782912254333496,0.7505593299865723,207208,4.1153929233551025,828309,4503,7.4937052726745605,"[10, 50, 6, 4, 10]"
Off,On,On,On,Off,On,On,Off,On,Off,Off,Off,On,On,On,Off,On,Off,On,Off,0.08947014808654785,0.725653886795044,242608,6.780889987945557,866233,4708,10.052382707595825,"[10, 50, 6, 4, 25]"
On,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,On,Off,Off,Off,Off,On,Off,Off,On,0.09075641632080078,0.694737434387207,242680,6.742264986038208,866233,4708,9.955310344696045,"[10, 50, 6, 4, 25]"
Off,On,On,On,Off,On,On,Off,On,Off,Off,Off,On,On,On,Off,On,Off,On,Off,0.07845211029052734,1.4974050521850586,523192,34.06320810317993,2152160,10605,38.102298974990845,"[10, 50, 6, 4, 50]"
On,Off,On,Off,Off,On,On,On,On,Off,On,Off,Off,On,Off,Off,On,On,Off,Off,0.0811922550201416,0.7567942142486572,207240,4.147911787033081,828309,4503,7.4472150802612305,"[10, 50, 6, 4, 10]"
