threads,connections,duration,post,spearman_corr,evaluated_time,front_level
8,45,60,True,0.9878787878787878,60.10364015102387,0
8,30,20,True,0.9515151515151514,20.07967185974121,0
8,50,40,True,0.9636363636363635,40.122470021247864,0
8,35,10,True,0.8787878787878788,10.062114882469178,0
8,25,55,True,0.9878787878787878,55.10474965572357,0
8,35,25,True,0.9636363636363635,25.110354232788087,0
8,40,55,True,0.9757575757575757,55.14133529663086,1
8,35,35,True,0.9030303030303028,35.12986636161804,1
8,15,45,True,0.9393939393939393,45.11177730560303,1
8,15,60,True,0.9272727272727272,60.08859686851501,2
