fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
On,Off,Off,On,On,Off,On,Off,Off,Off,Off,Off,Off,On,Off,On,Off,Off,On,Off,0.08787178993225098,1.5896949768066406,521896,34.31310176849365,2152160,10605,40.127732038497925,"[10, 50, 6, 4, 50]"
On,On,Off,On,Off,On,Off,Off,Off,On,Off,On,Off,On,On,On,On,Off,Off,On,0.07778406143188477,1.5459978580474854,523192,34.0828971862793,2152160,10605,38.301774978637695,"[10, 50, 6, 4, 50]"
Off,On,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,On,On,Off,On,Off,Off,On,On,0.08341050148010254,1.4872734546661377,521896,34.04917550086975,2152160,10605,38.23044037818909,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,On,On,On,On,Off,On,On,On,Off,Off,On,On,Off,On,On,Off,0.09369993209838867,1.531235694885254,513896,34.07858228683472,2152160,10605,38.236515283584595,"[10, 50, 6, 4, 50]"
On,Off,On,On,Off,On,On,On,On,Off,On,On,On,Off,Off,Off,On,On,Off,On,0.08262467384338379,1.480926275253296,523384,34.13277244567871,2152160,10605,38.21938514709473,"[10, 50, 6, 4, 50]"
On,On,On,Off,Off,Off,Off,Off,On,On,On,On,On,Off,On,Off,On,On,Off,On,0.08731222152709961,1.5165026187896729,515000,34.07905602455139,2152160,10605,38.263893842697144,"[10, 50, 6, 4, 50]"
Off,On,On,On,On,Off,Off,On,On,On,On,Off,On,On,Off,On,On,On,On,On,0.10047030448913574,1.5242607593536377,523384,34.11155819892883,2152160,10605,38.34430241584778,"[10, 50, 6, 4, 50]"
On,Off,On,Off,On,On,On,On,On,On,Off,Off,Off,On,On,Off,On,Off,On,Off,0.08331131935119629,1.4694161415100098,515192,34.13261270523071,2152160,10605,38.288087368011475,"[10, 50, 6, 4, 50]"
Off,On,On,Off,Off,Off,On,Off,On,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,0.07876229286193848,1.5037031173706055,513704,34.292168855667114,2152160,10605,38.46889662742615,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,On,On,Off,On,Off,Off,On,Off,On,Off,On,Off,Off,On,Off,Off,0.07674932479858398,1.5344748497009277,513896,34.09788393974304,2152160,10605,38.31807565689087,"[10, 50, 6, 4, 50]"
On,Off,Off,On,On,Off,On,Off,Off,Off,Off,Off,Off,On,Off,On,Off,Off,On,Off,0.08659482002258301,0.23907041549682617,51288,0.2691988945007324,119452,873,3.083380937576294,"[50, 20, 2, 3, 15]"
On,On,Off,On,Off,On,Off,Off,Off,On,Off,On,Off,On,On,On,On,Off,Off,On,0.0865180492401123,0.21739768981933594,52440,0.2588214874267578,119452,873,3.045917272567749,"[50, 20, 2, 3, 15]"
Off,On,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,On,On,Off,On,Off,Off,On,On,0.10109496116638184,0.23410677909851074,51288,0.25522661209106445,119452,873,3.1623387336730957,"[50, 20, 2, 3, 15]"
Off,Off,Off,Off,On,On,On,On,Off,On,On,On,Off,Off,On,On,Off,On,On,Off,0.0826716423034668,0.22937440872192383,51288,0.2537117004394531,119452,873,3.0401253700256348,"[50, 20, 2, 3, 15]"
On,Off,On,On,Off,On,On,On,On,Off,On,On,On,Off,Off,Off,On,On,Off,On,0.08770465850830078,0.21425604820251465,52440,0.25527215003967285,119452,873,3.135523557662964,"[50, 20, 2, 3, 15]"
On,On,On,Off,Off,Off,Off,Off,On,On,On,On,On,Off,On,Off,On,On,Off,On,0.09301543235778809,0.22437119483947754,52440,0.25115060806274414,119452,873,3.0398263931274414,"[50, 20, 2, 3, 15]"
Off,On,On,On,On,Off,Off,On,On,On,On,Off,On,On,Off,On,On,On,On,On,0.08326482772827148,0.2204129695892334,52440,0.25313472747802734,119452,873,3.109724283218384,"[50, 20, 2, 3, 15]"
On,Off,On,Off,On,On,On,On,On,On,Off,Off,Off,On,On,Off,On,Off,On,Off,0.08524107933044434,0.23788046836853027,52440,0.24982595443725586,119452,873,3.133814811706543,"[50, 20, 2, 3, 15]"
Off,On,On,Off,Off,Off,On,Off,On,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,0.08584856986999512,0.24702024459838867,51288,0.2512965202331543,119452,873,3.110206127166748,"[50, 20, 2, 3, 15]"
Off,Off,Off,Off,On,On,Off,On,Off,Off,On,Off,On,Off,On,Off,Off,On,Off,Off,0.07901597023010254,0.2299649715423584,51288,0.25401926040649414,119452,873,2.958683729171753,"[50, 20, 2, 3, 15]"
On,Off,Off,On,On,Off,On,Off,Off,Off,Off,Off,Off,On,Off,On,Off,Off,On,Off,0.08595991134643555,0.15758395195007324,33400,0.14349126815795898,56487,547,2.923489570617676,"[50, 20, 3, 1, 25]"
On,On,Off,On,Off,On,Off,Off,Off,On,Off,On,Off,On,On,On,On,Off,Off,On,0.07610177993774414,0.17329192161560059,34424,0.14571547508239746,56487,547,2.932690382003784,"[50, 20, 3, 1, 25]"
Off,On,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,On,On,Off,On,Off,Off,On,On,0.1032867431640625,0.14727163314819336,33400,0.12569093704223633,56487,547,2.971266508102417,"[50, 20, 3, 1, 25]"
Off,Off,Off,Off,On,On,On,On,Off,On,On,On,Off,Off,On,On,Off,On,On,Off,0.08164286613464355,0.19522452354431152,33400,0.10832357406616211,56487,547,2.927842140197754,"[50, 20, 3, 1, 25]"
On,Off,On,On,Off,On,On,On,On,Off,On,On,On,Off,Off,Off,On,On,Off,On,0.09803199768066406,0.15565180778503418,34424,0.12683391571044922,56487,547,2.9144883155822754,"[50, 20, 3, 1, 25]"
On,On,On,Off,Off,Off,Off,Off,On,On,On,On,On,Off,On,Off,On,On,Off,On,0.08669734001159668,0.1539747714996338,34424,0.1349189281463623,56487,547,2.943613052368164,"[50, 20, 3, 1, 25]"
Off,On,On,On,On,Off,Off,On,On,On,On,Off,On,On,Off,On,On,On,On,On,0.0983266830444336,0.15327143669128418,34424,0.12222480773925781,56487,547,2.882359743118286,"[50, 20, 3, 1, 25]"
On,Off,On,Off,On,On,On,On,On,On,Off,Off,Off,On,On,Off,On,Off,On,Off,0.09076499938964844,0.1621379852294922,34424,0.12485122680664062,56487,547,2.88138484954834,"[50, 20, 3, 1, 25]"
Off,On,On,Off,Off,Off,On,Off,On,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,0.08188247680664062,0.15731477737426758,33400,0.13049602508544922,56487,547,2.8374783992767334,"[50, 20, 3, 1, 25]"
Off,Off,Off,Off,On,On,Off,On,Off,Off,On,Off,On,Off,On,Off,Off,On,Off,Off,0.10642385482788086,0.15227079391479492,33400,0.12121391296386719,56487,547,2.921584367752075,"[50, 20, 3, 1, 25]"
