inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
50,20,3,1,10,-0.19999999999999998,2.7947498321533204,0
70,15,1,1,10,0.7575757575757575,2.8300678014755247,0
80,20,1,3,5,-0.07878787878787878,2.818093514442444,0
70,20,1,1,10,-0.23636363636363633,2.8146382570266724,1
50,35,3,3,35,0.5393939393939393,6.6465970277786255,1
50,20,1,1,10,0.09090909090909088,2.8384934663772583,1
50,15,3,1,10,0.43030303030303024,2.862012839317322,1
70,5,3,1,10,-0.3696969696969697,2.818945121765137,2
70,20,3,1,25,0.38181818181818183,2.8794246196746824,2
50,15,1,3,10,0.309090909090909,2.863109993934631,2
