time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
30,25,15000,8,0.5,0.7212121212121211,42.74127399921417,0
30,30,25000,10,0.5,0.8787878787878788,54.980493021011355,0
45,35,10000,4,0.5,0.7212121212121211,54.82097361087799,0
40,30,30000,10,0.5,0.9030303030303028,68.3614640712738,0
35,35,25000,4,0.5,0.6727272727272726,50.86128108501434,1
50,40,10000,8,0.5,0.7212121212121211,63.83726768493652,1
55,35,40000,8,0.5,0.8909090909090909,89.25545723438263,1
45,45,25000,10,0.5,0.8666666666666665,76.81931276321411,1
35,25,50000,10,0.5,0.7818181818181817,72.72632076740265,1
40,40,40000,4,0.5,0.7173285415424762,65.77142033576965,2
