maxThreads,acceptCount,connectionTimeout,keepAliveTimeout,maxConnections,minSpareThreads,processorCache,enableLookups,asyncTimeout,disableUploadTimeout,connectionUploadTimeout,executorTerminationTimeoutMillis,compressionMinSize,tcpNoDelay,maxHttpHeaderSize,maxHttpRequestHeaderSize,maxHttpResponseHeaderSize,maxKeepAliveRequests,threadsMaxIdleTime,threadPriority,RPS,cost,fidelity
1957,675,27917,41133,18828,460,248,false,57925,true,275650,46749,27943,true,56064,18547,18894,31,203223,4,1320.15,20.086133003234863,"[6, 30, 20, False]"
1957,675,27917,41133,18828,460,248,false,57925,true,275650,46749,27943,true,56064,18547,18894,31,203223,4,2614.09,180.13496851921082,"[8, 50, 180, True]"
15644,415,2140,11245,77053,499,201,false,41285,true,260747,6188,54899,false,43636,37602,5530,349,278982,1,1363.98,20.078449487686157,"[6, 30, 20, False]"
15644,415,2140,11245,77053,499,201,false,41285,true,260747,6188,54899,false,43636,37602,5530,349,278982,1,2606.69,180.09620881080627,"[8, 50, 180, True]"
9766,201,9071,3562,49469,88,222,true,38480,false,53339,59075,68469,false,29956,13971,57546,868,21882,10,1416.57,20.07208228111267,"[6, 30, 20, False]"
9766,201,9071,3562,49469,88,222,true,38480,false,53339,59075,68469,false,29956,13971,57546,868,21882,10,2612.16,180.10327005386353,"[8, 50, 180, True]"
3112,659,3975,17338,47428,198,311,true,12540,false,523604,2501,17681,false,12351,24240,23723,9,558306,9,1178.53,20.082653045654297,"[6, 30, 20, False]"
2165,753,11434,10581,88832,371,447,true,4783,true,241454,53992,13479,true,10668,54286,21194,174,398846,8,1329.39,20.072997093200684,"[6, 30, 20, False]"
989,418,1039,36114,78659,260,218,false,25800,true,595150,30286,44827,false,3534,49022,10908,142,575546,9,1399.62,20.070629835128784,"[6, 30, 20, False]"
1189,185,1879,51503,87222,199,307,false,16306,true,176823,53679,8596,true,55878,8050,54283,843,406359,9,1355.61,20.08865189552307,"[6, 30, 20, False]"
18523,528,29554,34730,15431,109,220,false,3079,false,231645,4618,99803,false,58364,36339,47286,893,199106,2,1422.16,20.072362899780273,"[6, 30, 20, False]"
18523,528,29554,34730,15431,109,220,false,3079,false,231645,4618,99803,false,58364,36339,47286,893,199106,2,2626.42,180.11782431602478,"[8, 50, 180, True]"
14838,180,55852,4495,14198,326,459,false,18655,false,263181,45032,59791,false,52101,28169,600,462,333946,9,1288.74,20.075426816940308,"[6, 30, 20, False]"
12847,224,58341,29403,75615,410,41,true,6876,true,483779,8296,18018,true,57807,2526,9051,454,141373,8,1339.27,20.07889437675476,"[6, 30, 20, False]"
15098,464,7026,48311,6020,18,25,false,54670,false,301462,49828,71670,true,6482,747,50114,991,50866,5,1436.26,20.09045934677124,"[6, 30, 20, False]"
15098,464,7026,48311,6020,18,25,false,54670,false,301462,49828,71670,true,6482,747,50114,991,50866,5,2654.37,180.11299872398376,"[8, 50, 180, True]"
11224,189,41196,35265,34200,416,249,false,7465,true,1539,56062,13070,false,18565,13447,35826,363,372371,9,1339.06,20.082106113433838,"[6, 30, 20, False]"
18904,142,19160,53798,73495,397,74,true,35712,false,405377,19310,74040,true,51927,29352,55219,484,381022,9,1373.7,20.082383394241333,"[6, 30, 20, False]"
