maxThreads,acceptCount,connectionTimeout,keepAliveTimeout,maxConnections,minSpareThreads,processorCache,enableLookups,asyncTimeout,disableUploadTimeout,connectionUploadTimeout,executorTerminationTimeoutMillis,compressionMinSize,tcpNoDelay,maxHttpHeaderSize,maxHttpRequestHeaderSize,maxHttpResponseHeaderSize,maxKeepAliveRequests,threadsMaxIdleTime,threadPriority,RPS,evaluated_time,fidelity_setting,corr
15907,490,16584,1586,29496,74,38,false,58337,true,338851,49617,63564,true,1628,57883,46805,943,278286,10,2784.04,180.11143136024475,"[8, 50, 180, True]",1
18,74,16584,5731,32257,170,412,false,12258,true,161431,53623,7580,false,1628,8399,50031,303,356913,1,2747.66,180.11922192573547,"[8, 50, 180, True]",1
18,881,16584,1586,96982,226,412,false,12258,true,489196,53623,7580,false,23568,39762,50031,397,153707,10,2736.63,180.11689829826355,"[8, 50, 180, True]",1
18,881,20311,33373,96982,226,46,false,47338,true,394051,9789,33857,true,23568,42582,27603,312,356913,1,2732.63,180.09139132499695,"[8, 50, 180, True]",1
18,74,16584,5731,32257,170,412,false,12258,true,161431,53623,7580,false,185,39762,50031,303,356913,1,2727.84,180.12496066093445,"[8, 50, 180, True]",1
15907,751,13164,1586,29496,38,36,false,43690,true,338851,49617,63564,true,30134,8777,46805,511,278286,10,2726.03,180.1163101196289,"[8, 50, 180, True]",1
18,881,22958,59668,96982,226,46,true,12258,true,568389,9789,7580,false,23568,39762,27603,397,214694,1,2720.42,180.12864804267883,"[8, 50, 180, True]",1
15907,3,16584,1586,32257,46,412,false,12258,true,469079,49617,63564,true,1628,8399,46805,943,153707,10,2718.83,180.1405963897705,"[8, 50, 180, True]",1
18,74,16584,5731,96982,226,412,false,12258,true,161431,53623,7580,false,23568,1140,50031,397,356913,1,2717.25,180.12515687942505,"[8, 50, 180, True]",1
1709,74,16584,1586,32257,46,412,false,12258,true,469079,53623,7580,false,1628,8399,50031,943,153707,10,2714.95,180.11802411079407,"[8, 50, 180, True]",1
18,881,16584,1586,32257,170,412,false,12258,true,489196,53623,7580,false,1628,8399,50031,303,153707,10,2713.62,180.1290156841278,"[8, 50, 180, True]",1
16501,490,16584,6151,61113,74,38,false,58337,true,466937,57725,98822,true,30134,57883,56506,924,376008,5,2711.37,180.10008192062378,"[8, 50, 180, True]",1
1709,890,53839,57972,96982,46,472,false,23282,true,394365,29527,44484,true,23568,42582,27603,943,153707,10,2710.08,180.1185073852539,"[8, 50, 180, True]",1
8227,711,22958,21029,43445,46,246,true,12258,true,568389,7344,7580,false,35001,39762,44775,397,214694,2,2709.23,180.11540246009827,"[8, 50, 180, True]",1
18,711,20311,21029,96982,46,246,false,12258,true,394051,7344,7580,false,47446,39762,27603,312,356913,10,2706.08,180.1017246246338,"[8, 50, 180, True]",1
1709,74,16584,1586,32257,46,412,false,12258,true,469079,53623,7580,false,1628,8399,50031,943,153707,10,2699.7,180.12804508209229,"[8, 50, 180, True]",1
18,958,20311,33373,91117,226,46,false,47338,true,394051,9789,33857,true,23568,42582,45493,312,356913,1,2699.36,180.09711289405823,"[8, 50, 180, True]",1
18,711,24230,59668,20195,226,246,true,12258,true,568389,9789,51309,false,3785,51817,44775,397,214694,3,2697.7,180.11552095413208,"[8, 50, 180, True]",1
18,881,20311,54546,96982,226,46,false,47338,true,394051,9789,33857,true,23568,42582,27603,312,356913,1,2695.66,180.11746954917908,"[8, 50, 180, True]",1
16081,711,24230,15639,9658,29,246,false,2190,true,26061,33971,51309,true,3785,51817,44775,406,376008,3,2694.25,180.11595702171326,"[8, 50, 180, True]",1
