time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
50,30,10000,6,0.5,0.8909090909090909,57.8265736579895,0
40,25,40000,4,0.5,0.8060606060606059,54.05497541427612,0
30,20,20000,10,0.5,0.6606060606060605,41.44806604385376,0
50,35,20000,6,0.7,0.8909090909090909,62.406632566452025,0
35,30,40000,4,0.7,0.6969696969696969,51.05756916999817,0
45,25,30000,6,0.9,0.5878787878787878,58.108458924293515,1
55,30,45000,6,0.5,0.8666666666666665,75.14774141311645,1
50,35,20000,6,0.5,0.6727272727272726,62.326934814453125,1
45,45,30000,6,0.5,0.8181818181818182,64.88011221885681,1
50,40,35000,6,0.5,0.8666666666666665,70.24608891010284,1
