time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
50,30,10000,6,0.5,0.8909090909090909,57.8265736579895,0
40,25,40000,4,0.5,0.8060606060606059,54.05497541427612,0
30,20,20000,10,0.5,0.6606060606060605,41.44806604385376,0
45,45,30000,6,0.5,0.8181818181818182,64.88011221885681,1
55,30,45000,6,0.5,0.8666666666666665,75.14774141311645,1
50,35,20000,6,0.5,0.6727272727272726,62.326934814453125,1
50,20,35000,4,0.5,0.4424242424242424,60.918456411361696,1
30,45,45000,10,0.5,0.4424242424242424,72.2493884563446,2
40,30,50000,10,0.5,0.309090909090909,72.07659773826599,2
50,35,40000,10,0.5,0.38181818181818183,78.50861279964447,3
