time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
30,20,20000,10,0.5,0.6606060606060605,41.44806604385376,0
40,45,30000,4,0.5,0.9393939393939393,57.50493147373199,0
30,45,30000,4,0.5,0.8181818181818182,48.11087687015534,0
35,30,10000,4,0.5,0.41818181818181815,42.5836442232132,1
50,30,10000,6,0.5,0.8909090909090909,57.8265736579895,1
50,35,20000,6,0.7,0.8909090909090909,62.406632566452025,1
40,40,35000,4,0.5,0.8909090909090909,57.89600419998169,1
40,25,40000,4,0.5,0.8060606060606059,54.05497541427612,1
35,30,40000,4,0.7,0.6969696969696969,51.05756916999817,1
35,35,20000,10,0.7,0.3696969696969697,51.39340324401856,2
