innodb_thread_concurrency,max_allowed_packet,innodb_io_capacity_max,tmp_table_size,query_prealloc_size,max_heap_table_size,transaction_alloc_block_size,join_buffer_size,innodb_flush_log_at_trx_commit,innodb_max_dirty_pages_pct_lwm,innodb_buffer_pool_size,key_cache_age_threshold,binlog_cache_size,innodb_purge_rseg_truncate_frequency,query_cache_limit,binlog_row_image,innodb_lru_scan_depth,sort_buffer_size,innodb_stats_transient_sample_pages,innodb_adaptive_max_sleep_delay,throughput,cost,fidelity,prepare_time,run_time,clean_time
181,700585112,30474,249500821,71167436,221660182,75216,265622430,0,55,15603208222,20469,1641435037,63,77806918,minimal,2728,55698464,26,379126,246.27,76.88804531097412,"[45, 45, 30000, 6, 0.7]",26.28101897239685,45.30257034301758,0.6576240062713623
181,700585112,30474,249500821,71167436,221660182,75216,265622430,0,55,15603208222,20469,1641435037,63,77806918,minimal,2728,55698464,26,379126,243.94,252.7190933227539,"[180, 50, 100000, 4, 0.5]",68.4126524925232,180.09550404548645,1.1011197566986084
942,70861441,30567,568300562,41936852,538844224,6187,97591183,1,68,10967813084,16638,135016563,54,52541385,noblob,988,40369787,9,641550,224.74,74.95924663543701,"[45, 45, 30000, 6, 0.7]",24.378320455551147,46.30103945732117,1.168135166168213
95,23847414,23907,673520890,103085850,948613361,45585,835911683,2,44,11717560417,8100,3368792439,46,3019610,full,7523,60484540,5,731904,253.8,72.11578321456909,"[45, 45, 30000, 6, 0.7]",22.849918127059937,45.2870991230011,0.8764259815216064
95,23847414,23907,673520890,103085850,948613361,45585,835911683,2,44,11717560417,8100,3368792439,46,3019610,full,7523,60484540,5,731904,241.49,253.17313981056213,"[180, 50, 100000, 4, 0.5]",68.43345022201538,180.09560179710388,1.5286080837249756
611,405093314,672,811165876,86470183,473536173,112206,687584596,1,74,14756516258,14048,1572661343,27,24748226,minimal,6091,117247572,91,193025,236.05,70.97992372512817,"[45, 45, 30000, 6, 0.7]",21.562649726867676,45.22835993766785,1.0849061012268066
277,659663605,10130,482716190,119092002,744943157,84297,774270593,2,71,12606961739,23285,198993156,51,64759299,minimal,1799,93372817,27,332442,257.54,71.02404189109802,"[45, 45, 30000, 6, 0.7]",21.731914281845093,45.275803327560425,0.9213171005249023
379,422287803,7746,867294273,118248027,403817832,78886,787295067,0,79,10809445730,2091,1434708298,121,54484868,minimal,794,14437027,48,106733,256.06,72.12013578414917,"[45, 45, 30000, 6, 0.7]",22.796287775039673,45.33957052230835,0.8890674114227295
277,659663605,10130,482716190,119092002,744943157,84297,774270593,2,71,12606961739,23285,198993156,51,64759299,minimal,1799,93372817,27,332442,256.12,246.82363176345825,"[180, 50, 100000, 4, 0.5]",62.41047382354736,180.0891969203949,1.234405279159546
52,721290061,27036,103092936,59958460,251022759,53353,6749247,1,81,13777923592,24643,2711056507,23,36430072,full,8928,11601886,51,832339,232.15,73.19292712211609,"[45, 45, 30000, 6, 0.7]",23.80733346939087,45.28280687332153,0.9999046325683594
642,222366398,4241,442331179,29339321,434534858,127062,764297926,1,70,12780757443,18439,386621433,91,126441095,minimal,5618,13137842,20,425047,236.32,71.81045889854431,"[45, 45, 30000, 6, 0.7]",22.161423444747925,45.30965805053711,1.2396495342254639
586,257299695,25837,686451292,108077253,838194400,6034,629676397,2,73,11922860508,3018,4048888098,86,33725950,minimal,9789,129853149,6,554912,245.32,72.76228356361389,"[45, 45, 30000, 6, 0.7]",23.675809860229492,45.24288272857666,0.7465634346008301
929,178848395,11031,994931523,14278399,926086127,94350,325722884,1,49,15331253676,27387,2031601668,11,4570991,full,5219,70421441,52,352383,232.42,71.42751860618591,"[45, 45, 30000, 6, 0.7]",21.99176788330078,45.40717315673828,0.9283697605133057
479,772049181,27301,919774356,83770130,971991233,111975,1021176526,0,51,12565280127,25763,1171057339,29,99967466,minimal,9542,38850431,62,648253,246.34,75.07865262031555,"[45, 45, 30000, 6, 0.7]",25.83970594406128,45.40413498878479,0.7399365901947021
912,489468096,24141,518267769,116468966,443706261,103708,1005694410,2,49,14239006803,24113,1343546736,40,69905912,full,8818,83080304,15,941164,234.8,72.19780087471008,"[45, 45, 30000, 6, 0.7]",22.86257767677307,45.34395623207092,0.9033446311950684
488,1048305784,38961,693009021,15540755,977882864,91019,596767797,0,47,12968398696,11459,678226328,123,85519341,minimal,1433,45674245,66,963106,241.44,73.6024227142334,"[45, 45, 30000, 6, 0.7]",24.344138860702515,45.39488196372986,0.7685885429382324
61,1058236202,20355,64831835,27983679,551793091,114141,812383471,2,28,13447888484,20815,3158892091,68,130735214,minimal,4299,39800876,43,988250,247.07,72.15524697303772,"[45, 45, 30000, 6, 0.7]",23.070101022720337,45.298001289367676,0.6775290966033936
471,224355822,11706,570676846,125876411,555164381,113574,612490432,1,40,15568830448,7382,2117231590,87,108870130,full,3770,9144356,24,87094,230.24,71.17064666748047,"[45, 45, 30000, 6, 0.7]",21.82471537590027,45.325236558914185,0.9286165237426758
568,399818838,33165,715180267,100183152,461302563,120670,1014987693,2,89,12169027334,27561,3252932180,110,5893595,minimal,1446,75530862,14,401418,255.97,72.52724242210388,"[45, 45, 30000, 6, 0.7]",23.28686833381653,45.347397804260254,0.8078916072845459
463,119393351,24192,718596660,11381701,1007502317,51446,254275397,0,50,10902633317,19933,2849285649,44,98262804,minimal,8931,92952032,93,298351,236.35,73.09994912147522,"[45, 45, 30000, 6, 0.7]",23.90775442123413,45.32599377632141,0.7712604999542236
149,646379479,39946,611604081,27493749,198422202,48961,330697987,1,54,13860657828,6944,423911977,16,129832796,noblob,5164,32366511,96,268351,226.48,74.2340316772461,"[45, 45, 30000, 6, 0.7]",24.815356016159058,45.38653612136841,0.9345996379852295
547,123632703,22790,582514652,47329684,588059742,74925,444157767,1,96,11287958815,18787,3891754694,49,88259435,noblob,6995,133023743,9,872081,233.45,72.78138732910156,"[45, 45, 30000, 6, 0.7]",23.315670251846313,45.26952528953552,1.1000597476959229
18,890892285,3182,308872477,117234505,343038667,1583,36744316,0,70,13744264850,21164,1139488493,58,102986097,noblob,2859,109317392,3,546890,271.36,69.94845747947693,"[45, 45, 30000, 6, 0.7]",20.701575994491577,45.25868344306946,0.8941638469696045
18,890892285,3182,308872477,117234505,343038667,1583,36744316,0,70,13744264850,21164,1139488493,58,102986097,noblob,2859,109317392,3,546890,271.88,243.2178201675415,"[180, 50, 100000, 4, 0.5]",58.891987562179565,180.11435270309448,1.0858235359191895
331,72007471,1714,397348716,56073861,572763031,15391,560413062,2,87,11119071650,14290,914147550,96,30045967,minimal,1594,75091215,45,826048,247.32,70.80718636512756,"[45, 45, 30000, 6, 0.7]",21.552969694137573,45.30551338195801,0.8486552238464355
364,993910699,18364,503089072,35283141,963427898,2174,506178020,0,83,10936834184,27971,738677059,33,20786451,noblob,3302,100765595,98,16104,242.38,72.90934586524963,"[45, 45, 30000, 6, 0.7]",23.628173828125,45.295273542404175,0.8834524154663086
112,993032960,7637,678160005,124839996,214529991,44819,366693525,0,24,14297448118,26902,1743275577,40,45262916,minimal,498,102572935,55,488640,259.05,70.23758149147034,"[45, 45, 30000, 6, 0.7]",21.193246841430664,45.325862884521484,0.6270656585693359
706,606763241,12005,70126372,26289066,989387804,35571,527100680,0,79,13653892559,17797,3190028063,19,128157076,full,713,29111367,46,883048,244.87,71.01009178161621,"[45, 45, 30000, 6, 0.7]",21.661495208740234,45.37312316894531,0.8663275241851807
955,55770412,30870,257959906,49441756,640839692,103319,246587182,1,3,13508229850,1762,599554234,109,43453416,noblob,7439,15573385,2,895161,232.27,73.52989745140076,"[45, 45, 30000, 6, 0.7]",24.207542896270752,45.337883710861206,0.8886785507202148
725,628081932,12660,682585830,40615668,33604996,34102,830020093,2,27,14664924635,17044,1475666873,13,134139442,full,2876,99563069,29,270720,238.59,71.23590564727783,"[45, 45, 30000, 6, 0.7]",21.921164512634277,45.373494148254395,0.8355443477630615
