innodb_thread_concurrency,max_allowed_packet,innodb_io_capacity_max,tmp_table_size,query_prealloc_size,max_heap_table_size,transaction_alloc_block_size,join_buffer_size,innodb_flush_log_at_trx_commit,innodb_max_dirty_pages_pct_lwm,innodb_buffer_pool_size,key_cache_age_threshold,binlog_cache_size,innodb_purge_rseg_truncate_frequency,query_cache_limit,binlog_row_image,innodb_lru_scan_depth,sort_buffer_size,innodb_stats_transient_sample_pages,innodb_adaptive_max_sleep_delay,throughput,evaluated_time,fidelity_setting,corr
370,1022012172,178,142151054,112568781,25289719,122326,397818486,0,33,14099398967,21551,3319529861,59,72400683,noblob,4389,54858935,23,574022,333.76,69.98239588737488,"[45, 45, 30000, 6, 0.7]",0
902,301074403,178,142151054,97364511,1045847445,122326,397818486,0,33,14099398967,21551,3213428451,59,72400683,noblob,4389,126047483,23,574022,312.31,73.25519394874573,"[45, 45, 30000, 6, 0.7]",0
370,890892285,178,33333361,117234505,859824532,1583,471521804,0,33,14099398967,21164,1387750402,59,3191797,noblob,5353,109317392,42,546890,307.32,73.48843908309937,"[45, 45, 30000, 6, 0.7]",0
603,1022012172,178,33333361,97364511,25289719,1583,397818486,2,33,14099398967,18877,3319529861,115,72400683,noblob,5353,109317392,42,574022,297.23,75.80615973472595,"[45, 45, 30000, 6, 0.7]",0
370,301074403,178,982997814,112949611,1017641208,122326,397818486,2,28,14099398967,21551,3213428451,62,72400683,noblob,5438,126047483,5,574022,297.06,73.19135904312134,"[45, 45, 30000, 6, 0.7]",0
719,1022012172,178,142151054,97364511,25289719,122326,397818486,0,33,14099398967,18877,3319529861,59,72400683,noblob,4389,126047483,42,574022,296.35,71.68351149559021,"[45, 45, 30000, 6, 0.7]",0
370,301074403,178,982997814,97364511,1017641208,122326,556186330,0,33,14099398967,18877,3213428451,59,72400683,noblob,4389,126047483,42,574022,295.78,72.11093783378601,"[45, 45, 30000, 6, 0.7]",0
118,301074403,178,142151054,97364511,1017641208,122326,397818486,0,28,14099398967,21551,3213428451,59,72400683,noblob,5438,126047483,5,574022,295.56,73.02169060707092,"[45, 45, 30000, 6, 0.7]",0
370,301074403,178,982997814,130215966,1017641208,122326,397818486,2,28,14099398967,21551,3213428451,62,72400683,noblob,5438,126047483,5,574022,295.33,72.09513998031616,"[45, 45, 30000, 6, 0.7]",0
370,301074403,178,982997814,84894017,1017641208,122326,397818486,2,28,14099398967,21551,3213428451,62,34900638,noblob,5438,126047483,5,574022,292.4,71.56991338729858,"[45, 45, 30000, 6, 0.7]",0
719,1022012172,178,33333361,41029241,25289719,122326,1008691954,0,33,14099398967,18877,3319529861,59,72400683,noblob,4389,126047483,42,578715,292.37,73.39815735816956,"[45, 45, 30000, 6, 0.7]",0
719,890892285,178,142151054,117234505,859824532,42323,471521804,0,33,14099398967,21164,1387750402,59,3191797,noblob,4389,126047483,42,546890,290.67,73.46017265319824,"[45, 45, 30000, 6, 0.7]",0
370,301074403,178,142151054,117234505,1017641208,122326,397818486,0,33,14099398967,21551,3213428451,59,72400683,noblob,4389,109317392,23,812990,288.07,72.07316446304321,"[45, 45, 30000, 6, 0.7]",0
370,301074403,178,982997814,117234505,1017641208,122326,397818486,0,56,14099398967,21551,1139488493,62,102986097,noblob,1068,109317392,5,812990,284.51,71.7193694114685,"[45, 45, 30000, 6, 0.7]",0
370,477798131,178,142151054,71212493,374931460,113354,471521804,0,33,15491001876,16760,1387750402,59,69695683,noblob,5353,109317392,23,546890,283.66,71.93677997589111,"[45, 45, 30000, 6, 0.7]",0
370,301074403,178,142151054,130215966,1017641208,122326,397818486,2,33,14099398967,21551,3213428451,62,72400683,noblob,5438,126047483,5,574022,283.21,74.6769187450409,"[45, 45, 30000, 6, 0.7]",0
370,301074403,178,982997814,97364511,1017641208,38997,556186330,0,33,14099398967,18877,3213428451,59,72400683,noblob,4389,126047483,42,574022,282.71,71.85202050209045,"[45, 45, 30000, 6, 0.7]",0
513,102875780,928,9253763,97364511,673344934,15654,397818486,0,19,13870388695,18877,3213428451,83,51492770,noblob,8353,58273817,72,574022,282.45,72.33250212669373,"[45, 45, 30000, 6, 0.7]",0
370,301074403,178,982997814,97364511,1017641208,122326,397818486,0,56,14099398967,21551,1139488493,62,117379299,noblob,1068,54858935,5,574022,281.61,73.04578852653503,"[45, 45, 30000, 6, 0.7]",0
719,809108440,178,142151054,14094491,25289719,122326,397818486,2,33,14099398967,18877,3319529861,59,72400683,full,7403,126047483,42,574022,275.89,71.96467804908752,"[45, 45, 30000, 6, 0.7]",0
