time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
50,30,10000,6,0.5,0.9878787878787878,59.81018598079682,0
40,25,40000,4,0.5,0.9272727272727272,57.03018493652344,0
30,25,10000,6,0.5,0.8909090909090909,39.02380735874176,0
30,20,10000,6,0.5,0.8060606060606059,37.796704697608945,0
30,20,35000,10,0.5,0.9151515151515152,55.13895268440247,0
30,20,20000,6,0.5,0.406060606060606,41.08646905422211,1
50,35,40000,10,0.5,0.9272727272727272,92.08578867912293,1
50,20,35000,4,0.5,0.8909090909090909,63.0353199005127,1
30,25,20000,6,0.5,0.6242424242424242,44.9598968744278,1
30,20,35000,6,0.6,0.8424242424242423,46.25887317657471,1
