time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
50,30,10000,6,0.5,0.9878787878787878,59.81018598079682,0
40,25,40000,4,0.5,0.9272727272727272,57.03018493652344,0
30,25,10000,6,0.5,0.8909090909090909,39.02380735874176,0
50,35,40000,10,0.5,0.9272727272727272,92.08578867912293,1
50,20,35000,4,0.5,0.8909090909090909,63.0353199005127,1
30,20,20000,10,0.5,0.6121212121212121,45.9183424949646,1
30,35,20000,6,0.5,0.8666666666666665,46.46327764987946,1
35,30,40000,4,0.7,0.5272727272727272,55.547877597808835,2
50,30,35000,6,0.5,0.8666666666666665,73.01998972892761,2
50,20,10000,4,0.5,0.6606060606060605,56.78888876438141,2
