inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
70,35,1,3,10,0.29696969696969694,2.803723669052124,0
60,25,2,3,10,0.1515151515151515,2.9938307762145997,1
70,20,3,1,35,0.19999999999999998,3.019074249267578,1
50,10,2,2,5,0.1515151515151515,2.85047242641449,1
90,10,2,4,35,0.16363636363636364,4.302022957801819,2
80,20,1,2,35,-0.24848484848484845,2.9327131271362306,2
60,20,3,4,15,0.11515151515151514,3.4515044689178467,2
50,15,3,2,25,-0.5272727272727272,3.009558176994324,3
90,25,3,2,20,-0.2727272727272727,3.059172201156616,3
90,20,1,4,20,-0.406060606060606,3.253172445297241,4
