inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
50,5,1,1,35,0.01818181818181818,2.7956729888916017,0
50,5,3,2,10,0.07878787878787878,2.8191815614700317,0
70,10,1,3,35,-0.12727272727272726,2.958592748641968,1
80,10,2,3,15,-0.2727272727272727,2.899690055847168,1
80,20,2,2,20,-0.5636363636363636,2.878660249710083,1
70,15,3,3,35,-0.2121212121212121,4.087444019317627,2
60,35,3,3,10,-0.23636363636363633,2.985324573516846,2
60,35,2,4,25,-0.5757575757575757,3.80213406085968,3
60,25,3,1,25,-1,73.35944921970368,4
50,5,2,4,5,-1,73.57018895149231,4
