inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
50,10,3,2,10,0.23636363636363633,2.8334991931915283,0
50,5,2,2,10,0.1515151515151515,2.7746082305908204,0
50,5,1,1,35,0.01818181818181818,2.7956729888916017,1
50,5,3,2,10,0.07878787878787878,2.8191815614700317,1
60,10,2,1,25,-0.22424242424242422,2.8126693248748778,2
70,10,1,3,35,-0.12727272727272726,2.958592748641968,2
60,35,2,3,25,0.05454545454545454,3.46504864692688,2
80,20,2,2,20,-0.5636363636363636,2.878660249710083,3
90,10,2,3,35,-0.11515151515151514,3.730948543548584,3
60,35,3,3,10,-0.23636363636363633,2.985324573516846,3
