ffast-math,funroll-all-loops,fno-inline-small-functions,finline-functions,fno-math-errno,fipa-cp-clone,funsafe-math-optimizations,fno-tree-loop-optimize,fno-merge-constants,fno-omit-frame-pointer,fno-align-labels,fno-tree-dse,fwrapv,fgcse-after-reload,fno-align-jumps,fno-asynchronous-unwind-tables,fno-cse-follow-jumps,fno-ivopts,fno-guess-branch-probability,fprefetch-loop-arrays,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
Off,Off,Off,On,On,On,On,On,On,On,Off,Off,Off,Off,On,On,On,On,On,Off,0.08488893508911133,0.46747708320617676,237848,2.3232131004333496,356663,1676,5.576537370681763,"[10, 50, 6, 4, 5]"
Off,Off,Off,Off,On,Off,Off,On,On,Off,On,On,On,On,On,Off,Off,On,On,On,0.08038520812988281,0.4174010753631592,240512,2.244959592819214,356663,1676,5.3003151416778564,"[10, 50, 6, 4, 5]"
Off,Off,Off,Off,Off,On,Off,Off,Off,Off,On,Off,On,Off,On,On,On,Off,Off,Off,0.09250545501708984,0.4154176712036133,236416,2.2284152507781982,356663,1676,5.281500577926636,"[10, 50, 6, 4, 5]"
On,On,On,On,Off,On,On,Off,On,On,Off,On,On,On,Off,On,Off,Off,On,On,0.10920119285583496,0.42391180992126465,237848,2.248230457305908,356663,1676,5.277917146682739,"[10, 50, 6, 4, 5]"
Off,On,On,On,On,Off,On,On,Off,On,On,Off,On,On,Off,Off,On,On,Off,On,0.10327386856079102,0.43085455894470215,241944,2.1954660415649414,356663,1676,5.153489112854004,"[10, 50, 6, 4, 5]"
On,Off,Off,Off,On,Off,On,Off,Off,On,Off,On,Off,Off,Off,Off,Off,Off,Off,On,0.09040641784667969,0.4277632236480713,241944,2.191012382507324,356663,1676,5.1454126834869385,"[10, 50, 6, 4, 5]"
On,On,On,On,Off,Off,Off,Off,On,Off,Off,Off,Off,On,Off,On,On,Off,Off,Off,0.08652687072753906,0.4113497734069824,237848,2.2481911182403564,356663,1676,5.157395124435425,"[10, 50, 6, 4, 5]"
On,On,On,Off,Off,On,Off,On,Off,Off,On,On,Off,Off,On,Off,Off,On,On,Off,0.08683133125305176,0.41710758209228516,241944,2.24102520942688,356663,1676,5.232883930206299,"[10, 50, 6, 4, 5]"
Off,Off,Off,Off,On,Off,Off,On,On,Off,On,On,On,On,On,Off,Off,On,On,On,0.08814334869384766,1.4573826789855957,472056,4.302290916442871,828309,4503,8.358411312103271,"[10, 50, 6, 4, 10]"
Off,Off,Off,On,On,On,On,On,On,On,Off,Off,Off,Off,On,On,On,On,On,Off,0.0851290225982666,1.4373695850372314,465288,4.262609481811523,828309,4503,8.224215507507324,"[10, 50, 6, 4, 10]"
On,On,On,On,Off,Off,Off,Off,On,Off,Off,Off,Off,On,Off,On,On,Off,Off,Off,0.09263181686401367,1.41987943649292,465288,4.252787828445435,828309,4503,8.274639129638672,"[10, 50, 6, 4, 10]"
On,On,On,Off,Off,On,Off,On,Off,Off,On,On,Off,Off,On,Off,Off,On,On,Off,0.09116911888122559,1.4463598728179932,469384,4.252945423126221,828309,4503,8.299852132797241,"[10, 50, 6, 4, 10]"
Off,Off,Off,On,On,On,On,On,On,On,Off,Off,Off,Off,On,On,On,On,On,Off,0.09127259254455566,1.532395601272583,496248,7.180385112762451,866233,4708,11.248591899871826,"[10, 50, 6, 4, 25]"
Off,Off,Off,Off,On,Off,Off,On,On,Off,On,On,On,On,On,Off,Off,On,On,On,0.08611750602722168,1.5056228637695312,503000,7.164136648178101,866233,4708,11.196894407272339,"[10, 50, 6, 4, 25]"
Off,Off,Off,Off,On,Off,Off,On,On,Off,On,On,On,On,On,Off,Off,On,On,On,0.07432150840759277,5.500508546829224,1255640,34.767295360565186,2152160,10605,42.874576568603516,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,On,Off,On,On,On,On,On,On,On,Off,Off,Off,On,On,Off,On,0.1004331111907959,1.4545559883117676,469384,4.2738659381866455,828309,4503,8.186513185501099,"[10, 50, 6, 4, 10]"
On,Off,Off,On,Off,On,Off,On,On,On,Off,Off,On,Off,On,On,On,Off,Off,Off,0.10636544227600098,1.4386088848114014,465288,4.268594741821289,828309,4503,8.165043830871582,"[10, 50, 6, 4, 10]"
Off,Off,On,On,Off,On,On,Off,Off,Off,On,On,Off,On,Off,On,Off,Off,Off,Off,0.0799717903137207,1.461122989654541,465288,4.270795106887817,828309,4503,8.254648447036743,"[10, 50, 6, 4, 10]"
On,On,On,Off,On,On,On,On,Off,On,On,Off,Off,Off,Off,Off,Off,On,On,On,0.10172581672668457,1.4488139152526855,469384,4.2632668018341064,828309,4503,8.311935424804688,"[10, 50, 6, 4, 10]"
