time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
30,45,45000,10,0.5,0.4666666666666666,67.14686005115509,0
40,25,40000,4,0.5,0.17575757575757575,53.73502345085144,0
30,20,20000,10,0.5,-0.41818181818181815,40.36102166175842,0
50,30,10000,6,0.5,-0.05454545454545454,57.84033732414245,1
50,20,35000,4,0.5,0.16363636363636364,60.83213496208191,1
50,35,20000,6,0.5,-0.10303030303030303,62.718621301651,2
50,35,40000,10,0.5,0.006060606060606061,75.86446421146393,2
45,45,30000,6,0.5,-0.33333333333333326,66.28183875083923,3
40,30,50000,10,0.5,-0.17575757575757575,68.65133113861084,3
55,30,45000,6,0.5,-0.23636363636363633,76.34969320297242,4
