time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
30,45,45000,10,0.5,0.4666666666666666,67.14686005115509,0
40,25,40000,4,0.5,0.17575757575757575,53.73502345085144,0
30,20,20000,10,0.5,-0.41818181818181815,40.36102166175842,0
30,20,35000,10,0.9,-0.3696969696969697,45.95140447616577,0
30,35,45000,4,0.9,-0.2121212121212121,49.84904294013977,0
40,45,40000,10,0.5,0.5030303030303029,73.03815810680389,0
40,30,20000,10,0.5,-0.07878787878787878,54.43207950592041,1
50,45,45000,10,0.5,0.406060606060606,86.86450786590576,1
50,20,35000,4,0.5,0.16363636363636364,60.83213496208191,1
50,30,10000,6,0.5,-0.05454545454545454,57.84033732414245,1
