threads,connections,duration,post,spearman_corr,evaluated_time,front_level
8,30,20,True,0.8303030303030302,20.07179296016693,0
8,35,10,True,0.6606060606060605,10.05420982837677,0
8,25,55,True,0.8424242424242423,55.11631178855896,0
8,35,35,True,0.5757575757575757,35.10168025493622,1
8,35,25,True,0.38181818181818183,25.087272381782533,1
8,45,60,True,0.7333333333333332,60.11873071193695,1
8,15,60,True,0.6363636363636362,60.082500672340394,1
8,15,45,True,0.41818181818181815,45.076387548446654,2
8,50,40,True,0.32121212121212117,40.12397272586823,2
8,40,55,True,0.38181818181818183,55.11746525764465,3
