threads,connections,duration,post,spearman_corr,evaluated_time,front_level
8,30,20,True,0.8303030303030302,20.07179296016693,0
8,35,10,True,0.6606060606060605,10.05420982837677,0
8,25,55,True,0.8424242424242423,55.11631178855896,0
6,50,40,True,0.6363636363636362,40.11867554187775,1
8,20,20,True,0.6,20.07192208766937,1
8,45,60,True,0.7333333333333332,60.11873071193695,1
8,15,60,True,0.6363636363636362,60.082500672340394,1
8,35,25,True,0.38181818181818183,25.087272381782533,2
8,50,20,True,0.16363636363636364,20.08078043460846,2
1,30,25,True,0.5878787878787878,25.094285082817077,2
