inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
80,5,3,1,25,0.6,2.823877549171448,0
90,25,1,2,10,-0.41818181818181815,2.7009872436523437,0
50,25,1,3,10,0.43030303030303024,2.7225858211517333,0
50,15,2,1,35,0.709090909090909,3.0141422748565674,0
80,25,2,3,10,0.6606060606060605,2.898772358894348,0
50,5,2,1,35,0.32121212121212117,2.875353789329529,1
50,5,1,1,10,0.29696969696969694,2.7262567043304444,1
90,25,1,2,15,0.16363636363636364,2.734782886505127,2
90,25,1,4,10,-0.4787878787878787,2.726973628997803,2
60,35,1,1,10,0.2727272727272727,2.781589722633362,2
