fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
On,On,On,On,Off,Off,Off,On,Off,Off,On,On,Off,Off,On,On,On,On,On,Off,0.08776378631591797,1.6312363147735596,523384,34.34822916984558,2152160,10605,40.2496817111969,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,On,On,On,Off,On,On,Off,Off,On,On,Off,Off,Off,Off,Off,On,0.0873572826385498,1.5570659637451172,513704,34.126275300979614,2152160,10605,38.467252254486084,"[10, 50, 6, 4, 50]"
Off,On,On,On,On,On,Off,Off,On,On,Off,Off,Off,Off,Off,On,Off,On,Off,Off,0.09075236320495605,1.4933044910430908,521896,34.083688259124756,2152160,10605,38.22721481323242,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,Off,Off,On,On,Off,Off,On,On,On,On,On,Off,On,Off,On,On,0.10060000419616699,1.5124306678771973,515192,34.1052987575531,2152160,10605,38.44784617424011,"[10, 50, 6, 4, 50]"
On,On,Off,Off,Off,Off,Off,Off,On,On,Off,On,Off,On,On,Off,On,Off,Off,Off,0.0897824764251709,1.499420166015625,515000,34.1261990070343,2152160,10605,38.337501764297485,"[10, 50, 6, 4, 50]"
Off,Off,On,On,On,On,On,On,Off,Off,On,Off,On,Off,Off,On,Off,On,On,On,0.09742093086242676,1.521298885345459,522088,34.139726400375366,2152160,10605,38.38383913040161,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,On,On,Off,On,Off,Off,On,Off,Off,On,Off,Off,Off,Off,On,Off,0.08178496360778809,1.512284517288208,513896,34.03107166290283,2152160,10605,38.25785255432129,"[10, 50, 6, 4, 50]"
On,Off,On,On,Off,Off,On,Off,On,On,Off,On,On,Off,On,On,On,On,Off,On,0.08318257331848145,1.465338945388794,523192,34.20071625709534,2152160,10605,38.54245042800903,"[10, 50, 6, 4, 50]"
On,On,Off,On,On,Off,Off,Off,On,Off,Off,On,On,On,Off,Off,Off,Off,Off,Off,0.08048582077026367,1.4988303184509277,521896,35.0129234790802,2152160,10605,39.25216817855835,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,Off,On,On,On,Off,On,On,Off,Off,Off,On,On,On,On,On,On,0.08961081504821777,1.4731996059417725,515192,34.10084009170532,2152160,10605,38.21907925605774,"[10, 50, 6, 4, 50]"
Off,On,Off,On,Off,On,Off,On,Off,On,On,Off,On,On,On,Off,On,Off,On,Off,0.09860706329345703,1.523296594619751,523384,34.15035128593445,2152160,10605,38.31466794013977,"[10, 50, 6, 4, 50]"
On,Off,On,Off,On,Off,On,Off,On,Off,Off,On,Off,Off,Off,On,Off,On,Off,On,0.09308218955993652,1.5070583820343018,513704,34.05074334144592,2152160,10605,38.28470706939697,"[10, 50, 6, 4, 50]"
On,On,On,Off,On,Off,Off,On,Off,On,On,On,On,Off,Off,On,Off,On,On,Off,0.09955143928527832,1.5205717086791992,513896,34.07095432281494,2152160,10605,38.28472423553467,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,Off,On,On,Off,On,Off,Off,Off,Off,On,On,Off,On,Off,Off,On,0.09527325630187988,1.4987728595733643,523192,34.30784559249878,2152160,10605,38.62160849571228,"[10, 50, 6, 4, 50]"
Off,On,On,Off,Off,On,Off,Off,On,Off,Off,Off,On,Off,On,On,On,On,Off,Off,0.07502317428588867,1.5328176021575928,515000,34.05085206031799,2152160,10605,38.2503936290741,"[10, 50, 6, 4, 50]"
On,Off,Off,On,On,Off,On,On,Off,On,On,On,Off,On,Off,Off,Off,Off,On,On,0.10310029983520508,1.5187599658966064,522088,34.09133958816528,2152160,10605,38.46712279319763,"[10, 50, 6, 4, 50]"
On,On,On,Off,Off,On,On,Off,Off,Off,On,On,On,On,On,On,Off,Off,Off,Off,0.09199213981628418,1.535362958908081,513704,34.056265115737915,2152160,10605,38.181066036224365,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,On,Off,Off,On,On,On,Off,Off,Off,Off,Off,Off,On,On,On,On,0.08910322189331055,1.576094627380371,523384,34.12637233734131,2152160,10605,38.29587960243225,"[10, 50, 6, 4, 50]"
Off,On,On,Off,On,Off,On,On,On,On,Off,Off,On,On,Off,On,On,Off,On,Off,0.0891578197479248,1.5282261371612549,515192,34.06155514717102,2152160,10605,38.15968441963196,"[10, 50, 6, 4, 50]"
On,Off,Off,On,Off,On,Off,Off,Off,Off,On,On,Off,Off,On,Off,Off,On,Off,On,0.09528851509094238,1.4923694133758545,521896,34.02326059341431,2152160,10605,38.13599610328674,"[10, 50, 6, 4, 50]"
On,On,Off,On,Off,On,On,On,On,On,Off,On,On,Off,On,Off,Off,On,On,Off,0.09186339378356934,1.5534756183624268,522088,34.0395073890686,2152160,10605,38.25640082359314,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,On,Off,Off,Off,Off,Off,On,Off,Off,On,Off,On,On,Off,Off,On,0.08792448043823242,1.5223653316497803,515000,34.048022985458374,2152160,10605,38.228193521499634,"[10, 50, 6, 4, 50]"
Off,On,Off,On,On,Off,On,Off,Off,Off,On,Off,On,Off,Off,Off,On,On,Off,Off,0.08977675437927246,1.5093803405761719,523192,34.10012865066528,2152160,10605,38.19877004623413,"[10, 50, 6, 4, 50]"
On,Off,On,Off,Off,On,Off,On,On,On,Off,On,Off,On,On,On,Off,Off,On,On,0.08323264122009277,1.535919189453125,513896,34.10435748100281,2152160,10605,38.2085382938385,"[10, 50, 6, 4, 50]"
On,On,Off,Off,On,On,On,On,On,Off,Off,On,Off,Off,Off,Off,On,On,On,Off,0.0874032974243164,1.4704794883728027,515192,34.184410572052,2152160,10605,38.480628490448,"[10, 50, 6, 4, 50]"
Off,Off,On,On,Off,Off,Off,Off,Off,On,On,Off,On,On,On,On,Off,Off,Off,On,0.0803828239440918,1.5424487590789795,521896,34.149532318115234,2152160,10605,38.306854248046875,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,Off,Off,On,Off,Off,On,On,Off,Off,Off,On,Off,Off,On,Off,Off,0.1009209156036377,1.5304408073425293,513704,34.11868691444397,2152160,10605,38.29631805419922,"[10, 50, 6, 4, 50]"
On,Off,On,On,On,On,Off,On,On,Off,Off,On,On,On,Off,On,On,Off,On,On,0.0966496467590332,1.4929745197296143,523384,34.091036558151245,2152160,10605,38.319348096847534,"[10, 50, 6, 4, 50]"
On,On,On,On,On,On,On,Off,Off,On,On,On,Off,On,Off,On,On,Off,Off,Off,0.0977320671081543,1.5147147178649902,523192,34.090651512145996,2152160,10605,38.241700410842896,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,Off,Off,Off,On,On,Off,Off,Off,On,Off,On,Off,Off,On,On,On,0.0845494270324707,1.5108389854431152,513896,34.13681602478027,2152160,10605,38.41212701797485,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,On,On,On,Off,On,Off,Off,Off,Off,Off,Off,On,Off,On,Off,On,0.09341812133789062,1.5594744682312012,513704,34.06926918029785,2152160,10605,38.27456331253052,"[10, 50, 6, 4, 50]"
Off,On,On,On,Off,Off,Off,Off,On,Off,Off,On,On,Off,On,On,Off,Off,On,Off,0.10079264640808105,1.5958073139190674,521896,34.11444306373596,2152160,10605,38.385629653930664,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,On,On,On,On,On,Off,Off,On,Off,Off,On,On,On,On,On,On,0.09185504913330078,1.500197172164917,515192,34.09499454498291,2152160,10605,38.213629484176636,"[10, 50, 6, 4, 50]"
Off,Off,On,On,Off,On,Off,Off,On,Off,On,On,On,On,On,On,On,Off,Off,Off,0.08984231948852539,1.5271928310394287,523192,34.0927574634552,2152160,10605,38.26673126220703,"[10, 50, 6, 4, 50]"
On,On,On,Off,Off,On,On,Off,Off,Off,Off,Off,On,Off,On,On,On,On,Off,Off,0.09614133834838867,1.5214464664459229,515000,34.043442249298096,2152160,10605,38.301175594329834,"[10, 50, 6, 4, 50]"
Off,On,Off,On,On,On,Off,Off,On,On,Off,Off,On,Off,On,Off,On,On,Off,On,0.0898430347442627,1.5417823791503906,523192,34.116883754730225,2152160,10605,38.29791975021362,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,Off,Off,On,Off,On,On,On,Off,Off,On,On,On,On,Off,Off,Off,0.0902104377746582,1.45481538772583,515000,34.05815553665161,2152160,10605,38.16505169868469,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,Off,On,Off,On,On,On,On,On,On,Off,Off,Off,Off,On,On,On,0.08973860740661621,1.5156159400939941,522088,34.08621144294739,2152160,10605,38.30241274833679,"[10, 50, 6, 4, 50]"
Off,On,On,Off,Off,On,On,Off,On,Off,Off,On,On,On,On,Off,On,On,Off,Off,0.08058929443359375,1.5396764278411865,515000,34.135809898376465,2152160,10605,38.22828125953674,"[10, 50, 6, 4, 50]"
Off,On,On,On,Off,Off,Off,Off,On,Off,Off,Off,On,On,Off,On,On,Off,Off,Off,0.10427618026733398,1.4696543216705322,523192,34.13653802871704,2152160,10605,38.305805921554565,"[10, 50, 6, 4, 50]"
On,On,On,Off,Off,On,Off,On,On,Off,On,On,Off,Off,Off,On,On,Off,On,Off,0.1035466194152832,1.5613701343536377,515192,34.08525013923645,2152160,10605,38.354408264160156,"[10, 50, 6, 4, 50]"
On,On,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,On,On,Off,On,On,On,Off,0.09401869773864746,1.5230927467346191,515000,34.16609454154968,2152160,10605,38.28262948989868,"[10, 50, 6, 4, 50]"
Off,On,On,Off,On,On,Off,Off,On,Off,Off,Off,On,Off,On,On,On,Off,Off,Off,0.08774185180664062,1.461726427078247,515000,34.042503118515015,2152160,10605,38.14100980758667,"[10, 50, 6, 4, 50]"
Off,Off,On,On,On,Off,Off,On,On,Off,On,On,Off,On,On,On,On,On,Off,Off,0.09250879287719727,1.4327027797698975,523384,34.50345420837402,2152160,10605,38.64438605308533,"[10, 50, 6, 4, 50]"
Off,On,On,On,Off,On,Off,Off,Off,Off,On,On,Off,On,Off,Off,Off,On,Off,On,0.08649635314941406,1.5333564281463623,521896,34.33784103393555,2152160,10605,38.60946774482727,"[10, 50, 6, 4, 50]"
Off,On,On,Off,On,On,Off,Off,On,On,Off,On,Off,Off,On,Off,On,On,Off,Off,0.08797836303710938,1.456165075302124,515000,34.05219316482544,2152160,10605,38.3237419128418,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,On,Off,On,Off,Off,On,On,On,On,Off,Off,Off,Off,Off,Off,On,0.09447455406188965,1.4854686260223389,513704,34.04261541366577,2152160,10605,38.14289665222168,"[10, 50, 6, 4, 50]"
Off,On,On,Off,Off,On,Off,Off,Off,On,Off,Off,Off,On,On,On,On,On,Off,On,0.10376405715942383,1.5114970207214355,515000,34.12299942970276,2152160,10605,38.39769268035889,"[10, 50, 6, 4, 50]"
On,On,On,On,Off,On,Off,Off,On,Off,Off,Off,On,Off,On,On,On,On,Off,Off,0.09210205078125,1.521545648574829,523192,34.09345054626465,2152160,10605,38.24075984954834,"[10, 50, 6, 4, 50]"
On,On,Off,Off,Off,Off,On,On,Off,Off,Off,On,On,On,On,On,Off,Off,On,Off,0.09865236282348633,1.5388331413269043,513896,34.121565103530884,2152160,10605,38.40689206123352,"[10, 50, 6, 4, 50]"
On,On,Off,On,On,Off,Off,Off,On,Off,Off,Off,On,On,Off,On,Off,Off,Off,Off,0.0829155445098877,1.5458080768585205,521896,34.077951431274414,2152160,10605,38.329349994659424,"[10, 50, 6, 4, 50]"
