8x8dct,analyse,aq-mode,aq-strength,b-adapt,bframes,cabac,chroma-qp-offset,crf,deblock,direct,fast-pskip,keyint,lookahead-threads,me,merange,mixed-refs,mbtree,nal-hrd,open-gop,run_time,evaluated_time,fidelity_setting,corr
0,p8x8,0,0.4498679550631097,0,12,1,0,49.801977859487394,-4:4,temporal,1,326,0,hex,12,0,0,vbr,1,9.19,9.327194213867188,"['Action', '1080p', 60, '20s']",1
0,p4x4,3,0.6076115582735653,0,0,1,4,28.58475890485096,2:2,temporal,1,321,0,hex,9,0,1,vbr,0,9.5,9.651795148849487,"['Action', '1080p', 60, '20s']",1
0,p4x4,3,0.6076115582735653,1,0,1,4,28.58475890485096,2:2,temporal,1,321,0,hex,9,0,1,vbr,0,9.53,9.674061059951782,"['Action', '1080p', 60, '20s']",1
0,p8x8,0,0.6076115582735653,0,0,1,4,49.801977859487394,2:2,temporal,1,445,4,hex,60,0,0,vbr,1,9.55,9.69298529624939,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,1.270976006081585,1,12,0,-9,49.801977859487394,2:2,none,1,445,0,hex,7,0,0,vbr,1,9.62,9.754426002502441,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,1.270976006081585,1,12,1,4,49.801977859487394,2:2,auto,1,445,0,hex,18,0,0,vbr,1,9.7,9.835165739059448,"['Action', '1080p', 60, '20s']",1
0,p8x8,0,0.6076115582735653,0,0,1,4,49.801977859487394,2:2,temporal,1,445,0,hex,60,0,1,vbr,0,9.7,9.831425905227661,"['Action', '1080p', 60, '20s']",1
1,p8x8,3,0.4498679550631097,1,0,1,1,49.801977859487394,-4:4,none,1,445,0,hex,17,0,1,vbr,0,9.71,9.845323324203491,"['Action', '1080p', 60, '20s']",1
1,p8x8,3,1.270976006081585,1,12,1,0,49.801977859487394,-4:4,auto,1,445,0,hex,17,0,0,vbr,0,9.72,9.855692863464355,"['Action', '1080p', 60, '20s']",1
0,p8x8,3,0.6076115582735653,0,0,1,4,49.801977859487394,2:2,temporal,1,321,2,hex,60,0,0,vbr,0,10.05,10.196131229400635,"['Action', '1080p', 60, '20s']",1
0,none,0,0.4498679550631097,0,2,1,4,28.58475890485096,-4:4,temporal,1,326,0,hex,12,0,1,none,1,10.06,10.195039987564087,"['Action', '1080p', 60, '20s']",1
1,p4x4,0,1.270976006081585,0,1,1,0,28.58475890485096,-4:4,none,1,445,0,hex,35,1,0,vbr,1,10.2,10.338770151138306,"['Action', '1080p', 60, '20s']",1
0,p8x8,3,0.6076115582735653,0,0,1,4,49.801977859487394,2:2,temporal,1,321,2,hex,60,0,1,vbr,0,10.32,10.470057249069214,"['Action', '1080p', 60, '20s']",1
0,p4x4,3,1.6610864561075223,0,1,1,1,28.58475890485096,-4:4,none,1,291,0,hex,17,1,0,vbr,1,10.33,10.464529275894165,"['Action', '1080p', 60, '20s']",1
0,p4x4,3,0.4498679550631097,0,4,1,7,28.58475890485096,-4:4,temporal,1,326,0,hex,60,0,0,vbr,0,10.33,10.488933563232422,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,1.270976006081585,1,12,1,0,28.58475890485096,-4:4,auto,1,326,0,hex,18,1,0,vbr,1,10.44,10.594868898391724,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,0.4498679550631097,0,4,0,7,26.763382110464214,-4:4,none,1,326,0,hex,17,0,1,vbr,1,10.58,10.730971336364746,"['Action', '1080p', 60, '20s']",1
1,p4x4,0,1.270976006081585,1,12,1,0,28.58475890485096,-4:4,auto,1,445,0,hex,12,1,0,vbr,1,10.61,10.76851487159729,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,0.4498679550631097,0,12,1,0,28.58475890485096,-4:4,temporal,1,326,0,hex,12,0,0,vbr,1,10.64,10.787387609481812,"['Action', '1080p', 60, '20s']",1
0,none,0,0.4498679550631097,0,12,1,1,28.58475890485096,-4:4,temporal,1,326,0,hex,12,0,0,none,1,10.71,10.883877992630005,"['Action', '1080p', 60, '20s']",1
