8x8dct,analyse,aq-mode,aq-strength,b-adapt,bframes,cabac,chroma-qp-offset,crf,deblock,direct,fast-pskip,keyint,lookahead-threads,me,merange,mixed-refs,mbtree,nal-hrd,open-gop,run_time,evaluated_time,fidelity_setting,corr
0,p4x4,1,1.270976006081585,0,12,1,0,49.801977859487394,5:-5,auto,0,326,0,hex,12,0,0,vbr,1,8.83,8.958460092544556,"['Action', '1080p', 60, '20s']",1
0,p8x8,1,1.270976006081585,0,12,1,4,49.801977859487394,-4:4,temporal,1,445,0,hex,60,0,0,vbr,1,8.88,9.016690492630005,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,0.4498679550631097,0,12,1,0,49.801977859487394,2:2,temporal,1,321,0,hex,9,0,1,vbr,1,8.98,9.120433807373047,"['Action', '1080p', 60, '20s']",1
0,p4x4,1,1.270976006081585,0,12,1,0,49.801977859487394,-4:4,auto,0,326,0,hex,12,0,0,vbr,1,9.11,9.2568199634552,"['Action', '1080p', 60, '20s']",1
1,p8x8,0,0.8251927674435902,0,12,1,4,49.801977859487394,6:-6,temporal,1,445,0,hex,12,0,1,vbr,0,9.17,9.299676656723022,"['Action', '1080p', 60, '20s']",1
0,p8x8,0,0.4498679550631097,0,12,1,0,49.801977859487394,-4:4,temporal,1,326,0,hex,12,0,0,vbr,1,9.19,9.327194213867188,"['Action', '1080p', 60, '20s']",1
0,p8x8,0,1.270976006081585,0,12,1,4,49.801977859487394,-4:4,temporal,1,445,0,hex,12,0,0,vbr,1,9.24,9.375462770462036,"['Action', '1080p', 60, '20s']",1
0,p4x4,1,1.270976006081585,0,12,1,0,49.801977859487394,-4:4,auto,1,326,0,hex,12,0,0,vbr,1,9.24,9.36528730392456,"['Action', '1080p', 60, '20s']",1
0,p8x8,1,1.270976006081585,0,12,1,4,49.801977859487394,-4:4,auto,1,326,0,hex,12,0,0,none,1,9.25,9.374431371688843,"['Action', '1080p', 60, '20s']",1
0,p4x4,1,0.6076115582735653,0,12,1,-3,49.801977859487394,2:2,auto,1,321,0,hex,12,0,1,vbr,1,9.28,9.41821837425232,"['Action', '1080p', 60, '20s']",1
0,p4x4,3,1.270976006081585,0,12,1,-12,49.801977859487394,2:2,auto,1,445,0,hex,12,0,1,vbr,0,9.28,9.412403106689453,"['Action', '1080p', 60, '20s']",1
0,p4x4,3,1.270976006081585,0,0,1,4,49.801977859487394,2:2,auto,1,445,0,hex,61,0,1,vbr,0,9.31,9.439377307891846,"['Action', '1080p', 60, '20s']",1
0,p8x8,1,1.270976006081585,0,12,1,0,49.801977859487394,-4:4,auto,1,326,0,hex,12,0,0,vbr,1,9.31,9.452141761779785,"['Action', '1080p', 60, '20s']",1
0,p8x8,0,0.4498679550631097,0,12,1,0,49.801977859487394,2:2,auto,1,326,0,hex,12,1,0,vbr,1,9.32,9.455834865570068,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,0.4498679550631097,0,11,1,0,49.801977859487394,-4:4,temporal,1,326,0,hex,12,0,0,vbr,1,9.33,9.462971925735474,"['Action', '1080p', 60, '20s']",1
0,p8x8,0,0.6076115582735653,0,0,1,11,49.801977859487394,2:2,temporal,1,445,0,hex,60,0,1,vbr,0,9.38,9.52544617652893,"['Action', '1080p', 60, '20s']",1
0,p4x4,3,0.6076115582735653,1,0,1,4,49.801977859487394,2:2,temporal,1,445,0,hex,61,0,1,vbr,0,9.38,9.516060829162598,"['Action', '1080p', 60, '20s']",1
0,p8x8,0,0.6076115582735653,0,0,1,4,49.801977859487394,2:2,temporal,1,445,0,hex,60,0,0,vbr,0,9.39,9.51841950416565,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,0.6076115582735653,0,0,1,0,49.801977859487394,2:2,auto,0,326,4,hex,12,0,1,vbr,1,9.41,9.544949531555176,"['Action', '1080p', 60, '20s']",1
0,p8x8,2,1.1243672943404819,0,12,1,0,49.801977859487394,2:2,temporal,1,326,0,hex,12,0,0,vbr,1,9.45,9.573574542999268,"['Action', '1080p', 60, '20s']",1
