fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
Off,Off,Off,On,On,Off,Off,On,Off,On,Off,Off,Off,Off,On,On,Off,Off,Off,Off,0.09185552597045898,1.668250560760498,522088,34.33630394935608,2152160,10605,40.43178367614746,"[10, 50, 6, 4, 50]"
On,On,On,Off,Off,On,On,Off,On,Off,On,On,On,On,Off,Off,On,On,On,On,0.08172106742858887,1.5065908432006836,515000,34.14644455909729,2152160,10605,38.37245321273804,"[10, 50, 6, 4, 50]"
On,Off,Off,On,Off,On,Off,Off,On,Off,On,On,Off,Off,Off,On,On,Off,On,Off,0.08994174003601074,1.524559497833252,523192,34.106587648391724,2152160,10605,38.283061504364014,"[10, 50, 6, 4, 50]"
Off,On,On,Off,On,Off,On,On,Off,On,Off,Off,On,On,On,Off,Off,On,Off,On,0.08247160911560059,1.4574947357177734,513896,34.10446286201477,2152160,10605,38.18695116043091,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,On,Off,Off,Off,On,Off,On,Off,Off,On,On,Off,Off,On,On,Off,0.08411955833435059,1.490422248840332,513704,34.100000619888306,2152160,10605,38.239734411239624,"[10, 50, 6, 4, 50]"
On,On,Off,On,Off,On,On,On,Off,On,Off,On,On,Off,Off,On,On,Off,Off,On,0.09877324104309082,1.5316591262817383,523384,34.107144594192505,2152160,10605,38.3563072681427,"[10, 50, 6, 4, 50]"
On,Off,On,Off,Off,On,Off,On,Off,On,Off,On,Off,On,Off,Off,On,On,Off,Off,0.0913858413696289,1.501594066619873,515192,34.077534914016724,2152160,10605,38.33201050758362,"[10, 50, 6, 4, 50]"
Off,On,Off,On,On,Off,On,Off,On,Off,On,Off,On,Off,On,On,Off,Off,On,On,0.08918213844299316,1.5010449886322021,521896,34.1399610042572,2152160,10605,38.29194712638855,"[10, 50, 6, 4, 50]"
Off,Off,On,On,Off,Off,Off,Off,On,On,On,Off,On,On,Off,Off,On,On,On,Off,0.07741260528564453,1.5178027153015137,523192,34.06230640411377,2152160,10605,38.233877182006836,"[10, 50, 6, 4, 50]"
On,On,Off,Off,On,On,On,On,Off,Off,Off,On,Off,Off,On,On,Off,Off,Off,On,0.09140610694885254,1.5167059898376465,513896,34.15095663070679,2152160,10605,38.38046717643738,"[10, 50, 6, 4, 50]"
On,Off,On,On,On,On,Off,On,Off,Off,Off,On,On,On,On,Off,Off,On,Off,Off,0.0981590747833252,1.4997575283050537,522088,34.07737112045288,2152160,10605,38.18030285835266,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,Off,Off,On,Off,On,On,On,Off,Off,Off,Off,On,On,Off,On,On,0.0863654613494873,1.5153791904449463,515000,34.08377289772034,2152160,10605,38.267656326293945,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,On,Off,Off,On,On,Off,Off,Off,0.10952472686767578,1.4965426921844482,515192,34.15714693069458,2152160,10605,38.22132658958435,"[10, 50, 6, 4, 50]"
On,On,On,On,On,On,On,Off,On,On,On,On,Off,On,On,Off,Off,On,On,On,0.0993502140045166,1.5155682563781738,521896,34.0374071598053,2152160,10605,38.213186740875244,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,On,On,Off,Off,On,On,On,On,On,Off,On,On,Off,Off,On,Off,0.09861278533935547,1.490520715713501,513704,34.06123876571655,2152160,10605,38.231106758117676,"[10, 50, 6, 4, 50]"
Off,On,On,On,Off,Off,On,On,Off,Off,Off,Off,Off,On,Off,Off,On,On,Off,On,0.10996103286743164,1.5312633514404297,523384,34.079026222229004,2152160,10605,38.254860162734985,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,On,On,On,Off,Off,On,Off,Off,On,On,On,On,On,On,On,Off,0.09385466575622559,1.499762773513794,515000,34.146435499191284,2152160,10605,38.29303431510925,"[10, 50, 6, 4, 50]"
On,On,On,On,Off,Off,Off,On,On,Off,On,On,Off,Off,Off,Off,Off,Off,Off,On,0.09392786026000977,1.4819538593292236,522088,34.07323408126831,2152160,10605,38.14019584655762,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,Off,Off,On,On,On,Off,On,On,On,On,Off,On,Off,On,Off,Off,0.0877842903137207,1.501065969467163,513896,34.03776669502258,2152160,10605,38.22917175292969,"[10, 50, 6, 4, 50]"
Off,On,On,On,On,On,Off,Off,Off,On,Off,Off,Off,Off,On,Off,On,Off,On,On,0.09070158004760742,1.483940601348877,523192,34.026185512542725,2152160,10605,38.17954349517822,"[10, 50, 6, 4, 50]"
Off,Off,On,On,On,On,On,On,On,Off,On,Off,On,Off,On,Off,On,Off,Off,Off,0.08946824073791504,1.5307307243347168,523384,34.13526725769043,2152160,10605,38.39968180656433,"[10, 50, 6, 4, 50]"
On,On,Off,Off,Off,Off,Off,Off,Off,On,Off,On,Off,On,Off,On,Off,On,On,On,0.08609867095947266,1.5515635013580322,513704,34.098275661468506,2152160,10605,38.19464039802551,"[10, 50, 6, 4, 50]"
On,Off,On,On,Off,Off,On,Off,Off,On,Off,On,On,Off,Off,Off,Off,Off,On,Off,0.08640933036804199,1.5188798904418945,521896,34.84137535095215,2152160,10605,39.1327383518219,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,On,On,Off,On,On,Off,On,Off,Off,On,On,On,On,On,Off,On,0.09631037712097168,1.5148875713348389,515192,34.0465304851532,2152160,10605,38.275388956069946,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,Off,On,On,On,On,On,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,0.09730386734008789,1.4887900352478027,513896,34.11820673942566,2152160,10605,38.28837990760803,"[10, 50, 6, 4, 50]"
On,On,Off,On,On,Off,Off,Off,Off,Off,Off,On,On,On,On,On,On,On,On,On,0.09356141090393066,1.5603723526000977,523192,34.099605560302734,2152160,10605,38.32594394683838,"[10, 50, 6, 4, 50]"
On,Off,On,Off,On,Off,On,Off,Off,Off,Off,On,Off,Off,On,Off,On,Off,On,Off,0.07064008712768555,1.5123162269592285,515000,34.05342674255371,2152160,10605,38.19564938545227,"[10, 50, 6, 4, 50]"
Off,On,Off,On,Off,On,Off,On,On,On,On,Off,On,On,Off,On,Off,On,Off,On,0.09960651397705078,1.5597100257873535,522088,34.07355308532715,2152160,10605,38.27752876281738,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,Off,On,On,Off,Off,Off,Off,Off,Off,On,Off,On,Off,On,On,Off,0.08089685440063477,1.5086188316345215,521896,34.088757038116455,2152160,10605,38.3078727722168,"[10, 50, 6, 4, 50]"
On,On,On,Off,On,Off,Off,On,On,On,On,On,On,Off,On,Off,On,Off,Off,On,0.08680391311645508,1.5565605163574219,515192,34.11196494102478,2152160,10605,38.27963066101074,"[10, 50, 6, 4, 50]"
