fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
On,On,On,On,Off,On,On,On,On,Off,On,On,On,Off,On,On,Off,Off,Off,On,0.09596943855285645,1.6078269481658936,522088,34.33064007759094,2152160,10605,40.01541066169739,"[10, 50, 6, 4, 50]"
On,On,Off,Off,On,Off,Off,Off,On,On,On,Off,On,Off,Off,Off,Off,On,Off,Off,0.09735536575317383,1.4504733085632324,513704,34.087109088897705,2152160,10605,38.07796001434326,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,On,Off,Off,Off,On,On,On,Off,On,Off,On,Off,On,On,On,Off,0.09850215911865234,1.488706350326538,515000,34.09038853645325,2152160,10605,38.364251375198364,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,On,On,Off,Off,On,On,Off,Off,On,Off,On,Off,On,On,Off,Off,0.10615897178649902,1.5307350158691406,515000,34.04066252708435,2152160,10605,38.53009009361267,"[10, 50, 6, 4, 50]"
Off,On,On,On,On,On,On,On,On,Off,Off,On,Off,Off,Off,On,On,On,On,On,0.1047213077545166,1.5023033618927002,523384,34.109963178634644,2152160,10605,38.520376205444336,"[10, 50, 6, 4, 50]"
On,Off,On,On,On,On,Off,Off,On,On,Off,Off,Off,Off,On,On,Off,Off,On,Off,0.08359217643737793,1.521768569946289,521896,34.05524182319641,2152160,10605,38.34234929084778,"[10, 50, 6, 4, 50]"
On,On,On,Off,On,On,Off,Off,On,On,On,Off,Off,Off,Off,On,On,Off,Off,On,0.09262514114379883,1.527421474456787,515000,34.05420279502869,2152160,10605,38.288806676864624,"[10, 50, 6, 4, 50]"
On,On,On,Off,On,On,On,On,Off,On,Off,On,Off,On,Off,Off,On,Off,Off,Off,0.09297466278076172,1.4857776165008545,515192,34.09701657295227,2152160,10605,38.275206327438354,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,Off,On,On,On,Off,Off,On,On,On,Off,On,On,Off,On,On,Off,0.09031987190246582,1.5749316215515137,513896,34.06810140609741,2152160,10605,38.32609224319458,"[10, 50, 6, 4, 50]"
On,Off,On,On,Off,Off,Off,Off,On,Off,On,On,On,Off,On,Off,On,Off,On,Off,0.0795588493347168,1.5383384227752686,523192,34.03785514831543,2152160,10605,38.149781942367554,"[10, 50, 6, 4, 50]"
Off,On,Off,On,Off,On,Off,Off,Off,Off,Off,Off,On,Off,On,On,On,On,Off,Off,0.09344625473022461,1.486039400100708,523192,34.19370651245117,2152160,10605,38.383074045181274,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,Off,On,Off,On,Off,Off,Off,On,Off,On,Off,Off,Off,On,Off,On,0.09299945831298828,1.5144526958465576,513896,34.09647464752197,2152160,10605,38.239445209503174,"[10, 50, 6, 4, 50]"
Off,Off,On,On,On,Off,Off,On,On,On,Off,Off,Off,On,Off,On,Off,On,On,On,0.0874779224395752,1.5229694843292236,522088,34.12747859954834,2152160,10605,38.33371043205261,"[10, 50, 6, 4, 50]"
On,Off,On,On,Off,On,On,Off,On,On,Off,On,On,On,Off,On,Off,On,On,Off,0.09786438941955566,1.5583906173706055,521896,34.12664818763733,2152160,10605,38.30762767791748,"[10, 50, 6, 4, 50]"
On,On,On,Off,Off,On,On,On,On,Off,Off,On,Off,Off,Off,On,On,Off,Off,Off,0.08794617652893066,1.5294830799102783,515192,34.14022183418274,2152160,10605,38.25026345252991,"[10, 50, 6, 4, 50]"
On,On,Off,Off,On,Off,On,On,On,On,On,On,Off,On,On,On,Off,On,Off,On,0.08435845375061035,1.5155153274536133,513896,34.08470797538757,2152160,10605,38.32226896286011,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,On,Off,On,On,On,Off,Off,Off,On,Off,On,On,Off,On,Off,On,0.09779930114746094,1.5024967193603516,513896,34.09983968734741,2152160,10605,38.38361620903015,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,Off,On,On,On,Off,Off,On,Off,Off,Off,On,Off,On,On,On,Off,0.0803837776184082,1.5320477485656738,515192,34.28606104850769,2152160,10605,38.49874448776245,"[10, 50, 6, 4, 50]"
On,Off,Off,On,On,On,On,Off,On,Off,On,On,On,On,Off,Off,Off,Off,On,Off,0.0919332504272461,1.5504136085510254,521896,34.07730269432068,2152160,10605,38.41400957107544,"[10, 50, 6, 4, 50]"
On,On,On,On,Off,On,On,Off,On,On,Off,On,On,On,Off,Off,On,On,On,On,0.0982213020324707,1.5009925365447998,523192,34.12833046913147,2152160,10605,38.27979063987732,"[10, 50, 6, 4, 50]"
On,Off,On,Off,Off,On,On,Off,Off,Off,On,On,On,Off,On,Off,Off,On,Off,Off,0.0938420295715332,1.517503261566162,513704,34.18977355957031,2152160,10605,38.333651542663574,"[10, 50, 6, 4, 50]"
Off,On,On,On,Off,Off,Off,Off,Off,On,Off,On,Off,On,On,On,Off,On,Off,On,0.10356807708740234,1.4747555255889893,521896,34.13691210746765,2152160,10605,38.31103277206421,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,On,Off,On,Off,Off,On,On,Off,On,Off,On,Off,Off,Off,Off,On,0.09273862838745117,1.5022225379943848,513704,34.07555890083313,2152160,10605,38.21979856491089,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,On,On,Off,On,Off,On,Off,Off,On,Off,On,On,Off,Off,Off,Off,0.09370660781860352,1.5121245384216309,513896,34.08882665634155,2152160,10605,38.26675319671631,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,Off,On,On,On,On,On,Off,On,On,On,Off,Off,Off,On,On,Off,0.09185791015625,1.5572905540466309,513896,34.064772844314575,2152160,10605,38.23870253562927,"[10, 50, 6, 4, 50]"
Off,On,On,On,Off,On,Off,Off,On,Off,Off,On,On,Off,Off,On,On,On,Off,On,0.08590912818908691,1.53267502784729,523192,34.15204381942749,2152160,10605,38.27364182472229,"[10, 50, 6, 4, 50]"
Off,Off,On,On,Off,Off,On,On,On,Off,Off,On,Off,Off,On,Off,On,Off,On,On,0.08847975730895996,1.5374608039855957,523384,34.13263988494873,2152160,10605,38.33636832237244,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,On,On,Off,Off,On,Off,On,On,On,Off,On,On,Off,On,Off,On,0.11165666580200195,1.552940845489502,513704,34.08391094207764,2152160,10605,38.30262041091919,"[10, 50, 6, 4, 50]"
On,On,On,Off,On,On,Off,On,Off,On,Off,On,Off,On,On,Off,On,On,On,Off,0.0884246826171875,1.4995546340942383,515192,34.05710768699646,2152160,10605,38.143794536590576,"[10, 50, 6, 4, 50]"
On,Off,On,On,Off,On,Off,Off,On,On,On,On,On,On,On,On,On,Off,On,Off,0.08037424087524414,1.4937067031860352,523192,34.15866661071777,2152160,10605,38.260843992233276,"[10, 50, 6, 4, 50]"
Off,On,On,On,On,On,Off,On,On,Off,Off,Off,Off,On,On,Off,Off,Off,Off,Off,0.08414602279663086,1.5029187202453613,522088,34.058674812316895,2152160,10605,38.27029585838318,"[10, 50, 6, 4, 50]"
Off,On,Off,On,Off,On,Off,Off,Off,Off,On,Off,Off,On,On,Off,Off,Off,On,On,0.09437179565429688,1.5493762493133545,521896,34.11683011054993,2152160,10605,38.473414182662964,"[10, 50, 6, 4, 50]"
On,Off,On,On,Off,On,Off,Off,Off,Off,Off,On,On,Off,On,Off,On,Off,On,Off,0.10227513313293457,1.5008182525634766,523192,34.05406475067139,2152160,10605,38.149030447006226,"[10, 50, 6, 4, 50]"
