fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
On,Off,On,On,On,Off,On,On,On,Off,Off,On,Off,On,Off,On,On,On,Off,On,0.08689594268798828,0.29981303215026855,145592,2.2276158332824707,356663,1676,5.703792095184326,"[10, 50, 6, 4, 5]"
Off,On,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,On,Off,On,On,Off,On,Off,0.095611572265625,0.2781984806060791,141424,2.082803249359131,356663,1676,4.928979396820068,"[10, 50, 6, 4, 5]"
Off,On,Off,Off,On,Off,On,Off,Off,On,On,Off,Off,On,On,Off,On,On,On,Off,0.10636544227600098,0.27916717529296875,141424,2.0660207271575928,356663,1676,4.9940667152404785,"[10, 50, 6, 4, 5]"
Off,On,On,On,Off,Off,Off,Off,On,On,Off,Off,On,On,Off,On,Off,On,Off,On,0.08451390266418457,0.2990090847015381,144448,2.0985491275787354,356663,1676,4.97156023979187,"[10, 50, 6, 4, 5]"
On,On,Off,Off,Off,On,Off,On,Off,Off,Off,On,On,Off,On,On,Off,On,Off,On,0.08553528785705566,0.26908040046691895,140424,2.1074070930480957,356663,1676,4.9665327072143555,"[10, 50, 6, 4, 5]"
On,On,On,On,On,On,On,Off,On,Off,Off,On,Off,Off,Off,On,Off,Off,Off,Off,0.07318997383117676,0.28310370445251465,144448,2.1232986450195312,356663,1676,4.956197261810303,"[10, 50, 6, 4, 5]"
On,Off,Off,On,Off,Off,On,On,On,Off,Off,Off,Off,Off,Off,On,Off,On,Off,On,0.08368277549743652,0.2677466869354248,144520,2.109679937362671,356663,1676,4.958829879760742,"[10, 50, 6, 4, 5]"
On,Off,Off,On,Off,Off,On,Off,Off,On,Off,Off,On,On,Off,On,Off,On,Off,Off,0.08040666580200195,0.25400781631469727,144448,2.1069204807281494,356663,1676,4.850231170654297,"[10, 50, 6, 4, 5]"
On,On,On,On,On,On,On,Off,On,Off,Off,On,Off,Off,Off,On,Off,Off,Off,Off,0.07489562034606934,0.7227420806884766,205976,4.165287733078003,828309,4503,7.3848559856414795,"[10, 50, 6, 4, 10]"
On,Off,Off,On,Off,Off,On,Off,Off,On,Off,Off,On,On,Off,On,Off,On,Off,Off,0.08478021621704102,0.7381155490875244,205976,4.132042169570923,828309,4503,7.396066427230835,"[10, 50, 6, 4, 10]"
On,Off,Off,On,Off,Off,On,On,On,Off,Off,Off,Off,Off,Off,On,Off,On,Off,On,0.09509038925170898,0.7470705509185791,206008,4.119985342025757,828309,4503,7.452329158782959,"[10, 50, 6, 4, 10]"
Off,On,On,On,Off,Off,Off,Off,On,On,Off,Off,On,On,Off,On,Off,On,Off,On,0.08929562568664551,0.747532844543457,205976,4.128687381744385,828309,4503,7.4697325229644775,"[10, 50, 6, 4, 10]"
On,On,On,On,On,On,On,Off,On,Off,Off,On,Off,Off,Off,On,Off,Off,Off,Off,0.11459851264953613,0.7033901214599609,241456,6.76278829574585,866233,4708,10.053699254989624,"[10, 50, 6, 4, 25]"
