innodb_thread_concurrency,max_allowed_packet,innodb_io_capacity_max,tmp_table_size,query_prealloc_size,max_heap_table_size,transaction_alloc_block_size,join_buffer_size,innodb_flush_log_at_trx_commit,innodb_max_dirty_pages_pct_lwm,innodb_buffer_pool_size,key_cache_age_threshold,binlog_cache_size,innodb_purge_rseg_truncate_frequency,query_cache_limit,binlog_row_image,innodb_lru_scan_depth,sort_buffer_size,innodb_stats_transient_sample_pages,innodb_adaptive_max_sleep_delay,throughput,cost,fidelity,prepare_time,run_time,clean_time
573,325744858,5215,646914209,95500316,466249781,18157,253810957,2,14,11158955040,29921,1720187163,55,73353755,minimal,1230,46741233,100,767931,260.97,74.27726006507874,"[10, 50, 100000, 4, 0.5]",59.429691314697266,10.093844652175903,1.2561428546905518
381,415114696,17797,699006216,119448518,454157575,40820,1040916134,1,46,14226644831,21825,1410192137,20,107069289,full,3149,81335026,35,243319,216.97,79.4339952468872,"[10, 50, 100000, 4, 0.5]",63.615967988967896,10.090175867080688,2.6359164714813232
279,927094285,17464,542196588,129872966,482911395,23855,329942730,1,81,14180833215,21162,4177885625,108,33549048,full,1532,23889697,24,297780,217.32,77.79061675071716,"[10, 50, 100000, 4, 0.5]",62.82479476928711,10.101305723190308,1.7503154277801514
476,1064075254,27208,1050454011,54294066,388305292,99069,792257677,1,29,12038890860,3632,43404123,47,35008230,minimal,5540,70973680,65,144654,210.75,83.66215991973877,"[10, 50, 100000, 4, 0.5]",68.4223997592926,10.121867418289185,2.0255582332611084
140,180410114,33399,137016323,59751359,639927286,26337,608658784,0,70,11994247010,21864,3088164379,14,123984182,noblob,8514,119459159,87,385915,224.91,85.44694757461548,"[10, 50, 100000, 4, 0.5]",70.60330414772034,10.152745008468628,1.5840473175048828
557,15297682,16859,769301784,41213019,635819528,126153,348457111,2,27,13640469338,28365,2563550509,93,130806301,noblob,3308,124130593,88,87037,221.84,76.94669604301453,"[10, 50, 100000, 4, 0.5]",62.29481220245361,10.137356758117676,1.4099066257476807
308,806246562,2155,224822489,121557024,543755428,39696,455135580,0,84,10701705902,15250,593595863,114,48509800,full,2560,35735935,29,970306,249.69,75.60735702514648,"[10, 50, 100000, 4, 0.5]",61.20591926574707,10.165517807006836,1.139054536819458
629,310721168,20744,1055088945,99221627,82080946,22796,977070021,1,57,10762846874,26482,1109707245,90,41945869,noblob,1689,15289455,45,252526,188.64,82.30592608451843,"[10, 50, 100000, 4, 0.5]",65.97850251197815,11.596736669540405,1.6325962543487549
0,4194304,400,16777216,8192,16777216,8192,262144,2,0,13958643712,300,32768,128,1048576,minimal,1024,262144,8,150000,289.33,76.63763880729675,"[10, 50, 100000, 4, 0.5]",62.793667793273926,10.084961175918579,0.6668064594268799
0,4194304,400,16777216,8192,16777216,8192,262144,1,0,13958643712,300,32768,128,1048576,full,1024,262144,8,150000,318.78,73.47440671920776,"[10, 50, 100000, 4, 0.5]",58.94931411743164,10.140462636947632,1.2666776180267334
0,4194304,400,16777216,8192,16777215,8192,262144,1,0,13958643712,300,32768,128,1048576,full,1024,262144,8,150000,320.75,72.53573441505432,"[10, 50, 100000, 4, 0.5]",57.95484709739685,10.076515674591064,1.380892038345337
0,4194304,400,16777217,8192,16777216,8192,262144,1,0,13958643712,300,32768,42,1048576,full,1024,262144,8,149999,322.1,73.7681770324707,"[10, 50, 100000, 4, 0.5]",59.25935673713684,10.089683055877686,1.3042266368865967
0,4194304,400,16777216,8192,16777216,8193,262144,1,0,13958643712,300,32768,127,1048576,full,1024,262144,8,150000,302.96,74.88523268699646,"[10, 50, 100000, 4, 0.5]",60.404232025146484,10.095171928405762,1.2685282230377197
0,4194304,400,16777216,8192,16777216,8192,262144,1,0,13958643712,300,32768,128,1048576,minimal,1024,262144,8,150000,318.72,77.66542840003967,"[10, 50, 100000, 4, 0.5]",63.29068922996521,10.081125259399414,1.1859104633331299
0,4194304,400,16777216,8192,16777216,8192,262144,2,0,13958643712,300,32768,128,1048576,full,1024,262144,8,150000,300.41,72.6326310634613,"[10, 50, 100000, 4, 0.5]",58.71986174583435,10.079965353012085,0.720456600189209
0,4194304,400,16777216,8192,16777216,8192,262144,1,0,13958643712,300,32768,128,1048576,full,1024,262144,8,150000,319.29,72.37184429168701,"[10, 50, 100000, 4, 0.5]",57.733014822006226,10.113933801651001,1.4175012111663818
0,4194304,400,16777217,8192,16777216,8192,262144,1,0,13958643712,300,32768,42,1048576,full,1024,262144,8,149999,288.84,82.77061009407043,"[20, 50, 100000, 4, 0.5]",57.88088655471802,20.108925819396973,1.6707797050476074
0,4194304,400,16777216,8192,16777215,8192,262144,1,0,13958643712,300,32768,128,1048576,full,1024,262144,8,150000,286.65,83.07180309295654,"[20, 50, 100000, 4, 0.5]",58.260071754455566,20.07923173904419,1.635453224182129
0,4194304,400,16777216,8192,16777216,8192,262144,1,0,13958643712,300,32768,128,1048576,full,1024,262144,8,150000,278.92,83.66468691825867,"[20, 50, 100000, 4, 0.5]",58.28230547904968,20.116779088974,2.162332773208618
0,4194304,400,16777216,8192,16777216,8192,262144,1,0,13958643712,300,32768,128,1048576,full,1024,262144,8,150000,275.27,101.34982466697693,"[20, 50, 100000, 4, 0.5]",73.19670677185059,20.160006523132324,4.886756896972656
0,4194304,400,16777216,8192,16777216,8192,262144,1,0,13958643712,300,32768,128,1048576,minimal,1024,262144,8,150000,220.55,111.36508560180664,"[20, 50, 100000, 4, 0.5]",86.56396198272705,20.097951412200928,1.5925981998443604
0,4194304,400,16777216,8192,16777216,8193,262144,1,0,13958643712,300,32768,127,1048576,full,1024,262144,8,150000,276.13,104.95282530784607,"[20, 50, 100000, 4, 0.5]",77.10675597190857,20.21304488182068,4.525355339050293
0,4194304,400,16777216,8192,16777216,8192,262144,2,0,13958643712,300,32768,128,1048576,full,1024,262144,8,150000,288.98,92.28457880020142,"[20, 50, 100000, 4, 0.5]",67.65895318984985,20.13472819328308,1.3786065578460693
0,4194304,400,16777216,8192,16777216,8192,262144,2,0,13958643712,300,32768,128,1048576,minimal,1024,262144,8,150000,295.6,87.75242161750793,"[20, 50, 100000, 4, 0.5]",63.357866048812866,20.141671657562256,1.1391010284423828
